,Value,list
TF,SouR/DguR,
reg_genes,9,['PA5083']
comp_genes,29,"['PA5378' 'PA5397' 'PA5377' 'PA5401' 'PA5400' 'PA5396' 'sdaB' 'PA3467'
 'PA5376' 'PA3236' 'glyA2' 'PA1646' 'gbcA' 'fdhA' 'PA2762' 'gbcB' 'PA5381'
 'dgcB' 'PA4505' 'dgcA' 'PA4506']"
both_genes,8,['soxG' 'purU2' 'glyA1' 'soxA' 'PA5084' 'PA5082' 'soxD' 'soxB']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
