,A,DksA
SRX4705228,-8.8848760276,-0.8130317145
SRX4705229,-10.0121678948,-0.8760476227
SRX4705230,-10.7464178808,-1.0628577692
SRX4705231,-1.6455055975000001,-0.5246544367
SRX4705232,-0.0173024168,-0.6210895879
SRX4705233,-23.0800641801,-0.5920773303
SRX4705234,-8.769876119,-1.3054884885
SRX4705235,1.9952500764,-0.3324373739
SRX4705236,-9.2003935658,-1.2226797668
SRX4705237,3.6434100355,-0.0775190998
SRX4705238,1.542836593,-0.3237958805
SRX2038319,-13.100404816,0.3427282848
SRX2038320,-6.999686042,0.2367449559
SRX2038321,-10.0314673962,0.2507964334
SRX2038322,-2.2087308882,0.055060948900000004
SRX2038323,2.9136265833,0.104962303
SRX2038324,5.4965377667,-0.25635132720000003
SRX2038325,-11.4733789684,1.0072544341
SRX2038326,-7.8924537437,0.5093732481000001
SRX2038327,-16.5238879368,0.6854262050000001
SRX2038328,-10.3714454485,0.4276347334
SRX2038329,3.0470537983,0.0131778311
SRX2038330,-0.6298265751000001,0.023199864400000002
SRX2038331,2.3548246653,-0.3210199119
SRX2038332,-12.0485149836,0.6409436580000001
SRX2038334,7.2447089831,-0.2854272121
SRX2038335,0.8459096353000001,-0.4961176814
SRX2038336,-2.0620680048,-0.2480260323
SRX2038337,-1.3449616371,-0.0067913343
SRX2038338,6.5230147713,-0.4910638036
SRX2038339,-1.6963376608,0.0034274427
SRX2038340,7.9412461056,-0.1390955043
SRX2038341,3.9223425853,-0.4206044564
SRX2038342,8.4187064375,-0.39869372610000003
SRX2038343,5.3263240821,0.1138636026
SRX2038344,5.6693194504,0.7881709904
SRX2038345,4.5452648146,0.0173632347
SRX2038346,-2.0258752721,-0.060802414400000004
SRX2038347,0.7142951552,0.3940083569
SRX2038348,-1.2519692468999999,0.18626625830000001
SRX2038349,5.9768758838,-0.42666711820000003
SRX2038350,10.7570425835,-0.1074701712
SRX2038351,8.3447968719,-0.0583574189
SRX2038352,4.4569177196,0.0959928397
SRX2038353,7.767762869,-0.3710338677
SRX2038354,6.9617340106,-0.0679978442
SRX2038355,2.4593570209,0.0812493841
SRX2038356,7.7723304437,0.15311633330000002
SRX2038357,6.5773900445999995,0.1483355188
SRX2038358,8.2351046481,-0.031927159000000004
SRX2038359,6.1774400207,0.5433330733
SRX2038360,9.0527624628,0.025876950200000002
SRX2038361,5.9661867148,0.0585218412
SRX2038362,2.8423014129,0.5318856237
SRX2038363,3.4758091153,0.4155272198
SRX2038364,3.5093262793,0.7267829454
SRX2038365,-3.5469470176,0.1285112045
SRX2038366,-3.1136176264,-0.0663886925
SRX2038367,-4.6438287240000005,0.3151006098
SRX2038368,8.684686738,0.1011225007
SRX2038369,5.9260741385,-0.0228969347
SRX2038370,4.3125437022,0.3788566384
SRX2038371,5.5886449581,0.1380742439
SRX2038372,7.5881943709,0.0135975383
SRX2038373,4.3074567046,0.40587237190000003
SRX2038374,3.6884861983,0.307785252
SRX2038375,0.0751310286,0.7006812517000001
ERX530520,0.3495752724,-0.0861895838
ERX530521,4.6422418275,0.3238146892
ERX530522,9.1711886079,0.501954385
ERX530523,6.9904601422,0.5413680199
ERX530524,-0.3495752724,0.0861895838
ERX530525,2.8171927421,0.3442088453
ERX530526,2.7726250422,0.2830840719
ERX530527,8.5956839768,0.31441837970000003
ERX3212443,7.0024559496,1.1981469141
ERX3212444,8.2490230532,0.9617881579
ERX3212445,8.5777652167,1.0761117532
ERX3212446,4.6636916808,0.6033525952000001
ERX3212447,3.681975533,0.5177557599
ERX3212448,3.5174748653,0.5610526957
ERX3212449,0.6677582718,0.0190447105
ERX3212450,-0.1166457334,-0.0167180725
ERX3212451,-0.5511125384000001,-0.0023266381000000003
ERX3212452,-2.8071872694,-0.1139451462
ERX3212453,-4.9060208054,-0.1997242613
ERX3212454,-7.0604522646,-0.3775981285
SRX7478973,0.4658636506,0.0743613391
SRX7478974,-1.1774990327000001,-0.1005068908
SRX7478975,0.7116353820000001,0.0261455518
SRX7478976,0.9575420565,0.10340781210000001
SRX7478977,-0.1148976111,0.0315316082
SRX7478978,0.9494441868000001,0.2131727964
SRX7478979,0.2052203916,0.6104244109
SRX7478980,-0.227213464,0.6458855377
SRX7478981,0.2377070876,0.6565138607000001
SRX7478982,-0.2454742068,0.8276039158
SRX7478983,-0.4678229732,0.8561931512000001
SRX7478984,-0.057574671800000005,0.8226310021000001
ERX1521038,-5.7033923996,0.06846300820000001
ERX1521039,-6.3353083340000005,-0.5048585431
ERX1521040,-6.0785216688,0.057877084
ERX1521041,-4.2523331099,-0.5422150764
ERX1521042,-0.4562933135,-0.1484310345
ERX1521043,-3.5611718529000003,0.3043590927
ERX1521044,-0.8640436722,-0.1170804226
ERX1521045,0.8640436722,0.1170804226
SRX621182,10.3903170312,-0.2638576983
SRX621183,6.2981188871,-0.4127710824
SRX621184,12.7583048921,-1.4294975841
SRX621185,7.2756151808,-1.2901987352
SRX621188,0.2999903794,-2.4607235254
SRX621189,11.5375038169,-2.1626817049
SRX621190,-1.9124098198000001,0.058993369600000005
SRX621191,1.9124098198000001,-0.058993369600000005
SRX621192,12.5704174113,-1.2043720085
SRX621193,13.7725686731,-1.0030115669
SRX6489436,-3.9124550151,1.3730350564
SRX6489437,4.6097627866,1.093095781
SRX6489438,-5.0004781238,0.9309803722000001
SRX6489439,1.2815238254999999,-0.40904221350000003
SRX6489440,0.8829428074000001,-0.7230018094
SRX6489441,-2.1644666328,1.132044023
SRX6489442,1.240278367,0.7212907246
SRX6489443,3.2693813377,0.232643008
SRX6489444,0.5835553359,1.3474372136000001
SRX6489445,2.5067983727,-0.3803001304
SRX6489446,2.7242276909000003,-0.5832884081
SRX6489447,-0.0481724252,1.5479567936
SRX6489448,3.9198440353,1.3991117273
SRX6489449,5.8487669782000005,0.23977434930000002
SRX6489450,-3.3728968816,1.8278457465
SRX6489451,0.8490681098,-0.6892603243000001
SRX6489452,4.1215267377,-0.6501959321
SRX6489453,-1.0402219995,0.5784791775
SRX6489454,-0.2490359668,-0.4049387384
SRX6489455,3.270867542,-0.8823834504
SRX6489456,-1.5588068851,0.9443380087000001
SRX6489457,-2.3738540218,-0.5932866450000001
SRX6489458,-2.034725958,-0.7581349198
SRX6489459,-5.0938190914,0.3160843168
SRX6489460,-3.448732626,-0.4562509826
SRX6489461,-1.7347733656000002,-0.7538521799
SRX6489462,-2.1993569177,0.18290475790000002
SRX6489463,-1.9853703398,-0.5575266830000001
SRX6489464,-0.2986613631,-0.5880696659
SRX6489465,-5.2921253784,0.6665196614000001
SRX6489466,-1.9539830364,-0.6483506995
SRX6489467,-2.8287142213000003,0.3249828327
SRX6489468,-5.0093686217,0.3364440817
SRX6489469,-2.9833154225,0.30989083900000003
SRX6489470,-1.6249718020000001,-1.0373620768
SRX6489471,-3.5445780492,0.2390791828
SRX6452027,-1.0527326603,-0.5841812732
SRX6452029,1.3237714729,-0.1786517087
SRX6452030,-3.4902448825,-0.6594080027
SRX6452031,0.3845266606,-0.1155159999
SRX6452044,0.23120272600000003,-0.5268853962
SRX6452045,-0.8064460283,-0.16629270540000002
SRX6452046,-1.5744197407,0.29063504700000004
SRX6452047,-7.9887364284,-0.5214144718
SRX6452048,-1.3237714729,0.1786517087
SRX6452059,-7.2108731045,-0.6167597737
SRX1828491,-5.4514699543,0.1110920135
SRX1828492,-6.0371906853,0.0498633049
SRX1828493,-3.7632763202,-0.2714510757
SRX1828494,-7.9114715781000005,0.1179569339
SRX1828495,-1.3696362102,0.20633050690000002
SRX1828496,-0.5741416012,0.16896461100000001
SRX1828497,-1.4079622694,-0.19513902060000002
SRX1828498,-1.1316479278,0.0827600864
SRX1828499,-2.3654458312,-0.2747088748
SRX1828500,-3.3855236546,-0.2349414732
SRX1828501,-2.4079392704,-0.1466194891
SRX1828502,-2.5733053255,-0.0532749834
SRX1828503,-3.8835501087,-0.6209428823
SRX1828504,-3.9829352785000003,-0.43346970770000004
SRX1828505,-1.9921056035,-0.4527488253
SRX1828506,-3.0670679112,-0.4059949994
SRX1828507,0.6112047869,0.0656022316
SRX1828508,-0.6112047869,-0.0656022316
SRX3796953,0.8903604511000001,-0.0268025954
SRX3796954,-0.8903604511000001,0.0268025954
SRX3796955,-17.9359070096,0.08259417000000001
SRX3796956,-19.9667506055,0.0950613495
SRX3796957,-19.9703135868,0.9495088774
SRX3796958,-15.9668392922,0.9955627720000001
SRX3796959,-3.1781296536,0.0191289911
SRX3796960,-2.1365347597,-0.2106103278
SRX3796961,-4.9157144226,-0.29668370720000004
SRX3796962,-3.4386634895,-0.2514261246
SRX3796963,-28.2571634929,0.7414834172
SRX3796964,-23.3280383699,0.8100682606
SRX3796965,13.2123093208,0.1433613251
SRX3796966,14.094246711,-0.18515552070000002
SRX3796967,-14.1251783385,0.5641862997
SRX3796968,-10.2955307791,-0.2171257556
SRX3796969,-16.3492962998,-0.8921132734
SRX3796970,-20.3515274677,-0.44584042500000004
SRX3796971,-3.7030084453,0.0578697215
SRX3796972,-1.976251455,0.0240714357
SRX3796973,-5.4022420977,0.8964839072
SRX3796974,-6.3825643609,0.1064106446
SRX3796975,-15.1951028916,0.6637121296
SRX3796976,-14.748625964,0.8217703412
SRX3796977,-5.4207153887,-0.34245132040000004
SRX3796978,-2.7283052447,0.0269660029
SRX3796979,-4.7781687939,-0.0410352942
SRX3796980,-2.8797479054,-0.0974975795
SRX3796981,-20.894529594,0.3277773833
SRX3796982,-16.6646474914,0.5023693823000001
SRX3796983,11.9225579549,0.1612183244
SRX3796984,12.7303607043,-0.0386578774
SRX3796985,-7.2127173574,0.38943956900000004
SRX3796986,-9.0989787607,0.1304697907
SRX3796987,-10.6193139084,-0.4458577547
SRX3796988,-7.3604458574,-0.3284246349
SRX2568270,-0.6307938698000001,-0.0742074398
SRX2568271,2.5697549094000003,-0.1755129835
SRX2568272,5.0329229975,-0.5007406089
SRX2568273,6.7913667073,-1.1973610484
SRX2568274,4.9231674425000005,-1.3620510373
SRX2568275,0.6307938698000001,0.0742074398
SRX2568276,-0.6562824385,0.0776342017
SRX2568277,8.1108805013,-0.5578875325
SRX2568278,5.8504329013,-1.4392177387
SRX2568279,5.2468746908,-1.4079410474
SRX3421856,0.8121805927,-0.0699856143
SRX3421857,-0.8121805927,0.0699856143
SRX3421858,-3.0928907435,0.1015273248
SRX3421859,-2.7376055408,0.2154992416
SRX3421860,10.6260632775,-1.4227168609
SRX3421861,10.8836474402,-1.3408819515000001
SRX3421868,5.9791873812,-1.1597846568
SRX3421869,6.8402179937,-1.3027741020999999
SRX2606337,1.6407973223,-0.0486645935
SRX2606338,2.7636101438000003,-0.1826609055
SRX2606339,-0.591628634,-0.14564287680000002
SRX2606340,-6.4818718401,-0.3214967917
SRX2606341,-15.0364017465,1.0275288213
SRX2606342,-13.7592736549,1.9086307643
SRX2606343,-21.5217256666,1.880687977
SRX2606344,-2.0753303339,1.5041241933
SRX2606345,-12.4089299818,1.9985867245
SRX2606346,0.6147698046,-0.133925968
SRX2606347,-0.7334557139,0.051541222000000005
SRX2606348,1.4883918647,-0.1692032534
SRX2606349,-2.3954912397,-0.3389365261
SRX2606350,-6.8618099704,-0.3166062492
SRX2606351,-13.2490688838,0.9479355297000001
SRX2606352,-14.103103856,1.8297983074
SRX2606353,-2.1144972119,-0.1494338893
SRX2606354,-2.0708857375,1.5929826335000001
SRX2606355,-10.4995786443,2.0889801962
SRX2606356,-2.39248672,-0.0551676332
SRX2606357,-0.9073416085,-0.0028766285
SRX2606358,0.9968361472,-0.21532003700000002
SRX2606359,-5.6539312971,-0.2209854582
SRX2606360,-6.8046601738,-0.49306437410000004
SRX2606361,-15.0682503563,1.1544339475
SRX2606362,-14.0296773003,1.7838002134000002
SRX2606363,-12.6680502119,0.7054778514000001
SRX2606364,-2.9851839470000003,1.6304650456
SRX2606365,-11.8963640646,2.1751766926
SRX2606366,-3.3933052783,-0.1596804214
SRX3648427,-6.5020471163,0.48830455920000004
SRX3648428,-3.825528403,0.14585818420000002
SRX3648429,-5.5087026636,0.9960923780000001
SRX3648430,-7.2076409867,0.1498634801
SRX3648431,-7.7073010925,0.21706254600000002
SRX3648432,0.1891503508,-0.054004005300000005
SRX3648433,-3.4837026378,0.2646818966
SRX3648434,-1.6590314287,-0.11037055870000001
SRX3648435,6.7638528166,-0.1813249792
SRX3648436,17.6981645777,-1.1722176896
SRX3648437,16.8122027549,-1.2701145969
SRX3648438,17.332407375,-1.2669649214
SRX3648439,-1.061705624,-0.0327333987
SRX3648440,0.15546243440000002,-0.34968602190000003
SRX3648441,10.7250872932,-0.98112637
SRX3648442,10.4824232388,-1.6012007255
SRX3648443,10.7008021321,-1.2136746464
SRX3648444,12.9238246441,-1.5563247291
SRX3648445,-5.1522340486000004,0.4190333351
SRX3648446,-5.4856244722,0.2579162601
SRX3648447,-1.1457046785,0.325653615
SRX3648448,-1.9780342951,0.201563868
SRX3648449,-1.7167093757,0.1993365318
SRX3648450,-4.4478342242,-0.09391944540000001
SRX3648451,-4.3802963064,0.0633401472
SRX3648452,6.0638685562,-0.1360379509
SRX3648453,6.4590056453,-0.2342831508
SRX3648454,14.3201027945,-0.8526955707
SRX3648455,14.5277228966,-0.7068839503000001
SRX3648456,15.1472686601,-0.7530062255000001
SRX3648457,-5.6975270977,0.4065567044
SRX3648458,-5.7520582467,0.2320070227
SRX3648459,4.3263621184,-0.1185042416
SRX3648460,-0.048091424300000005,0.2333516914
SRX3648461,-0.0424884262,-0.3640196751
SRX3648462,7.7169231662,-0.3700488817
SRX3648463,-2.4815272914,0.0998633691
SRX3648464,-1.3772092310000001,-0.1871357603
SRX3648465,5.6966198421000005,-0.3610121563
SRX3648466,-1.7252728024000001,0.2165209582
SRX3648467,-3.3914003816,-0.2689460635
SRX3648468,5.6542461824,-0.4331614247
SRX3648469,7.2925973178,-0.2959968709
SRX3648470,7.266155949,-0.6210608005
SRX3648471,8.284592547,-0.8387198083
SRX3648472,2.8807943861,-0.49165770470000003
SRX3648473,-5.3626309293,-0.256884961
SRX3648475,0.4534509215,0.2439435656
SRX3648476,1.1180039309,-0.059528517100000004
SRX3648477,9.0042221437,-0.3163815622
SRX3648478,-7.1094093496,1.058466966
SRX3648479,-8.596593724,0.6072410276
SRX3648480,-8.0149284913,0.8517887109000001
SRX3648481,4.6090503437,-0.24391604090000002
SRX3648482,10.933333861,-0.9802669303
SRX3648483,14.1738292186,-1.2671328943
SRX1429221,4.1410183775,-0.00160873
SRX1429222,-2.726134772,0.017170248200000002
SRX1429223,-1.4148836055,-0.0155615182
SRX1429224,1.885426329,-0.1175427575
SRX1429225,2.2396687382,-0.10282323110000001
SRX1429226,3.0636407094,-0.1921377267
SRX1429227,5.4803257654,-0.1371937078
SRX1429228,2.9852890397,-0.173419982
SRX1429229,3.1148077326,0.1126014666
SRX1429230,5.1355734347,0.1032943624
SRX1429231,0.8897799934,-0.0786109846
SRX1429232,6.0708466885,-0.1556603929
SRX1429233,9.6359673349,-0.220226902
SRX1429234,9.3684469174,-0.24385888600000002
SRX1429235,11.3059505535,-0.3619031156
SRX1429236,11.1457053998,-0.6053958044000001
SRX1429237,12.8263807124,-0.3515929949
SRX1429238,10.4170278125,-0.2261197779
SRX1429239,10.3244358112,-0.0689901465
SRX1429240,11.4999661387,-0.0418361744
SRX1429241,8.6107798116,-0.014491626700000001
SRX1429242,16.0560673783,-0.0471158703
SRX1429243,13.859234110300001,0.0381341856
SRX1429244,14.4523144213,-0.29410583300000004
ERX2339161,-6.224871114,-0.3041894678
ERX2339162,6.224871114,0.3041894678
ERX2339163,31.732767198,-0.008649717500000001
ERX2339164,38.5960299685,0.22782986360000002
ERX2339165,10.4215338712,-1.7078284903
ERX2339166,14.2714053295,-0.0362465484
ERX2339167,6.0918955674,-0.7073060206
ERX2339168,-1.9597185329000002,0.1586592786
ERX2339169,6.8573023549,0.39331885
ERX2339170,32.4722627814,0.1270891271
ERX2339171,41.9521083839,0.06538747510000001
SRX7656012,-4.547620333,-0.14920972230000001
SRX7656013,0.6441417730000001,0.1684560679
SRX7656014,-1.2849776379,-0.0138108577
SRX7656015,-3.5183092106,0.0738655315
SRX7656016,0.8184607149,0.0587175632
SRX7656017,0.5349302971000001,-0.0213809295
SRX7656018,-0.7228710609,0.0087696719
SRX7656019,-3.7782476997,0.0626687041
SRX7656020,1.3772438563,0.032203568
SRX7656021,1.1350302566,0.0076592454
SRX7656022,-0.0582030767,0.07649434370000001
SRX7656023,1.5395350837000001,-0.0498992118
SRX7656024,-0.6996904540000001,0.41493836580000004
SRX7656025,-2.9004764395000002,0.6462799265
SRX7656026,-1.5119362146,0.3232742084
SRX7656027,0.0460412588,-0.1808639802
SRX7656028,-3.5519149217,-0.23778444340000002
SRX7656029,0.2327697038,-0.1440012863
SRX7656030,-2.5568607639,-0.2353309871
SRX7656031,-0.3013022437,-0.045597052900000004
SRX7656032,-0.14619002620000002,-0.0694409069
SRX7656033,0.011984396900000001,-0.0919584266
SRX7656034,1.0688602497,-0.12343428960000001
SRX7656035,-2.5243429287,-0.2777148208
SRX7656036,-0.9827422809,-0.1474576108
SRX7656037,-1.4292739911,-0.1675932399
SRX7656038,0.0231536502,-0.0168797701
SRX7656039,0.7139716722,0.0688687198
SRX7656040,-0.1594818546,-0.021596554900000002
SRX7656041,-0.5544898176,-0.047272165000000005
SRX7656042,-5.2886911602,-0.692365719
SRX7656043,-5.3906147533,-0.7091964793000001
SRX7656044,-3.1329559937,-0.5600418516
SRX7656045,-3.6063471068,-0.6296615443
SRX7656046,-3.3358090922,-0.537828258
SRX7656047,-3.0948588438,-0.5979225316
SRX7656048,-4.0752864246,-0.5142232639000001
SRX7656049,-4.9369211218,-0.6414992124000001
SRX7656050,-6.6866866692,-0.5368282167
SRX7656051,3.6820265151,-0.6291837755
SRX7656052,2.1473360025,-0.4284827122
SRX7656053,-0.17213824700000002,-0.6106725635
SRX7656054,-1.7376302903,-0.2427337165
SRX7656055,-4.8511525913,-0.3538813652
SRX7656056,-2.5204452933,-0.1654909288
SRX7656057,-1.9573452955000001,-0.24088044900000002
SRX7656058,-1.9993229851,-0.19740612470000002
SRX7656059,-1.9371316462000001,-0.2417302836
SRX7656060,-2.8059052959,-0.2494761429
SRX7656061,-2.4004825103,-0.2632280769
SRX7656062,-2.098546834,-0.25832488400000003
SRX7656063,-0.3374190767,0.23761241290000001
SRX7656064,0.4757835118,0.3982193758
SRX7656065,-1.5484047305000002,0.3349172771
SRX7656066,-4.458528978,0.1280432428
SRX7656067,-5.1695419728,0.1976098382
SRX7656068,-3.1221382519,0.0678275271
SRX7656069,-3.85319374,0.18981664850000002
SRX7656070,-6.0286242769,0.1251375333
SRX7656071,-8.6027722414,-0.0906698944
SRX7656072,-3.6067277961,0.0629049628
SRX7656073,-3.4392793189,0.0684380523
SRX7656074,-9.037697077,-0.06578227140000001
SRX7656075,4.4455820113,0.16665672
SRX7656076,-0.6787747622,0.2670365188
SRX7656077,1.5479141514,0.3815551387
SRX7656078,-4.2986930583,-0.6396049920000001
SRX7656079,-3.7554148111,-0.4576781829
SRX7656080,-6.2112319236,-0.7216041201000001
SRX7656081,-2.980818006,-0.5047220323
SRX7656082,-7.5662626238,-0.5681869222
SRX7656083,-3.3598203458,-0.4562390575
SRX7656084,-4.1333425038,-0.3798006613
SRX7656085,-3.8878035518000003,-0.4295500236
SRX7656086,-12.722979196,-0.5468274316
SRX7656087,2.4946033566,-0.454520431
SRX7656088,2.7684216217,-0.5516692915
SRX7656089,2.484726667,-0.4031056166
SRX7656090,-0.7813660231,0.18883443660000002
SRX7656091,-0.7025547167,0.1658788047
SRX7656092,0.4173133355,0.19019358760000002
SRX7656093,1.4259325094,0.08208173240000001
SRX7656094,-1.5337201295,0.09839666350000001
SRX7656095,0.12948359610000001,0.1197777904
SRX7656096,0.1938324989,0.0169426664
SRX7656097,-0.47871263140000003,-0.0955342046
SRX7656098,0.6550188403,-0.046395747200000004
SRX7656099,0.1091006493,0.47499622280000003
SRX7656100,-0.2248425091,0.5859908741000001
SRX7656101,2.5182609711,0.3780722238
SRX7656102,0.0164705996,-0.2658670752
SRX7656103,0.3112781455,0.012517373
SRX7656104,-0.5220310333,-0.141468791
SRX7656105,1.60907958,0.5756003962
SRX7656106,0.7141519707,0.5820578587
SRX7656107,4.905435693,0.4177542072
SRX7656108,0.5837368048,-0.0786953896
SRX7656109,-2.1105908156,-0.0722698328
SRX7656110,-1.7755941947,-0.0874449409
SRX7656111,-0.7160425007,-0.1072767345
SRX7656112,-0.5794576185,-0.1330446771
SRX7656113,-0.0931380815,-0.0524164494
SRX7656114,0.9523786132000001,-0.2035817245
SRX7656115,0.2816914975,-0.1638081357
SRX7656116,-0.0744726561,-0.43762674690000003
SRX7656117,4.167655613,0.52686415
SRX7656118,-0.10505043530000001,0.5948597418
SRX7656119,1.6066438528,0.5568071862
SRX7656120,-0.0100824127,0.0713249833
SRX7656121,-0.9259306065,-0.0064291575
SRX7656122,-1.0810744886,0.09313514860000001
SRX7656123,-2.7143367616000003,0.1069597637
SRX7656124,0.6437553268,0.1174165914
SRX7656125,-1.101979987,0.054185045200000004
SRX7656126,-0.032021756400000004,0.0642958683
SRX7656127,0.5279275891,-0.005093085000000001
SRX7656128,0.753488213,-0.0340463978
SRX7656129,1.0937394799,0.6520145587
SRX7656130,-0.0753465207,0.7728143423
SRX7656131,-0.17038848880000002,0.7580063892000001
SRX7656132,-0.8621550657,0.8934353452
SRX7656133,-1.418055171,0.8865879616000001
SRX7656134,0.9699363569,0.6320701071
SRX7656135,0.6648845886,-0.196659898
SRX7656136,0.1880253505,-0.010472400500000001
SRX7656137,1.9412498806,-0.0866732534
SRX7656138,0.9976203549,-0.026345896400000002
SRX7656139,0.5948626609000001,-0.0819707727
SRX7656140,2.1573770317,0.010010991
SRX7656141,2.5640621072,-0.1060768636
SRX7656142,3.2566562372,-0.1152391346
SRX7656143,2.6153373083,-0.1169104319
SRX7656144,-0.4057466565,0.7719613014000001
SRX7656145,-2.0792694399,0.8562345557000001
SRX7656146,-0.8653880618,0.8721490889
SRX5388319,0.8130662994000001,-0.0016421352000000001
SRX5388320,-0.0139233436,0.1399910184
SRX5388321,-0.7991429558,-0.1383488832
SRX5388322,0.8871688082,-0.1522590307
SRX5388323,1.0333804422,-0.278526506
SRX5388324,-4.1404217289,-0.4232090813
SRX5388325,0.4977860851,-0.2677136217
SRX5388326,-0.8921410656000001,-0.2847008546
SRX5388327,-5.720489248,-0.5630846855
SRX8708326,-5.3141377673,-1.6439289093
SRX8708328,4.1136302527,-1.6716471991000001
SRX8708335,-0.9827174173000001,0.7178371793
SRX8708336,-1.5069805093,0.49978694300000004
SRX8708337,-1.6239323261,0.45402307680000004
SRX8708338,-2.1802988654,0.5728242201
SRX8708339,-1.7441967299,0.6438068351
SRX8708340,-1.7436104784,0.5197144707
SRX8708365,-6.401144686,0.7461606609
SRX8708366,-6.595091052,0.7447503562000001
SRX8708368,-6.6649346641000005,0.7538583063000001
SRX8708369,-1.8333488967,0.8021260968
SRX8708370,-4.0296676084,1.0683489747000001
SRX8708371,-1.458365384,0.4553511779
SRX4166001,0.6926918326,-0.0198066464
SRX4166002,0.8248415291000001,-0.0239401549
SRX4166003,-1.5175333617,0.0437468013
SRX4166004,-0.9025028938,0.1695072531
SRX4166005,-2.2013696791,0.07741417760000001
SRX4166006,-3.8661352864,0.15324529480000001
SRX4166007,-1.0396871144,0.3252959542
SRX4166008,-3.7130745973,0.0786744942
SRX4166009,-0.3898470966,0.1527812052
SRX4166010,0.2935380899,0.2160235485
SRX4166011,-2.3101617889,0.2401377583
SRX4166012,-1.4008177171,0.5144044337
SRX5000481,1.7201643039,-0.039321335400000004
SRX5000482,1.4165523541,-0.1643994172
SRX5000483,-6.2161957647,0.5824151738000001
SRX5000484,-1.6196696587,0.1593857786
SRX5000485,-4.327279451,0.565866663
SRX5000486,-6.2450309005,0.6294748718000001
SRX5000487,-2.4106517266,0.1331558686
SRX5000488,-1.063051634,-0.1054193596
SRX5000489,-1.9654210940999999,0.0874179202
SRX5000490,-2.3439345062,0.15485659200000002
SRX5000491,-1.4835718588,-0.062705832
SRX5000492,-21.3545462412,0.4356032349
SRX5000493,-9.613515098,0.15333046860000002
SRX5000494,-10.4642690347,0.13456691410000002
SRX5000495,-21.9881073242,0.45274855340000003
SRX5000496,-22.7987675808,0.4020533812
SRX5000497,-0.2193033956,0.0182210603
SRX5000498,-0.3037625301,0.0322151091
SRX5000499,-10.6203349906,0.13766647810000002
SRX5000500,0.5230659257,-0.0504361693
SRX5000501,-0.1480420426,-0.21525514310000002
SRX5000502,-0.0314943941,-0.1971382681
SRX5000503,-0.8486002742000001,-0.1656509526
SRX5000504,2.1457895414,-0.21023823020000001
SRX5000505,1.2569578463,-0.10591049999999999
SRX5000506,1.2138816922,-0.10906982080000001
SRX5000507,-3.5681909281,0.1644263532
SRX5000508,0.4474876323,-0.0722941055
SRX5000509,1.9520539474,-0.17313639590000002
SRX5000510,3.1298581407,-0.3069232381
SRX5000511,2.0471935521,-0.22442062000000002
SRX5000512,0.6647594126,-0.3112213061
SRX5000513,-0.8446004378,-0.20503880630000001
SRX5000514,1.3156334887,-0.2361034364
SRX5000515,-1.0740352424,-0.1455054069
SRX5000516,-0.831201747,-0.1344997614
SRX4124772,10.2980386834,-0.35389449040000004
SRX4124773,8.1199654704,-0.5609092492000001
SRX4124774,-0.36361474990000003,0.032248209300000004
SRX4124775,0.36361474990000003,-0.032248209300000004
SRX5323946,-0.2147912741,-0.0233926456
SRX5323947,0.2147912741,0.0233926456
SRX5323948,-2.9147326934,0.1500524085
SRX5323949,-3.1553622904,0.2562699527
SRX5323950,-2.162736056,0.1473129474
SRX5323951,-2.359395375,0.11505801480000001
SRX5323952,-0.1146324524,-0.1914651802
SRX5323953,-0.6657858962000001,-0.0367292509
SRX5323954,-3.0902543783,0.2873095859
SRX5323955,-4.314424139,0.1839619748
DRX093856,3.0826081135,-0.1945610371
DRX093857,-5.5593223761,0.11205936990000001
DRX093858,-5.8003272008,0.134957384
DRX093859,-0.3192211075,0.033080757100000004
DRX093860,4.9621249192,0.0798393445
DRX093861,-0.7037960352,0.19909827400000002
DRX093862,-6.2855744776,-0.0824938769
DRX093863,-6.9030230165,0.1030533597
DRX093864,-4.6727545498000005,0.5217711014
DRX093865,10.5361446817,-0.2544493721
DRX093866,-2.3788120783,-0.0045372368
DRX093867,-6.9563528229,-0.0247666515
DRX093868,-1.9707266041,-0.28044441070000004
DRX093869,1.8493622902,0.1846956046
DRX093870,10.5710026238,-0.1320388604
SRX6366242,-1.2674590012,-0.1992790176
SRX6366243,-1.3850386631,-0.07980695630000001
SRX6366244,-6.977217584,-0.6682684835
SRX6366245,-0.2858377977,-0.0452063392
SRX6366246,-0.43106174210000003,0.0369971396
SRX6366247,-5.0089656292,-0.6199294333
SRX6366248,-0.9998014924,0.0244111292
SRX6366249,0.12410746580000001,-0.2920612262
SRX6366250,-1.085315365,-0.1648634984
SRX6366251,-1.5591800551000001,-0.0359519018
SRX6366252,-0.2661645133,0.0756827645
SRX6366253,0.2661645133,-0.0756827645
SRX254739,29.8593745703,0.11608483580000001
SRX254740,29.723905832,0.0647455774
SRX254741,29.4786274721,0.2155218572
SRX254742,29.910633478,0.0539815981
SRX254743,29.5885822399,0.2140441394
SRX254744,29.2593720482,0.2393747671
SRX254745,29.7703207071,0.619899321
SRX254746,28.8556630461,0.9566828958
SRX254747,29.5960303972,0.5417977224
SRX254748,25.5375552399,0.4270831894
SRX254749,27.4517375358,0.486234125
SRX254750,26.7567437728,0.6658747881
SRX254751,23.3230482539,0.6283288121
SRX254752,19.1576644408,0.9189070274000001
SRX254753,21.8742721124,0.6980036780000001
SRX254754,14.6057203854,0.1489535922
