,-0.09755008772848762,-0.07981370814148987,-0.06207732855449212,-0.04434094896749437,-0.026604569380496615,-0.008868189793498862,0.00886818979349889,0.026604569380496643,0.044340948967494395,0.06207732855449215,0.0798137081414899,0.09755008772848765,0.1152864673154854,0.13302284690248317,0.15075922648948092,0.16849560607647868,0.18623198566347643,0.20396836525047418,0.22170474483747193,0.2394411244244697
thresh,-0.1064182775219865,0.1064182775219865,1,,,,,,,,,,,,,,,,,
unreg,0,0,5,26,293,2034,1812,290,36,4,2,3,7,1,0,1,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],"['PN96_RS02830' 'PN96_RS02835' 'PN96_RS13890' 'PN96_RS22995'
 'PN96_RS08390' 'PN96_RS13900' 'PN96_RS15620']",['msrB'],[],['PN96_RS15625'],[],['PN96_RS13905'],[],[]
