,Value,list
TF,cpxR,
reg_genes,63,"['cheA' 'yqaE' 'smpA' 'cheW' 'baeS' 'csgF' 'marB' 'psd' 'cypD' 'yqjB'
 'csgE' 'acrD' 'lpxA' 'rpoE' 'dsbC' 'yaiW' 'csgA' 'hha' 'yegB' 'htrA'
 'sbmA' 'cpxA' 'ybaJ' 'rpoH' 'ycbB' 'csgC' 'csgD' 'motB' 'cpxR' 'fabZ'
 'rseA' 'slt' 'ygaU' 'yqjA' 'yegN' 'lpxD' 'yjeP' 'rseC' 'csgG' 'marA'
 'yegO' 'bacA' 'csgB' 'tsr' 'yidQ' 'STM2126' 'baeR' 'ftnB' 'aroG' 'motA'
 'rseB' 'marR' 'dsbA' 'ompC' 'yihE' 'hlpA' 'ung']"
comp_genes,13,['htpX' 'ygjT' 'yncJ' 'chaA' 'STM0581' 'ybiJ' 'STM1268']
both_genes,6,['ppiA' 'spy' 'yccA' 'yebE' 'ycfS' 'cpxP']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
