,-0.07092481048796781,-0.035462405243983905,0.0,0.035462405243983905,0.07092481048796781,0.10638721573195173,0.14184962097593562,0.1773120262199195,0.21277443146390343,0.24823683670788735,0.28369924195187124,0.31916164719585516,0.3546240524398391,0.390086457683823,0.4255488629278068,0.4610112681717907,0.49647367341577464,0.5319360786597586,0.5673984839037425,0.6028608891477264
thresh,-0.08865601310995977,0.08865601310995977,2,,,,,,,,,,,,,,,,,
unreg,3,206,3386,209,12,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cpxR,0,5,42,9,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
unreg_genes,[],[],[],[],[],['ybiJ' 'chaA' 'ygjT' 'htpX' 'yncJ'],['STM0581'],['STM1268'],[],[],[],[],[],[],[],[],[],[],[],[]
cpxR_genes,[],['csgF' 'csgE' 'hha' 'ycbB' 'marB'],"['aroG' 'csgC' 'hlpA' 'ybaJ' 'yaiW' 'csgG' 'lpxA' 'rseB' 'cypD' 'rseA'
 'rseC' 'ung' 'marA' 'cheW' 'motB' 'fabZ' 'dsbC' 'lpxD' 'cheA' 'yidQ'
 'baeR' 'sbmA' 'ompC' 'smpA' 'motA' 'csgD' 'rpoE' 'STM2126' 'yegN' 'csgB'
 'dsbA' 'ygaU' 'baeS' 'ftnB' 'yjeP' 'csgA' 'yegO' 'yegB' 'marR' 'bacA'
 'psd' 'tsr']",['acrD' 'yqjB' 'yihE' 'slt' 'rpoH' 'yqjA' 'cpxR' 'cpxA' 'yqaE'],['htrA'],['spy' 'yebE' 'ppiA' 'ycfS'],['yccA'],[],[],[],[],[],[],[],['cpxP'],[],[],[],[],[]
