,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.6240956311179979,0.16715110595042956,2.0,0.0,0.7422893116183777,1.0,0.5059019506176181,,
1,Chrom__sac_sta,0.37998472222582746,0.4824231282037027,2.0,2.0,0.7211093875798928,3.0,0.03886005687176208,,
2,Chrom__sac_MW001,0.0,0.035538600946093686,2.0,4.0,-0.0251295857228655,5.0,0.0251295857228655,,
3,Chrom__sac_fadR,-0.10916138613857251,0.06414562444695801,2.0,6.0,-0.06380358010868292,7.0,-0.1545191921684621,,
4,FadR__wt_p,0.0,0.3149806962181116,2.0,8.0,-0.22272498623868664,9.0,0.22272498623868664,,
5,FadR__ko_p,0.12474939392454146,0.3483822270280414,2.0,10.0,-0.12159404125185792,11.0,0.3710928291009408,,
6,GDGT__75_2.4_log,8.881784197001252e-16,0.26471311072141157,3.0,12.0,0.08433721897310331,27.0,-0.296606138380616,50.0,0.21226891940751536
7,GDGT__80_3.5_stat,-1.3621749879655616,0.16625326356309728,3.0,13.0,-1.4745981932222758,20.0,-1.4407258238549003,42.0,-1.1712009468195088
8,GDGT__80_2.4_log,0.5212142443820792,0.14892342832524932,3.0,14.0,0.5925087679172876,37.0,0.6210882196570928,41.0,0.3500457455718573
9,GDGT__75_3.5_stat,-1.0213967532720976,0.4029314178254943,3.0,15.0,-0.6881634442693851,24.0,-1.4692080001809007,28.0,-0.9068188153660072
10,GDGT__80_1.6_stat,-0.9049690177672733,0.1682383533795925,3.0,16.0,-1.0981698203225818,17.0,-0.7907836522626104,33.0,-0.8259535807166278
11,GDGT__75_2.4_stat,-0.8145186901305674,0.08690880263549293,3.0,18.0,-0.912955320990787,26.0,-0.7822063574935907,31.0,-0.7483943919073246
12,GDGT__80_2.4_stat,-0.5351994739989339,0.13277289028213624,3.0,19.0,-0.4374101406863913,29.0,-0.4818367442890326,30.0,-0.6863515370213777
13,GDGT__80_1.6_log,0.27148778387941164,0.2514424737061631,2.0,21.0,0.4492844621153598,39.0,0.0936911056434635,,
14,GDGT__65_3.5_stat,-0.9695090711268918,0.17485401266498996,3.0,22.0,-1.1294305996881606,23.0,-0.7828114609493557,34.0,-0.9962851527431588
15,GDGT__75_1.6_stat,-0.5184683403202955,0.08844535103422187,3.0,25.0,-0.5164143840722888,32.0,-0.4310678562656003,38.0,-0.6079227806229976
16,GDGT__75_1.6_log,0.2331555178646152,0.06712839400148263,2.0,35.0,0.2806224604732259,36.0,0.18568857525600446,,
17,GDGT__65_2.4_stat,0.28707782435805,0.4935291494357446,3.0,40.0,-0.16892345314551882,46.0,0.8110820906705527,49.0,0.2190748355491161
18,GDGT__65_2.4_log,-0.07874618735332965,0.12524993650892066,3.0,43.0,-0.07730819569317049,44.0,-0.2047089284582837,47.0,0.04577856209146525
19,GDGT__80_3.5_log,-0.10483747160094865,0.18817664389121913,3.0,45.0,-0.23214124027147776,51.0,-0.1936839878076997,52.0,0.11131281327633147
20,GDGT__65_1.6_log,0.017570576981581116,0.13658526750896405,3.0,48.0,-0.05041810598390395,53.0,-0.07167748309439048,54.0,0.17480732002303778
21,NutLim__t0,-4.440892098500626e-16,0.2766955270556613,2.0,55.0,-0.1956532835050444,56.0,0.19565328350504352,,
22,NutLim__t05,-1.4045033795160888,0.05748542078199012,3.0,57.0,-1.3565806059605292,58.0,-1.4682407569608449,59.0,-1.3886887756268926
23,NutLim__t1,-1.3932704563355796,0.04890816256344121,3.0,60.0,-1.3491628443478811,61.0,-1.3847808949825073,62.0,-1.44586762967635
24,NutLim__t15,-1.5445081262975815,0.022349798043403757,3.0,63.0,-1.5589423046725557,64.0,-1.5558181616457718,65.0,-1.5187639125744168
25,NutLim__t2,-1.350953361067214,0.1960245420809683,3.0,66.0,-1.37380466501771,67.0,-1.1445046731990878,68.0,-1.5345507449848441
26,NutLim__t4,-1.714523105670168,0.014694993853287232,2.0,69.0,-1.724914035473322,70.0,-1.7041321758670138,,
27,UV_irr__wt0,-2.9605947323337506e-16,0.03214732374697386,3.0,71.0,-0.018953317118239887,72.0,0.03711773762189008,73.0,-0.01816442050365108
28,UV_irr__wt1,-0.642634833859162,0.11652486707761629,3.0,74.0,-0.5964772115359942,75.0,-0.7751675169191854,76.0,-0.5562597731223065
29,UV_irr__wt2,-0.6443758968199091,0.1723934391584959,3.0,77.0,-0.803833657770781,78.0,-0.4614510148749638,79.0,-0.6678430178139827
30,UV_irr__mut0,0.16543546912559304,0.12314326039660227,3.0,80.0,0.06313974980878001,81.0,0.30211666695220885,82.0,0.13104999061579026
31,UV_irr__mut1,-0.4952332801992411,0.13604575216156534,3.0,83.0,-0.4173921915961039,84.0,-0.652323280685625,85.0,-0.4159843683159945
32,UV_irr__mut2,-0.3999991116614261,0.20501787680511374,3.0,86.0,-0.1675350693416453,87.0,-0.4774666957566929,88.0,-0.5549955698859401
33,YtrA__overexpr,0.328076666117702,0.023593704208985287,3.0,89.0,0.30993160807829945,90.0,0.3195500323771716,91.0,0.3547483578976349
34,YtrA__wt,8.858654550654895e-16,0.02900970742918891,3.0,92.0,0.032275105888002635,93.0,-0.008372163059013893,94.0,-0.023902942828986085
