,USA300HOU_RS06425
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,9.2219064884
USA300_LAC_U01-Set001_CAMHB_Control_1,9.4199753005
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,9.472777054
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,9.4986092416
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,9.5166553255
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,9.2410700318
USA300_LAC_U01-Set001_CAMHB_Control_2,9.4266894887
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,9.5519779727
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,9.5248157046
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,9.5420168738
USA300_TCH1516_U01-Set000_CAMHB_Control_1,9.2125653273
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,9.3698622196
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,9.2642609537
USA300_LAC_U01-Set001_R10LB_PreCulture_1,9.8184054274
USA300_LAC_U01-Set001_R10LB_PreCulture_2,9.8265559848
USA300_LAC_U01-Set001_R10LB_Control_1,9.3066192428
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,9.4177763079
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,9.5974240466
USA300_LAC_U01-Set001_R10LB_Control_2,9.4484352196
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,9.4445089736
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,9.5359747595
USA300_TCH1516_U01-Set000_R10LB_Control_1,9.6808433358
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,9.4679663854
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,9.5419166406
USA300_TCH1516_U01-Set000_R10LB_Control_2,10.0123665061
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,9.5171264041
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,9.602323056
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,9.30626534
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,9.3143426342
USA300_TCH1516_U01-Set000_CAMHB_Control_2,9.2766415231
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,9.2751730337
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,9.2700637231
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,9.6483292287
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,9.5378703557
USA300_LAC_U01-Set004_CAMHB_Control_1,9.6590377234
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,9.7024111948
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,9.7130232425
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,9.3358485747
USA300_LAC_U01-Set004_CAMHB_Control_2,9.718430594600001
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,9.7984979041
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,9.6769251895
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,9.4248159192
USA300_LAC_U01-Set004_R10LB_Control_1,9.767591267
