,PSPTO_4368
SRX1828913,0.17669406840000002
SRX1828914,0.2518934601
SRX1828915,-0.2401841717
SRX1828916,0.1476940518
SRX1828917,0.0634901033
SRX1828918,0.6717233757000001
SRX3983989,-0.1620149912
SRX3983990,0.20916072530000002
SRX3983993,-0.4605094437
SRX3983994,-0.2431180789
SRX3983995,-0.2081962132
SRX3983996,-0.3213738859
SRX3983997,-0.7251802088
SRX3983998,-0.1205000442
SRX3983999,-0.0529528676
SRX3984000,0.1290382197
SRX3984001,-0.8089281636000001
SRX3984002,-0.8979144506000001
SRX3984003,0.1333845633
SRX3984004,-0.1558693707
SRX3984005,0.25197161500000004
SRX3984006,-0.1349038765
SRX3984007,0.049792803000000004
SRX3984008,0.267593028
SRX3984009,-0.0333302085
SRX3984010,-0.7498268852000001
SRX3984011,-0.1690759778
SRX3984012,0.0222540728
SRX3984013,-0.0952865591
SRX3984014,-0.1240552837
SRX3984015,0.2007229227
SRX3984016,-0.0960471564
SRX3984017,-0.6553969574
SRX3984019,0.3573172859
SRX3984020,-0.6615693452
SRX3984021,-0.6086932220000001
SRX3984022,-0.7094799730000001
SRX3984023,0.0375782682
SRX3984024,-0.0078576927
SRX3984025,-0.0503502981
SRX3984026,0.1567141312
SRX3984027,0.1532915946
SRX3984028,0.1420499164
SRX3984029,0.17617161550000002
SRX3984031,-0.7400722447
SRX3984032,-0.9009274497
SRX3984034,-0.0776373932
SRX3984035,0.0742553786
SRX3984036,-0.7857748729
SRX3984037,-0.1257119088
SRX3984038,-1.1478154588
SRX3984039,-0.6898937565000001
SRX3984040,0.14647497780000002
SRX3984041,-0.97776368
SRX3984042,0.0451895282
SRX3984043,0.1488509019
SRX3984045,-0.0461997781
SRX3984046,0.0406525193
SRX3984047,-0.31183766500000004
SRX3984048,0.0541226275
SRX3984049,0.3301171915
SRX3984050,0.10048703960000001
SRX3984051,-0.118204504
SRX3984052,0.1481946466
SRX3984056,-1.0130994317
SRX3984057,-0.7479779137
SRX3984058,-0.9163016972
SRX3984059,0.11695284210000001
SRX3984061,0.1836211981
SRX3984062,-0.050875377400000005
SRX3984063,0.0302464619
SRX3984064,-0.045120802700000004
SRX3984065,0.0417469711
SRX3984066,-0.1766986862
SRX3984067,-0.2381726734
SRX3984068,-0.0755258578
SRX3984069,-0.2554713789
SRX3984070,-0.2946337323
SRX3984071,-0.3232085454
SRX3984073,0.0015769211
SRX3984074,-0.0305858573
SRX3984077,0.3261653972
SRX3984078,0.2399812033
SRX3984079,-0.6766406956000001
SRX3984080,-0.0005933944
SRX3984082,0.0610250494
SRX3984084,-0.8654035946
SRX6997963,-0.1086606682
SRX6997964,0.1533051808
SRX6997965,0.0128337229
SRX6997967,0.1764571561
SRX6997968,-0.2366434137
SRX6997969,0.0770836699
SRX6997971,-0.06779648790000001
SRX6997972,0.3866072665
SRX6997973,0.0227947352
SRX3159100,0.2777272791
SRX3159101,0.10051471840000001
SRX3159102,-0.0708995887
SRX3159103,-0.3073424088
SRX3159000,0.6564018987
SRX3159001,-0.0098882659
SRX3159002,-0.1172369909
SRX3159003,0.1287649372
SRX3159004,0.1005780305
SRX3159005,-0.0352982448
SRX3159006,-0.2566695263
SRX3159007,-0.1309051114
SRX3159008,0.1646653721
SRX3159009,0.1040026039
SRX3159010,-0.30823482960000004
SRX3159012,0.3048415065
SRX3159013,-0.1528471985
SRX3159014,0.058629399500000005
SRX3159015,-0.0683111881
SRX3159016,-0.2070741753
SRX3159017,-0.0990315318
SRX3159018,0.1607010828
SRX3159019,-0.25717281540000003
SRX3159020,-0.4838476316
SRX3159021,-0.1404546368
SRX3159022,-0.5841165821000001
SRX3159023,-0.6090925097000001
SRX3159024,-0.27728263670000003
SRX3159025,-0.1540737507
SRX3159026,0.25779570220000003
SRX3159027,0.047964512
SRX3159028,0.1785329944
SRX3159029,-0.179219385
SRX3159030,0.0304724718
SRX3159034,-0.2609130752
SRX3159036,-0.09584457460000001
SRX3159037,0.2779563532
SRX3159041,-0.5453634218
SRX3159042,0.062141562500000004
SRX3159043,-0.1314701143
SRX3159045,-0.24722082890000002
SRX3159047,-0.120160494
SRX3159048,-0.0997349535
SRX3159049,0.0401898215
SRX3159050,-0.021618254700000002
SRX3159051,0.17472215870000002
SRX3159052,-0.29497311200000004
SRX3159053,-0.2455953163
SRX3159054,-0.1348292003
SRX3159055,-0.11588205400000001
SRX3159056,-0.3550722999
SRX3159057,-0.089419551
SRX3159058,0.019292462700000002
SRX3159060,-0.4522551616
SRX3159061,-1.3479143723
SRX3159062,-0.7528689223
SRX3159063,0.17615591260000002
SRX3159066,-0.280048774
SRX3159069,0.015513400600000001
