,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,9.026433333333333,0.45140143257784743,3.0,0.0,9.5323,1.0,8.8823,2.0,8.6647,,,,,,,,,,
1,LB__LBtran,7.811533333333333,0.18961461793156487,3.0,3.0,7.7353000000000005,4.0,7.6719,5.0,8.0274,,,,,,,,,,
2,LB__LBstat,8.0421,0.18619186340976326,3.0,6.0,8.1312,7.0,8.167,8.0,7.8281,,,,,,,,,,
3,LB__LBGexp,9.167566666666668,0.13582880156039645,3.0,9.0,9.3206,10.0,9.0613,11.0,9.1208,,,,,,,,,,
4,LB__LBGtran,8.15865,0.39534340136139867,2.0,12.0,7.8791,13.0,8.4382,,,,,,,,,,,,
5,LB__LBGstat,7.470933333333334,0.3467168345110073,3.0,14.0,7.2862,15.0,7.2557,16.0,7.8709,,,,,,,,,,
6,Life Cycle__S0,8.156533333333334,0.09001829443692791,3.0,17.0,8.0802,18.0,8.2558,19.0,8.1336,,,,,,,,,,
7,Life Cycle__S1,9.516366666666668,0.11558461546993765,3.0,20.0,9.6415,21.0,9.4136,22.0,9.494,,,,,,,,,,
8,Life Cycle__S2,8.389766666666667,0.6207031040145793,3.0,23.0,9.0707,24.0,8.243,25.0,7.8556,,,,,,,,,,
9,Life Cycle__S3,9.39545,0.3968990362800086,2.0,26.0,9.6761,27.0,9.1148,,,,,,,,,,,,
10,Life Cycle__S4,9.103900000000001,0.6258252232053292,3.0,28.0,9.7588,29.0,9.041,30.0,8.5119,,,,,,,,,,
11,Life Cycle__S5,9.355033333333333,0.19435550759711775,3.0,31.0,9.4268,32.0,9.135,33.0,9.5033,,,,,,,,,,
12,Life Cycle__S6,8.4115125,0.681365772207347,8.0,34.0,8.5667,35.0,7.2523,36.0,8.6737,37.0,8.7294,38.0,7.4192,39.0,8.702,40.0,9.043,41.0,8.9058
13,Life Cycle__S7,9.459533333333333,0.18501546782183728,3.0,42.0,9.4505,43.0,9.2792,44.0,9.6489,,,,,,,,,,
14,Life Cycle__S8,9.1036,0.041436457377531835,2.0,45.0,9.1329,46.0,9.0743,,,,,,,,,,,,
