sample,new_1569320_1569425
LBexp_1,12.3957
LBexp_2,12.1789
LBexp_3,12.2773
LBtran_1,10.6776
LBtran_2,10.9917
LBtran_3,10.6267
LBstat_1,11.1022
LBstat_2,10.7245
LBstat_3,9.693
LBGexp_1,11.499
LBGexp_2,11.1519
LBGexp_3,12.045
LBGtran_2,11.161
LBGtran_3,11.8117
LBGstat_1,8.7066
LBGstat_2,8.4895
LBGstat_3,10.933
S0_1,11.3549
S0_2,11.4927
S0_3,11.4507
S1_1,12.0665
S1_2,11.7618
S1_3,11.8893
S2_1,11.5874
S2_2,10.5558
S2_3,9.8743
S3_1,11.3227
S3_2,11.3376
S4_1,11.1527
S4_2,10.027
S4_3,9.4707
S5_1,10.1048
S5_2,10.3106
S5_3,10.6465
S6_1,8.6894
S6_2,8.0325
S6_3,9.1518
S6/t_1,10.1561
S6/t_2,7.7051
S6_4,9.9755
S6_5,10.2797
S6_6,10.0129
S7_4,10.9111
S7_5,11.0005
S7_6,11.0278
S8_4,10.6413
S8_5,11.0247
G135_1,12.6904
G135_3,10.805
G150_1,12.4126
G150_2,12.6439
G150_3,12.8388
G180_1,12.6118
G180_2,12.8909
G180_3,11.7277
C30_1,11.5516
C30_2,11.9152
C90_1,11.228
C90_2,11.3048
BI_1,11.3313
BI_2,11.1039
BC_2,9.4357
BC/t_1,8.9171
BC/t_2,10.0927
BC_1,8.9371
Sw_1,8.0534
Sw_2,8.7121
BT_1,9.0942
BT_2,8.669
B36_1,9.6118
B36_2,9.9463
B60_1,9.7095
B60_2,10.513
M9exp_1,11.8408
M9exp_2,11.5363
M9exp_3,11.4154
M9tran_1,10.849
M9tran_2,11.1054
M9tran_3,11.1123
M9stat_1,9.1878
M9stat_2,8.9277
M9stat_3,8.422
M+G_1,11.6819
M+G_2,11.6201
M+G_3,11.7112
Glu_1,11.985
Glu_2,12.3892
Glu_3,12.3073
Fru_1,11.395
Fru_2,12.2222
Fru_3,11.7318
Mal_1,10.6322
Mal_2,11.4487
Mal_3,11.8502
G+S_2,11.6793
G+S_3,11.5783
Pyr_1,10.8929
Pyr_2,11.6393
Pyr_3,11.5897
Gly_1,10.1828
Gly_2,10.424
Gly_3,9.7551
Glucon_1,11.4192
Glucon_2,11.9909
Glucon_3,11.1012
aero_1,12.5838
aero_2,10.946
aero_3,11.9894
nit_1,11.571
nit_2,11.901
nit_3,11.6124
ferm_1,11.8738
ferm_2,11.4275
ferm_3,11.9197
T-5.40H_1,12.0871
T-4.40H_1,11.7655
T-3.40H_1,11.5906
T-2.40H_1,11.2579
T-1.40H_1,11.0079
T-1.10H_1,10.9486
T-0.40H_1,11.0966
T0.0H_1,10.6605
T0.30H_1,9.2645
T1.0H_1,9.6334
T1.30H_1,9.2647
T2.0H_1,9.866
T2.30H_1,9.9943
T3.0H_1,9.7982
T3.30H_1,10.0302
T4.0H_1,10.3972
T5.0H_1,9.8078
HPh_1,12.1287
HPh_2,12.1685
HPh_3,12.1881
LPh_1,12.3115
LPh_2,12.6499
LPh_3,12.2172
LPhT_1,10.8078
LPhT_2,10.5549
LPhT_3,10.949000000000002
SMMPr_1,10.6073
SMMPr_2,10.6537
SMMPr_3,10.628
HiTm_1,9.7289
HiTm_2,10.5167
HiTm_3,10.9257
LoTm_1,11.9652
LoTm_2,11.2053
LoTm_3,11.56
HiOs_1,11.1601
HiOs_2,10.9288
HiOs_3,11.2519
BMM_1,11.869000000000002
BMM_2,11.4991
BMM_3,11.8132
Heat_1,12.6643
Heat_2,12.1938
Heat_3,12.5456
Cold_1,12.7598
Cold_2,12.3553
Cold_3,11.94
Etha_1,9.3901
Etha_2,10.0806
Etha_3,9.9741
SMM_1,11.1572
SMM_2,11.1737
SMM_3,11.1316
Salt_1,10.4959
Salt_2,10.3534
Salt_3,10.7371
Mt0_1,12.1425
Mt0_3,12.4156
M0t45_1,11.8965
M0t45_2,12.565
M0t45_3,12.0739
M0t90_1,10.4398
M0t90_2,11.0855
M0t90_3,10.6506
M40t45_1,11.5198
M40t45_2,10.9763
M40t45_3,12.156
M40t90_1,9.7024
M40t90_2,10.8174
M40t90_3,11.001
dia0_1,11.8372
dia0_2,12.3033
dia0_3,12.5372
dia5_1,11.2071
dia5_2,12.2736
dia5_3,12.2088
dia15_1,13.3277
dia15_2,13.3305
dia15_3,11.0723
Diami_1,11.8649
Diami_2,12.4888
Diami_3,12.7768
Paraq_1,12.8885
Paraq_2,13.304
Paraq_3,11.8629
H2O2_1,13.1741
H2O2_2,13.285
H2O2_3,13.2423
Oxctl_1,12.673
Oxctl_2,12.4847
