,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,-0.28297023316666664,0.20255366083406334,3.0,0.0,-0.0634731727,1.0,-0.4626742196,2.0,-0.3227633072,,
1,AB0057_PGcoculture__AB ,-2.4999998599062323e-11,0.07591933320830803,4.0,3.0,0.0628720137,4.0,-0.0400158513,5.0,0.0643210934,6.0,-0.0871772559
2,AB0057_PGcoculture__ABPG,-0.447203798425,0.1539015288631548,4.0,7.0,-0.534807209,8.0,-0.6155613275,9.0,-0.2854562936,10.0,-0.3529903636
3,AB5075_AZI__AZI_000,0.0,0.016187783662309708,2.0,11.0,-0.0114464916,17.0,0.0114464916,,,,
4,AB5075_AZI__preculture,0.3075520931,0.03926937944705467,2.0,12.0,0.2797844486,13.0,0.3353197376,,,,
5,AB5075_AZI__AZI_040,0.0606390743,0.07579198662197696,2.0,14.0,0.114232102,18.0,0.0070460466000000005,,,,
6,AB5075_AZI__AZI_028,0.27466616245000003,0.042503594718137874,2.0,15.0,0.30472074250000003,19.0,0.2446115824,,,,
7,AB5075_AZI__AZI_003,0.173452,0.029723727673395213,2.0,16.0,0.1524341506,20.0,0.1944698494,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-0.0762325996,0.1210037508100862,3.0,21.0,-0.1707710884,28.0,-0.11806309320000001,29.0,0.0601363828,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,0.2979111207865102,3.0,22.0,-0.3246243927,23.0,0.2608783601,24.0,0.0637460326,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.13419194113333335,0.12314361438286535,3.0,25.0,-0.24414780960000002,26.0,-0.15729492650000002,27.0,-0.0011330873,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,0.08851691655377708,3.0,30.0,-0.0519084249,32.0,-0.0502978766,34.0,0.1022063015,,
12,AB5075_VIR-O_LSO__LSO,0.1189857748,0.27379853582690034,3.0,31.0,0.0499348961,33.0,-0.113677147,35.0,0.4206995753,,
13,AB5075_Zinc__Control,-9.25185853854297e-18,0.4462431291910727,3.0,36.0,0.285793984,37.0,-0.5142112516,38.0,0.2284172676,,
14,AB5075_Zinc__Zinc,-0.15685441990000001,0.10030370573025038,2.0,39.0,-0.0859289894,40.0,-0.2277798504,,,,
15,AB5075_biofilm+abx__planktonic,-9.25185853854297e-18,0.512468577322369,3.0,41.0,0.5880930094,42.0,-0.3509147908,44.0,-0.23717821860000002,,
16,AB5075_biofilm+abx__biofilm,0.12053230383333334,0.3313192754666307,3.0,43.0,0.1990566135,45.0,-0.24299503860000002,46.0,0.4055353366,,
17,AB5075_biofilm+abx__cip_biofilm,-0.5015440810666667,0.24391622853976447,3.0,47.0,-0.4697193457,48.0,-0.2751023355,50.0,-0.7598105620000001,,
18,AB5075_biofilm+abx__tet_biofilm,-0.10927542513333333,0.10195725791564235,3.0,49.0,0.0073998213000000005,51.0,-0.1539951339,52.0,-0.1812309628,,
19,AB5075_gigAB__kan_gigB,-0.9016541393,0.5482290233051885,3.0,53.0,-1.1515167607,54.0,-1.2804405718,55.0,-0.2730050854,,
20,AB5075_gigAB__gigB,-1.3887643608666667,0.04797986760404141,3.0,56.0,-1.423117578,57.0,-1.3339452225000001,58.0,-1.4092302821,,
21,AB5075_gigAB__kan_gigA,-0.7824227771333333,1.0323352475270269,3.0,59.0,0.377499476,60.0,-1.1243684876,61.0,-1.6003993198000002,,
22,AB5075_gigAB__gigA,-1.5236071873333332,0.1444099204291168,3.0,62.0,-1.4246555651000001,63.0,-1.6893183522,64.0,-1.4568476447,,
23,AB5075_gigAB__kan_WT,0.40417130436666665,0.31451140508241815,3.0,65.0,0.6167753486,66.0,0.5528537214,67.0,0.0428848431,,
24,AB5075_gigAB__WT,0.0,0.15772083108283444,3.0,68.0,0.1817394508,69.0,-0.1010648014,70.0,-0.0806746494,,
25,AB5075_med__CA-MHB,0.031187024,0.04636924305121313,2.0,71.0,-0.0016009822,72.0,0.0639750302,,,,
26,AB5075_med__CA-MHB_pH6,-0.025580371699999993,0.3700655570872897,2.0,73.0,-0.2872562366,74.0,0.2360954932,,,,
27,AB5075_med__RPMI+_pH7,0.25417048765,0.16059695575178062,2.0,75.0,0.3677296841,76.0,0.14061129120000002,,,,
28,AB5075_med__RPMI+_pH6,0.02325047935,0.1889373371951219,2.0,77.0,0.1568493517,78.0,-0.110348393,,,,
29,AB5075_med__RPMI+_-HCO3,0.013967001,0.009170502776283325,2.0,79.0,0.007482476300000001,80.0,0.0204515257,,,,
30,AB5075_med__LB,0.0,0.09248938610128579,2.0,81.0,-0.0653998721,82.0,0.0653998721,,,,
31,AB5075_med__M9+AA,-0.0012858814499999982,0.1728531941737307,2.0,83.0,-0.1235115472,84.0,0.1209397843,,,,
32,AB5075_med__M9-AA,0.12152418805000001,0.04959677177915203,2.0,85.0,0.08645397440000001,86.0,0.1565944017,,,,
33,AYE_adeB__WT,0.0,0.044678548384688044,3.0,87.0,0.0017645494000000002,88.0,-0.045534681800000004,89.0,0.0437701324,,
34,AYE_adeB__adeB,0.24943304763333338,0.2872892786066534,3.0,90.0,0.2013201152,91.0,-0.0107621157,92.0,0.5577411434,,
35,COL__0ug/ml,0.0,0.6474339395130518,2.0,93.0,0.457804929,94.0,-0.457804929,,,,
36,COL__0.25ug/ml,0.30770142500000003,0.16116829739458327,2.0,95.0,0.193738229,96.0,0.421664621,,,,
37,COL__1ug/ml,-0.1560536995,0.40552465784421654,2.0,97.0,0.130695536,98.0,-0.442802935,,,,
38,H2O2__0ug/ml,0.0,0.11607701889418894,2.0,99.0,-0.0820788472,100.0,0.0820788472,,,,
39,H2O2__1.25ug/ml,0.2704635873,0.3257617176481722,2.0,101.0,0.0401152677,102.0,0.5008119069,,,,
40,H2O2__2.5ug/ml,-0.2383505532,0.09858989753007093,2.0,103.0,-0.1686369681,104.0,-0.3080641383,,,,
41,H2O2__5ug/ml,0.34953771595000005,0.21290221089010267,2.0,105.0,0.5000823130000001,106.0,0.19899311890000002,,,,
42,MRP__0ug/ml,0.0,0.14322611802711807,2.0,107.0,0.1012761593,108.0,-0.1012761593,,,,
43,MRP__25ug/ml,-0.2495736999,0.16617371948099124,2.0,109.0,-0.132071136,110.0,-0.3670762638,,,,
44,MRP__100ug/ml,-0.2072786594,0.18015783215405487,2.0,111.0,-0.0798878346,112.0,-0.33466948420000003,,,,
45,MRP__200ug/ml,-0.04251093215,0.16416585873382433,2.0,113.0,-0.1585937241,114.0,0.0735718598,,,,
46,growth__2h,0.0,0.20075760999179154,2.0,115.0,0.1419570674,116.0,-0.1419570674,,,,
47,growth__4h,0.14019547220000003,0.2829673539040961,2.0,117.0,-0.0598926626,118.0,0.34028360700000004,,,,
48,growth__6h,-0.63110646925,0.6567152170012798,2.0,119.0,-1.0954742525,120.0,-0.166738686,,,,
49,growth__8h,-0.1952463944,0.25454328382761693,2.0,121.0,-0.3752356765,122.0,-0.0152571123,,,,
50,growth__10h,0.229309331,0.260233192632124,2.0,123.0,0.0452966758,124.0,0.4133219862,,,,
51,mutants__WT,0.0,0.25933111996506564,2.0,125.0,-0.1833747935,126.0,0.1833747935,,,,
52,mutants__R7,-0.10037849600000001,0.054941332106601355,2.0,127.0,-0.1392278845,128.0,-0.0615291075,,,,
53,mutants__gacA,0.6862528700000001,0.06514017504217409,2.0,129.0,0.7323139295000001,130.0,0.6401918105000001,,,,
54,vacJ_LL-37__WT,0.0,0.06462168277232938,2.0,131.0,0.0456944301,132.0,-0.0456944301,,,,
55,vacJ_LL-37__WT+LL-37,-0.10651139125,0.058411199339217686,2.0,133.0,-0.0652084361,134.0,-0.14781434640000002,,,,
56,vacJ_LL-37__vacJ,0.14463545519999998,0.1140716472336025,2.0,135.0,0.2252962905,136.0,0.0639746199,,,,
57,vacJ_LL-37__vacJ+LL-37,0.027750741100000004,0.09931283685635231,2.0,137.0,-0.0424740393,138.0,0.09797552150000001,,,,
