,PSPTO_4371
SRX1828913,-0.1502320725
SRX1828914,0.3889967563
SRX1828915,0.1059526891
SRX1828916,0.008980740000000001
SRX1828917,0.044279383400000004
SRX1828918,0.3811645334
SRX3983989,-1.5284069999
SRX3983990,-1.5470503121
SRX3983993,-1.3719789394
SRX3983994,-1.5935831975
SRX3983995,-1.0734273601
SRX3983996,-1.5573579869
SRX3983997,-1.3136310342
SRX3983998,-0.8974610608
SRX3983999,-0.8325034950000001
SRX3984000,-1.4548760939
SRX3984001,-1.0962881794000001
SRX3984002,-1.3243750579
SRX3984003,-1.5821258866
SRX3984004,-0.6297643619000001
SRX3984005,-1.4001351776
SRX3984006,-1.4420135711
SRX3984007,-1.605424151
SRX3984008,-1.5276565962
SRX3984009,-1.3475234601000001
SRX3984010,-1.3418730584
SRX3984011,-1.5270641166
SRX3984012,-1.4446860733
SRX3984013,-1.6403334871
SRX3984014,-0.7869378520000001
SRX3984015,-1.6600173181
SRX3984016,-0.8789227592000001
SRX3984017,-1.2310034382000001
SRX3984019,-1.5105377557000002
SRX3984020,-1.3524057883
SRX3984021,-1.594894305
SRX3984022,-1.2894541922
SRX3984023,0.11217980940000001
SRX3984024,-1.3910439894
SRX3984025,-1.4055456990000001
SRX3984026,-1.3500416871
SRX3984027,-1.1270554521
SRX3984028,-1.2368678348
SRX3984029,-1.279210491
SRX3984031,-1.2267346614
SRX3984032,-1.1538245878
SRX3984034,-0.1609272139
SRX3984035,-2.3588660448
SRX3984036,-1.1034502475
SRX3984037,-1.251158632
SRX3984038,-0.9175012020000001
SRX3984039,-1.3243971534
SRX3984040,-1.1520873214
SRX3984041,-1.313526765
SRX3984042,-1.7656477447999999
SRX3984043,-1.8962093614
SRX3984045,-1.1889871471
SRX3984046,-0.2131713279
SRX3984047,-1.3463816969
SRX3984048,-1.3243341341
SRX3984049,-1.3081770192
SRX3984050,-1.8692423167
SRX3984051,-1.3092304935999999
SRX3984052,-1.0927693045
SRX3984056,-0.8973809589
SRX3984057,-1.1752255764
SRX3984058,-1.1171557995
SRX3984059,-0.9998414113
SRX3984061,-0.6001322575
SRX3984062,-0.6817772350000001
SRX3984063,-1.2319921391
SRX3984064,-1.3639210992
SRX3984065,-1.4198898424
SRX3984066,-0.8494538716000001
SRX3984067,-1.4220748731000001
SRX3984068,-1.1973583418
SRX3984069,-1.7415528655
SRX3984070,-1.405058638
SRX3984071,-1.5271440135
SRX3984073,-1.1864281003000001
SRX3984074,-1.2502780024
SRX3984077,-1.7587015510000001
SRX3984078,-1.6787111694
