,-0.09724139336726366,-0.08228117900306925,-0.06732096463887484,-0.05236075027468043,-0.03740053591048602,-0.02244032154629161,-0.007480107182097198,0.007480107182097212,0.022440321546291622,0.037400535910486046,0.05236075027468044,0.06732096463887484,0.08228117900306926,0.09724139336726369,0.11220160773145808,0.12716182209565247,0.1421220364598469,0.15708225082404131,0.17204246518823574,0.1870026795524301
thresh,-0.10472150054936086,0.10472150054936086,1,,,,,,,,,,,,,,,,,
unreg,0,0,1,9,25,299,2646,2210,286,52,15,7,2,1,5,2,0,2,2,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['soxD' 'kgtP' 'PP_3592' 'PP_3394' 'PP_3392'],['PP_3597' 'PP_3595'],[],['PP_3594' 'opdP'],['amaD' 'PP_3593'],[]
