,SP5448_06920
SRX1726505,-0.5506699833
SRX1726506,0.5925815147
SRX1726507,-0.0419115314
SRX1726508,-0.9820494891
SRX1726509,-0.9611145149
SRX1726510,-0.5608560039
SRX1726511,-0.9167617821
SRX1726512,-1.322824629
SRX1726513,-1.1277162309
SRX1081650,0.6263777912
SRX1081651,0.0824296426
SRX1081652,0.0429989301
SRX1081653,0.2091895228
SRX1081654,-0.20311350720000002
SRX1081655,0.0627221776
SRX1081656,-0.1825893539
SRX1081657,-0.2729210621
SRX1081658,0.19961995970000002
SRX1081659,0.2710641097
SRX1081660,-0.0151044082
SRX1081661,-0.42535163940000004
SRX1081662,-0.0014296689000000001
SRX1081663,-0.1724127367
SRX1081664,-0.3374458979
SRX1081665,-0.1143455671
SRX1081666,0.5067588019
SRX1081668,0.4443103094
SRX1081669,-0.0263898617
SRX1081670,-0.4012474903
SRX1081671,-0.2931200516
SRX1081672,1.1672823968000001
SRX1081673,0.2899880146
SRX1081674,0.6412812869
SRX1081675,0.820057942
SRX1081676,0.144945432
SRX1081677,0.7010532465
SRX1081678,1.3217334118
SRX1081679,0.6754565473
SRX1081680,1.0538585627
SRX1081681,0.34942458600000004
SRX1081682,0.4641521276
SRX1081683,0.1791567067
SRX1081684,0.8170193796
SRX1081685,0.8180573685
SRX1081686,0.3724916948
SRX1081687,0.35681666900000003
SRX1081688,1.2106507936
SRX1081689,0.4180775315
SRX1081690,0.35633677880000003
SRX1081691,0.668688229
SRX1081692,0.10192718960000001
SRX1962715,-0.06653979160000001
SRX1962716,0.225553005
SRX1962717,-0.1590132134
SRX1962718,0.2224687232
SRX1962719,-0.0166949307
SRX1962720,-0.054699799
SRX1962721,0.0139863061
SRX4892146,0.0401054198
SRX4892147,0.1688992229
SRX4892148,-0.0434120597
SRX4892149,-0.16559258300000002
SRX4892150,-0.8568900379000001
SRX4892151,-0.38931890880000003
SRX4892152,-0.6004262638
SRX4892153,-0.4488559224
SRX4892154,-0.1284790304
SRX4892155,-0.3925472826
SRX4892156,-0.4601160419
SRX4892157,-0.5522622151000001
SRX4892158,0.0140515737
SRX4892159,-0.0270208663
SRX4892160,0.0822803726
SRX4892161,0.3406268422
SRX7620814,0.6381262696000001
SRX7620815,0.5366854630000001
SRX7620816,0.6612640788
SRX7620817,0.8699113865
SRX7620818,0.8306779081000001
SRX7620819,0.9497338973
SRX7620856,-1.2494075277
SRX7620857,-2.1026670288
SRX7620858,-0.5419645327
SRX7620859,-1.8188944843
SRX7620860,-1.0182151401
SRX7620861,-1.8081123281
SRX7620862,-1.3292327167
SRX7620863,-1.2412988315
SRX7620864,-0.18548131380000002
SRX7620865,-1.2485103092
SRX7620866,-0.3213617809
SRX7620867,-1.2669810433
SRX2161502,0.2221855841
SRX2161503,-0.2821115775
SRX2161504,0.0599259934
SRX2161505,0.2646049518
SRX2161506,0.3939414663
SRX2161507,0.0432800512
SRX2161508,0.5296980168000001
SRX2161509,0.7506129403
SRX2161510,0.7430352995
SRX2161511,0.22990189730000002
SRX2161512,0.2558693466
SRX2161513,0.2683541722
SRX2161514,0.7140558339
SRX2161515,0.4534588733
SRX2161516,0.7338324704
SRX2161517,1.1106495673
SRX2161518,0.9530753025
SRX2161519,1.0190053434
SRX2161520,1.1957174784
SRX2161521,1.0757353002
SRX2161522,1.3221984158
SRX2161523,1.3382176778
SRX2161524,1.2700195955
SRX2161525,1.375018291
