,-0.2894248630465396,-0.2411873858721163,-0.19294990869769302,-0.14471243152326974,-0.09647495434884645,-0.04823747717442317,1.1102230246251565e-16,0.04823747717442339,0.09647495434884668,0.14471243152326996,0.19294990869769324,0.24118738587211652,0.2894248630465398,0.3376623402209631,0.38589981739538637,0.43413729456980965,0.48237477174423293,0.5306122489186562,0.5788497260930795,0.6270872032675028
thresh,-0.3135436016337512,0.3135436016337512,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,3,114,3988,105,0,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['lysA'],[],[]
