,new_2887590_2887779_c
M9exp_1,15.9658
M9exp_2,15.5856
M9exp_3,15.5004
M9tran_1,15.2354
M9tran_2,15.2161
M9tran_3,15.5346
M9stat_1,12.5396
M9stat_2,11.7597
M9stat_3,11.5475
MG-0.1_1,15.2365
MG-0.1_2,14.878
MG-0.1_3,16.1455
MG-0.2_2,15.7001
MG-0.2_3,15.6227
MG+5_1,15.4258
MG+5_2,15.123
MG+5_3,15.778
MG+10_1,15.8221
MG+10_2,15.6872
MG+10_3,14.9357
MG+15_1,15.4565
MG+15_2,16.2008
MG+15_3,15.7773
MG+25_1,15.6817
MG+25_2,15.3304
MG+25_3,16.1654
MG+45_1,15.8536
MG+45_2,14.8771
MG+45_3,16.2148
MG+60_2,15.475
MG+60_3,15.4736
MG+90_2,15.0044
MG+90_3,16.158
MG+120_1,14.541
MG+120_2,15.6226
MG+120_3,15.3449
MG+150_1,15.5708
MG+150_3,16.178
GM-0.1_1,15.1779
GM-0.1_2,15.7401
GM-0.1_3,15.7528
GM-0.2_1,14.7512
GM-0.2_2,15.8002
GM-0.2_3,15.4028
GM+5_1,15.1964
GM+5_2,15.4308
GM+5_3,15.3993
GM+10_2,15.39
GM+10_3,14.697
GM+15_1,15.2322
GM+15_2,15.6119
GM+15_3,15.4166
GM+25_1,16.0947
GM+25_2,15.9557
GM+25_3,15.2563
GM+45_1,15.5755
GM+45_2,14.8881
GM+45_3,14.8842
GM+60_1,15.6402
GM+60_2,14.9119
GM+60_3,14.9419
GM+90_1,15.6919
GM+90_2,15.9637
GM+90_3,15.7695
GM+120_1,14.6466
GM+120_3,15.3423
GM+150_1,15.5486
GM+150_2,15.0088
GM+150_3,15.5982
BT_1,13.1516
BT_2,12.7258
B36_1,12.4296
B36_2,12.2869
B60_1,12.3765
B60_2,13.3232
S0_1,14.8704
S0_2,15.2904
S0_3,14.8572
S1_1,15.1102
S1_2,15.1507
S1_3,15.3144
S2_1,14.6362
S2_2,14.3367
S2_3,13.8319
S3_1,14.5638
S3_2,14.7673
S4_1,14.8065
S4_2,14.0691
S4_3,13.9258
S5_1,13.7607
S5_2,13.4095
S5_3,14.0267
S6_1,12.5239
S6_2,8.0724
S6_3,12.9818
S6/t_1,12.55
S6/t_2,7.8376
S6_4,12.6218
S6_5,13.1737
S6_6,13.1854
S7_4,13.3247
S7_5,12.757
S7_6,12.9723
S8_4,12.3486
S8_5,10.022
G135_1,15.927
G135_3,14.7435
G150_1,16.0489
G150_2,16.1921
G150_3,16.0916
G180_1,15.8986
