,PN96_RS23105
SBRG_BHIN_Growth_Late_1,-0.0868287429999998
SBRG_BHIN_Growth_Late_2,-0.6457487300000002
SBRG_BHIN_Growth_Mid_1,-1.4397960800000005
SBRG_BHIN_Growth_Mid_2,-2.11074235
SBRG_BHIN_Growth_Stat_1,-2.8741017490000003
SBRG_BHIN_Growth_Stat_2,-1.3813096000000002
SBRG_LBv2_Growth_Late_1,-1.1976407620000002
SBRG_LBv2_Growth_Late_2,-1.4191121350000002
SBRG_LBv2_Growth_Mid_1,0.0002778430000001
SBRG_LBv2_Growth_Mid_2,-0.0002778430000001
SBRG_LBv2_Growth_Stat_1,-3.912574844
SBRG_LBv2_Growth_Stat_2,-3.4061628540000006
SBRG_MHB_Rich_Mid_1,0.0518294579999993
SBRG_MHB_Rich_Mid_2,-0.0320888250000006
SBRG_NBO_Rich_Mid_1,-0.0678670510000003
SBRG_NBO_Rich_Mid_2,0.4770743479999995
SBRG_M9Na_Arabinose_Mid_1,-0.5497926834999998
SBRG_M9Na_Arabinose_Mid_2,-1.2648873015000004
SBRG_M9Na_Galactose_Mid_1,-0.4496376025000002
SBRG_M9Na_Galactose_Mid_2,0.1064364404999995
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.5040160414999999
SBRG_M9Na_GlcNAcGrowth_Late_2,-1.0044033605
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.0843773555
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.2428403294999999
SBRG_M9Na_GlcNAcGrowth_Stat_1,-2.1176068465
SBRG_M9Na_GlcNAcGrowth_Stat_2,-2.4870580995
SBRG_M9Na_GlcNAc_Mid_1,-0.8364226145
SBRG_M9Na_GlcNAc_Mid_2,8.696449999945344e-05
SBRG_M9Na_Gluconate_Mid_1,0.7402886114999996
SBRG_M9Na_Gluconate_Mid_2,-0.0966918684999997
SBRG_M9Na_Glucosamine_Mid_1,-1.9907071365
SBRG_M9Na_Glucosamine_Mid_2,-1.4991718585
SBRG_M9Na_Glycerol_Mid_1,0.6294378235
SBRG_M9Na_Glycerol_Mid_2,0.5843594594999999
SBRG_M9Na_Maltose_Mid_1,-0.3142301564999998
SBRG_M9Na_Maltose_Mid_2,0.0396808124999994
SBRG_M9Na_Mannitol_Mid_1,-0.8245679715
SBRG_M9Na_Mannitol_Mid_2,-0.2190437225000003
SBRG_M9Na_Trehalose_Mid_1,-0.1143195725000003
SBRG_M9Na_Trehalose_Mid_2,0.1532438804999998
SBRG_M9Na_ethanol_Mid_1,-0.6807938405000002
SBRG_M9Na_ethanol_Mid_2,-2.6748070175
SBRG_M9Na_fructose_Mid_1,0.0835401254999999
SBRG_M9Na_fructose_Mid_2,1.0442550934999997
SBRG_M9Na_fumarate_Mid_1,-0.5871772195
SBRG_M9Na_fumarate_Mid_2,0.0942236164999998
SBRG_M9Na_glucoseGrowth_Late_1,-0.3144384795000006
SBRG_M9Na_glucoseGrowth_Late_2,0.4373233064999997
SBRG_M9Na_glucoseGrowth_Mid_1,-0.1653925384999999
SBRG_M9Na_glucoseGrowth_Mid_2,0.1653925384999999
SBRG_M9Na_glucoseGrowth_Stat_1,0.1081817185
SBRG_M9Na_glucoseGrowth_Stat_2,0.0003614555000002
SBRG_M9Na_ribose_Mid_1,-0.7373604275000001
SBRG_M9Na_ribose_Mid_2,-0.2517925965000005
SBRG_M9Na_succinate_Mid_1,1.2707940964999995
SBRG_M9Na_succinate_Mid_2,-0.6746623405000003
SBRG_M9Na_sucrose_Mid_1,1.4479912035
