sample,new_1263613_1263701_c
LBexp_1,12.5769
LBexp_2,12.7064
LBexp_3,12.5738
LBtran_1,11.36
LBtran_2,11.6752
LBtran_3,11.7867
LBstat_1,11.4988
LBstat_2,11.296
LBstat_3,11.0704
LBGexp_1,12.3822
LBGexp_2,12.4897
LBGexp_3,12.6744
LBGtran_2,11.3717
LBGtran_3,11.9257
LBGstat_1,9.1241
LBGstat_2,8.9259
LBGstat_3,9.7636
S0_1,11.9018
S0_2,12.1101
S0_3,12.1701
S1_1,12.9934
S1_2,12.7934
S1_3,12.9085
S2_1,11.3288
S2_2,11.0928
S2_3,10.7906
S3_1,11.0502
S3_2,10.9114
S4_1,9.9442
S4_2,9.4963
S4_3,9.6738
S5_1,9.404
S5_2,8.8112
S5_3,9.571
S6_1,8.1016
S6_2,7.4071
S6_3,8.2751
S6/t_1,8.445
S6/t_2,7.5601
S6_4,8.6311
S6_5,8.7774
S6_6,8.8437
S7_4,9.78
S7_5,9.5357
S7_6,10.2538
S8_4,9.5847
S8_5,9.5107
G135_1,9.07
G135_3,8.4027
G150_1,9.7075
G150_2,10.1543
G150_3,9.956
G180_1,8.8328
G180_2,8.3796
G180_3,8.5859
C30_1,11.0982
C30_2,11.7224
C90_1,12.3568
C90_2,12.1509
BI_1,10.7492
BI_2,11.3816
BC_2,7.3542
BC/t_1,7.8694
BC/t_2,9.0391
BC_1,7.2005
Sw_1,7.2777
Sw_2,8.4584
BT_1,8.2055
BT_2,7.664
B36_1,10.336
B36_2,10.3622
B60_1,10.2717
B60_2,10.9368
M9exp_1,12.3742
M9exp_2,11.9187
M9exp_3,11.9468
M9tran_1,11.841
M9tran_2,11.6186
M9tran_3,12.3391
M9stat_1,9.3021
M9stat_2,8.668
M9stat_3,8.4248
M+G_1,11.8621
M+G_2,12.9368
M+G_3,12.7778
Glu_1,12.8316
Glu_2,12.777
Glu_3,12.7603
Fru_1,10.3037
Fru_2,13.5555
Fru_3,12.5575
Mal_1,12.3139
Mal_2,12.4434
Mal_3,12.4318
G+S_2,12.6892
G+S_3,12.6768
Pyr_1,11.8542
Pyr_2,12.6745
Pyr_3,12.1968
Gly_1,10.2014
Gly_2,12.2151
Gly_3,10.5885
Glucon_1,11.466
Glucon_2,11.4169
Glucon_3,9.9037
aero_1,13.6709
aero_2,12.800999999999998
aero_3,13.5256
nit_1,12.6481
nit_2,13.0131
nit_3,12.4476
ferm_1,11.878
ferm_2,11.9858
ferm_3,12.5382
T-5.40H_1,12.7565
T-4.40H_1,12.7239
T-3.40H_1,12.7264
T-2.40H_1,12.197
T-1.40H_1,12.0703
T-1.10H_1,11.9976
T-0.40H_1,12.0084
T0.0H_1,12.0709
T0.30H_1,9.8935
T1.0H_1,10.2539
T1.30H_1,10.0482
T2.0H_1,9.8614
T2.30H_1,10.5094
T3.0H_1,10.389
T3.30H_1,10.5769
T4.0H_1,10.2644
T5.0H_1,9.673
HPh_1,13.6767
HPh_2,13.1791
HPh_3,13.3097
LPh_1,12.9427
LPh_2,13.3422
LPh_3,12.6758
LPhT_1,11.8879
LPhT_2,11.5499
LPhT_3,11.8016
SMMPr_1,12.4984
SMMPr_2,12.3958
SMMPr_3,12.9058
HiTm_1,11.4806
HiTm_2,11.9456
HiTm_3,11.9169
LoTm_1,11.8823
LoTm_2,11.3056
LoTm_3,11.3438
HiOs_1,10.8917
HiOs_2,10.6003
HiOs_3,10.8931
BMM_1,12.4327
BMM_2,12.3218
BMM_3,11.9598
Heat_1,12.2234
Heat_2,11.6695
Heat_3,11.6949
Cold_1,12.3179
Cold_2,11.4384
Cold_3,10.7635
Etha_1,8.9903
Etha_2,8.9158
Etha_3,9.0913
SMM_1,12.8421
SMM_2,12.9487
SMM_3,12.9006
Salt_1,11.2845
Salt_2,11.1241
Salt_3,11.3298
Mt0_1,13.4985
Mt0_3,12.821
M0t45_1,13.1044
M0t45_2,13.4427
M0t45_3,12.9589
M0t90_1,10.3652
M0t90_2,12.0506
M0t90_3,11.1425
M40t45_1,12.1341
M40t45_2,12.3491
M40t45_3,12.6282
M40t90_1,10.9184
M40t90_2,11.9575
M40t90_3,11.6925
dia0_1,12.7469
dia0_2,13.1845
dia0_3,12.9453
dia5_1,11.6481
dia5_2,11.9446
dia5_3,12.1237
dia15_1,9.498
dia15_2,11.1364
dia15_3,10.9032
Diami_1,9.3636
Diami_2,10.1652
Diami_3,9.0641
Paraq_1,11.5404
Paraq_2,12.5138
Paraq_3,9.7224
H2O2_1,9.8858
H2O2_2,11.0826
H2O2_3,10.1999
Oxctl_1,10.6851
Oxctl_2,11.8538
Oxctl_3,12.5919
GM-0.1_1,11.8422
GM-0.2_1,10.5758
GM+5_1,11.0036
GM+15_1,12.0672
GM+25_1,12.7665
GM+45_1,12.8902
GM+60_1,12.8413
GM+90_1,12.3481
GM+120_1,10.8926
GM+150_1,12.9066
GM-0.1_2,11.8005
GM-0.2_2,11.6105
GM+5_2,11.4848
GM+10_2,10.7154
GM+15_2,11.4012
GM+25_2,12.1472
GM+45_2,10.5648
GM+60_2,10.6644
GM+90_2,13.0482
GM+150_2,12.3171
GM-0.1_3,12.3376
GM-0.2_3,12.5109
GM+5_3,12.7572
GM+10_3,11.4741
GM+15_3,12.658
GM+25_3,11.8081
GM+45_3,11.3582
GM+60_3,11.49
GM+90_3,12.5057
GM+120_3,12.3034
GM+150_3,12.753
MG-0.1_1,11.469
MG+5_1,11.0528
MG+10_1,11.9341
MG+15_1,11.4123
MG+25_1,12.1912
MG+45_1,12.1053
MG+120_1,11.6128
MG+150_1,12.015
MG-0.1_2,9.2797
MG-0.2_2,10.6349
MG+5_2,10.1156
MG+10_2,10.9647
MG+15_2,11.8054
MG+25_2,11.3775
MG+45_2,10.8764
MG+60_2,10.4473
MG+90_2,11.6759
MG+120_2,12.4223
MG-0.1_3,10.6898
MG-0.2_3,9.3216
MG+5_3,10.0618
MG+10_3,9.1193
MG+15_3,10.6479
MG+25_3,10.9646
MG+45_3,11.2753
MG+60_3,10.0209
MG+90_3,12.2476
MG+120_3,12.2715
MG+150_3,12.9184
