,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,-0.18584175825,0.10284728478769006,2.0,0.0,-0.1131177457500003,1.0,-0.2585657707499997,,,,
1,ALE__GalactoseA6,-0.5436502732499999,0.07814831220720798,2.0,2.0,-0.5989094747500001,3.0,-0.4883910717499997,,,,
2,ALE__GalactoseA8,-0.6497364677499999,0.04419610988252615,2.0,4.0,-0.68098783675,5.0,-0.6184850987499999,,,,
3,ALE__IL_Control,-3.469446951953614e-18,0.1773988675681711,4.0,6.0,-0.1692667747499996,7.0,-0.10429613275,8.0,0.2302261382499999,9.0,0.0433367692499997
4,ALE__IL_TEOH_OAc,-0.14267707575000005,0.23620646194303208,2.0,10.0,-0.3097002667500002,11.0,0.0243461152500001,,,,
5,ALE__IL_TEA_HS,-0.18704335674999978,0.03675869146154117,2.0,12.0,-0.16105103675,13.0,-0.2130356767499996,,,,
6,ALE__IL_Mixed,0.016085347750000253,0.093277566069048,2.0,14.0,0.0820425472500003,15.0,-0.0498718517499998,,,,
7,ALE__IL_PP5350,-0.2193518502500002,0.07583875579585564,2.0,16.0,-0.1657257517500001,17.0,-0.2729779487500003,,,,
8,ALE__IL_T8,-0.03264615774999985,0.03582613499688242,2.0,18.0,-0.0073132547499996,19.0,-0.0579790607500001,,,,
9,ALE__IL_T9,-0.0632095237499999,0.08973739424973752,2.0,20.0,-0.12666344375,21.0,0.0002443962500002,,,,
10,ALE__IL_Control2,0.1342698392499999,0.2515006880595632,2.0,22.0,0.3121076812499996,23.0,-0.0435680027499998,,,,
11,ALE__IL_Glc+Ace,0.14588547575000005,0.0781436933857129,2.0,24.0,0.0906295402500001,25.0,0.20114141125,,,,
12,ALE__XyloseA1,-0.045265984749999905,0.22665651251577815,2.0,26.0,0.1150043722500004,27.0,-0.2055363417500002,,,,
13,ALE__XyloseA2,0.1074960037500001,0.08441640935734772,2.0,28.0,0.1671874192500002,29.0,0.04780458825,,,,
