k,name,in_iM,gene_weight,regulator,function,category
12,Zinc - Intermediate,False,-0.03897484997848431,,,
1,UC-2,False,0.02525565389543772,,,
9,UC-5,False,0.011857896500774828,,,
7,Zinc - Steady,False,-0.006669783805946281,,,
10,Copper,False,-0.005464733960106969,,,
11,Chromium,False,-0.004586130725219846,,,
8,Zinc - Fast,False,-0.0042334319185465576,,,
3,Cadmium,False,-0.003291066207457334,,,
5,Lead,False,-0.0030496615497395394,,,
2,UC-3,False,-0.002559864171780646,,,
13,UC-6,False,-0.002128105200827122,,,
14,UC-7,False,0.0021194080519489947,,,
6,Iron,False,0.0010248739196686077,,,
0,UC-1,False,-0.0006654227385297419,,,
4,UC-4,False,0.00013913292023062243,,,
