,0
name,Copper
TF,CusR/HprR/CueR
Regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011941&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">CusR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125228798&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">HprR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125257186&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">CueR</a>"
Function,Copper homeostasis
Category,Metal Homeostasis
has_venn,True
scatter,3
exp_var,0.0008147777457169214
precision,1.0
recall,0.4210526316
