,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.00188975709377332,,1.0,0.0,0.00188975709377332
1,Cr__2,0.0040724407347086595,,1.0,1.0,0.0040724407347086595
2,Cr__3,0.007723065074579558,,1.0,2.0,0.007723065074579558
3,Cr__4,0.00877108181898783,,1.0,3.0,0.00877108181898783
4,Cr__5,0.011827629749109322,,1.0,4.0,0.011827629749109322
5,Cr__6,0.017734020134339615,,1.0,5.0,0.017734020134339615
6,Fe__1,-0.009408709480969037,,1.0,6.0,-0.009408709480969037
7,Fe__2,-0.01860112358545486,,1.0,7.0,-0.01860112358545486
8,Fe__3,-0.021592532529143508,,1.0,8.0,-0.021592532529143508
9,Fe__4,-0.023270610912165226,,1.0,9.0,-0.023270610912165226
10,Fe__5,-0.022268772835700064,,1.0,10.0,-0.022268772835700064
11,Fe__6,-0.013867690515846316,,1.0,11.0,-0.013867690515846316
12,Cd__1,0.0021975449623870807,,1.0,12.0,0.0021975449623870807
13,Cd__2,0.003902499690185434,,1.0,13.0,0.003902499690185434
14,Cd__3,0.008343804200476722,,1.0,14.0,0.008343804200476722
15,Cd__4,0.011947881111787741,,1.0,15.0,0.011947881111787741
16,Cd__5,0.012289743966694034,,1.0,16.0,0.012289743966694034
17,Cd__6,0.014472715255856434,,1.0,17.0,0.014472715255856434
18,Zn__1,-0.00943193610862248,,1.0,18.0,-0.00943193610862248
19,Zn__2,-0.015501940665850762,,1.0,19.0,-0.015501940665850762
20,Zn__3,-0.01656221294029473,,1.0,20.0,-0.01656221294029473
21,Zn__4,-0.01052107083286085,,1.0,21.0,-0.01052107083286085
22,Zn__5,-0.0056753448500155,,1.0,22.0,-0.0056753448500155
23,Zn__6,-0.0009390100379990914,,1.0,23.0,-0.0009390100379990914
24,Cu__1,0.004203563601329625,,1.0,24.0,0.004203563601329625
25,Cu__2,0.006203483651738799,,1.0,25.0,0.006203483651738799
26,Cu__3,0.007118982689989725,,1.0,26.0,0.007118982689989725
27,Cu__4,0.00955624411805758,,1.0,27.0,0.00955624411805758
28,Cu__5,0.008689339390037755,,1.0,28.0,0.008689339390037755
29,Cu__6,0.010428701432578338,,1.0,29.0,0.010428701432578338
30,Pb__1,0.005021698431220975,,1.0,30.0,0.005021698431220975
31,Pb__2,0.005476970894638845,,1.0,31.0,0.005476970894638845
32,Pb__3,0.009476994729554138,,1.0,32.0,0.009476994729554138
33,Pb__4,0.017734233846455616,,1.0,33.0,0.017734233846455616
34,Pb__5,0.0203509142378134,,1.0,34.0,0.0203509142378134
35,Pb__6,0.0298514465416413,,1.0,35.0,0.0298514465416413
