k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.007786389281973244,,,
14,UC-7,False,-0.007362043377943338,,,
7,Zinc - Steady,False,-0.005575120309367776,,,
10,Copper,False,-0.0044729057420045135,,,
5,Lead,False,-0.003974183718673885,,,
3,Cadmium,False,-0.0027488578227348624,,,
8,Zinc - Fast,False,-0.0012278373586013913,,,
11,Chromium,False,-0.0011378565814811733,,,
2,UC-3,False,-0.000976728170644492,,,
9,UC-5,False,-0.0009550064429079732,,,
4,UC-4,False,-0.0005647396872518584,,,
12,Zinc - Intermediate,False,-0.0005388569565600693,,,
0,UC-1,False,-0.0004610254347790033,,,
13,UC-6,False,-0.0003799274779157713,,,
1,UC-2,False,-0.0001289354060872938,,,
