,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.28280195342759107,3.0,0.0,-0.25363168480000003,1.0,-0.0513138048,2.0,0.3049454896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.2427040414,0.596522316969197,3.0,3.0,-1.7143833248,4.0,-1.4415802435,5.0,-0.5721485559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.5610622468666666,0.23279024310729274,3.0,6.0,-1.7038003383,7.0,-1.6869510913,8.0,-1.292435311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.295505750037808e-18,0.23941726699150245,21.0,9.0,0.153203489,10.0,-0.1259413523,11.0,0.0476683615,12.0,-0.1892817706,13.0,-0.2709609968,14.0,0.1039238482,15.0,-0.0843299854,16.0,-0.2930197241,17.0,-0.1560046985,18.0,-0.39302925920000004,19.0,-0.29293627710000003,20.0,-0.1170028384,21.0,0.1659205531,22.0,-0.0540102722,23.0,0.074312876,24.0,0.460467106,25.0,0.5272268053,26.0,0.250120653,27.0,0.1120896905,28.0,0.10808838720000001,29.0,-0.0265045952
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.13203929474285714,0.44116309336636444,21.0,30.0,0.3909019767,31.0,-1.0182364284,32.0,-0.4082661413,33.0,0.1516208848,34.0,-0.0304356462,35.0,0.1506499645,36.0,0.766589674,37.0,0.2377762924,38.0,0.3673770368,39.0,-0.0592882273,40.0,-0.6397255635,41.0,-0.5153621309,42.0,-0.062413962100000005,43.0,-0.5844848479,44.0,-0.5556417317,45.0,-0.1909566661,46.0,0.1111018532,47.0,-0.49742771080000003,48.0,-0.293546474,49.0,0.3760792982,50.0,-0.46913664
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.1410563861722907,3.0,51.0,-0.1613922576,52.0,0.0997042447,53.0,0.061688012900000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.28842125982500005,0.6774741996974878,4.0,54.0,0.7058359449,55.0,-0.6609967157000001,56.0,-0.7670565261000001,57.0,-0.4314677424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.1505698410155171,4.0,58.0,-0.1518458664,59.0,0.0945233635,60.0,-0.1024476022,61.0,0.1597701051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.607666434425,0.08161580768192474,4.0,62.0,-0.6775115161,63.0,-0.5070078085,64.0,-0.6704978232000001,65.0,-0.5756485899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.404148783175,0.14983078734300023,4.0,66.0,-0.2555477736,67.0,-0.424958113,68.0,-0.33264309140000003,69.0,-0.6034461547000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
