,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,9.25185853854297e-18,0.14518183623038608,3.0,0.0,0.017090143800000002,6.0,0.1358803788,12.0,-0.1529705226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.10028983643333333,0.869367338457085,3.0,1.0,0.9631871593,7.0,0.1130885462,13.0,-0.7754061962000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.044500486900000004,0.37490287479726686,3.0,2.0,0.2943575227,8.0,-0.4472395912,14.0,0.0193806078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.2806841942666667,0.6094616759581808,3.0,3.0,0.1883575868,9.0,-0.060844666000000006,15.0,-0.9695655036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.8491561146666667,0.3532371548559462,3.0,4.0,-0.8275023163,10.0,-0.5072439852,16.0,-1.2127220425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-1.1155760826333336,0.3061381674673847,3.0,5.0,-0.8445451231000001,11.0,-1.4476297058,17.0,-1.054553419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.9955830920000001,0.35052643758285523,2.0,18.0,-0.747723471,71.0,-1.243442713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-14.994834906166666,1.7604386217961483,3.0,19.0,-15.8896361737,70.0,-16.1281436574,205.0,-12.9667248874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.433787553275,0.8981783658001747,8.0,20.0,1.1113687577,32.0,-0.35434297270000004,55.0,-0.5726317713,67.0,0.789484684,126.0,0.11217839240000001,147.0,-0.1923278987,203.0,0.4304926871,210.0,2.1460785477,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-1.6557687342666665,0.5118255896384148,3.0,21.0,-1.1784048963,34.0,-1.592692043,61.0,-2.1962092635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
