,Value,list
TF,whiB1,
reg_genes,45,"['drrB' 'papA5' 'ppsD' 'usfY' 'Rv0514' 'phoP' 'Rv3463' 'ppsE' 'hadB'
 'Rv0996' 'cyp121' 'hemB' 'rpmJ' 'hadC' 'drrA' 'Rv0634c' 'drrC' 'hadA'
 'pepR' 'greA' 'rsbW' 'rpmG2' 'Rv0513' 'PE12' 'Rv0998' 'panB']"
comp_genes,32,"['Rv3920c' 'rplJ' 'rpsJ' 'rplL' 'rplN' 'rpoA' 'Rv3921c' 'rpoC' 'rpsD'
 'rplQ' 'rpsM' 'rpsK' 'rpoB']"
both_genes,19,"['rplR' 'rplX' 'rpsE' 'rplF' 'rplE' 'rplD' 'rpsS' 'rplB' 'rplV' 'rplC'
 'rpsN1' 'rpsC' 'rpmD' 'rpsQ' 'rplW' 'rplO' 'rpsH' 'rpmC' 'rplP']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
