,A,Fur
SRX5694428,-1.9730978213,-0.6207653771
SRX5694429,3.8776866636,1.4680549083
SRX5694430,-1.3346772925,-0.0448960912
SRX5694431,-0.5216301053,1.2286839221
SRX5694432,2.3398160396,-0.4490090364
SRX5694433,5.7345948776,-0.7208105544000001
SRX5694434,9.3893455457,0.3947796242
SRX5694435,-0.1844437813,0.2956843415
SRX5694436,1.0964919216,0.42789014810000003
SRX5694437,13.4467971783,0.8442368139
SRX5694438,-4.5905220295,-0.3721850478
SRX5694439,3.8575706855,1.337922803
SRX5694440,-0.9909069072000001,0.29294730900000004
SRX5694441,12.0320998114,0.9038915123000001
SRX5694442,0.2003878486,0.3475303811
SRX5694443,-2.3465928512,0.1461081123
SRX5694444,-4.5879120072,-0.5047931029
SRX5694445,-3.7827533009,-0.0963860097
SRX5694446,-1.511469311,0.0642681642
SRX5694447,-3.4964036141,-0.5687338293
SRX5694448,5.3644368016,0.3758068667
SRX5694449,-1.8301418487,-0.0819475583
SRX5694450,0.8867141153,0.051113270100000004
SRX5694451,1.9206699222,-0.5188799213
SRX5694452,-0.0647667255,1.3284796005000001
SRX5694453,2.414123485,-0.42831274
SRX5694454,-0.9888866113,0.3853152326
SRX5694455,-0.4302087222,0.2002885996
SRX5694456,-0.33902257210000003,-0.050738027500000005
SRX5694457,1.7016803235,0.2816577342
SRX5694459,-0.2218211638,0.2553240309
SRX5694460,-0.7530191528,-0.050013209600000004
SRX5694461,2.6787171079,-0.4906930928
SRX5694462,-3.1216836701,-0.21113936760000002
SRX5694463,-3.9537372518,0.0480338364
SRX5694464,-0.3253195282,-0.1506201971
SRX5694465,-3.3292723898,0.10842674740000001
SRX5694466,11.1665127159,0.36164030700000005
SRX5694467,3.9139255414000003,-0.028866696900000002
SRX5694468,1.421770604,1.3411166713
SRX5694469,-3.1000893503,0.1894458983
SRX5694470,0.016032193900000002,-0.012323741800000001
SRX5694471,0.8357127790000001,-0.0956156261
SRX5694472,2.8929340961000003,0.4640246576
SRX5694474,7.9210311035,-0.4630555241
SRX5694475,-1.8964497522000001,-0.0421126405
SRX5694476,-1.2300676679,-0.6720264656
SRX5694477,-1.7595701451,-0.6327040586
SRX5694478,-0.9010885567,-0.068631683
SRX5694479,1.8348042517,0.4188483109
SRX5694480,0.9006533866,0.5758221298
SRX5694481,-1.7784139647,-0.2833549239
SRX5694482,0.4536916964,-0.121409896
SRX5694483,-2.2097146094,-0.014439360600000001
SRX5694484,0.6002704233,-0.43850402190000004
SRX5694485,3.904231476,0.24091423920000002
SRX5694486,-0.7378977095,0.0229450333
SRX5694487,-0.484283785,-0.3495884295
SRX5694488,9.7677344476,-0.6067594638
SRX5694489,14.1554129973,-0.130523151
SRX5694491,4.1048072676,-0.6168601113000001
SRX5694492,-0.513074063,-0.10246706500000001
SRX5694493,1.6304679498999999,1.3498864963
SRX5694494,5.1206340061,-0.2562040859
SRX5694495,0.3481000665,0.672179446
SRX5694496,0.6334989617,0.20705104600000002
SRX5694497,11.2966706133,-0.6046674664
SRX5694498,-1.3575663969,0.37935470130000004
SRX5694499,1.2201293104,-1.8605704420000002
SRX5694500,5.2360442401,-0.0364565174
SRX5694501,-1.7073114545,-0.2639155763
SRX5694502,8.9635281465,-2.7622205534
SRX5694503,12.4758982339,-0.2132231823
SRX5694504,-1.0224926587,0.2064630466
SRX5694505,5.8540484587,0.0577428534
SRX5694506,3.7461241063,-2.3568652096
SRX5694507,0.2766174152,0.3200277955
SRX5694508,0.0397496331,0.6056430424
SRX5694509,7.2430218065,0.0134003031
SRX5694510,-2.4459757081,0.10668859060000001
SRX5694511,-3.1954003125,-0.0494546845
SRX5694512,3.4695493862,-0.8097365024000001
SRX5694513,1.1731753068,0.8101006176000001
SRX5694514,0.531662473,-0.3559069964
SRX5694515,16.587367597,0.4551156994
SRX5694516,3.9326883348,1.2268474971
SRX5694517,2.1558182362,-0.20605385510000002
SRX5694518,-3.1460478907000002,-0.0493249346
SRX5694519,5.3471383493,0.2139632804
SRX5694520,-0.6552450008,-0.9844755649
SRX5694521,3.4812986475,-0.1272964559
SRX5694522,-2.819781484,-0.21628696120000002
SRX5694523,4.4760878158,-1.0267400538
SRX5694524,14.6835455407,-0.3111905457
SRX5694525,-1.3395053798,0.2529200303
SRX5694526,-2.622633261,-0.4619682342
SRX5694527,8.333939782,-0.2951551482
SRX5694528,2.6732154733,0.7855921914
SRX5694529,1.627538066,-0.5429902316
SRX5694530,-1.0428391483,-1.5336123418
SRX5694532,9.7432141675,0.2588343682
SRX5694533,11.7997274795,0.6220929629
SRX5694534,8.2919424597,1.2394401836
SRX5694535,0.1087857457,-2.2944195337
SRX5694536,2.3503911122,-0.546337307
SRX5694537,-1.2985357326,0.08847196630000001
SRX5694538,-1.5083302457,0.1839479357
SRX5694539,-2.9789106376000003,0.0094679772
SRX5694540,8.9558126878,-0.0293648918
SRX5694541,3.0510314951,-0.3464823681
SRX5694543,2.9936214663,1.2105217473
SRX5694544,3.3020398774,-0.41186003530000004
SRX5694545,-2.8814512057,-0.4174099093
SRX5694546,-5.1775989269,-0.3730734275
SRX5694547,0.1676417292,0.19588775360000002
SRX5694548,-0.010137269800000001,-0.0031541915
SRX5694550,8.0084389086,0.41762297540000004
SRX5694551,0.9958379961,-2.2622171398
SRX5694552,-1.1713390488,0.232968534
SRX5694553,0.49585431500000005,0.3302543835
SRX5694554,1.9536829403,-0.3594998783
SRX5694555,-0.8660152004,0.06828788670000001
SRX6072760,14.001693335,-0.3091293717
SRX6072761,15.0027848817,-0.2476867748
SRX6072762,12.9029629522,-0.1375804635
SRX6072763,15.6450574014,-0.1394691808
SRX6072764,12.5003892322,-0.4256180175
SRX6072765,15.0248582162,-0.08270790700000001
SRX6376491,2.4315437315,0.9332064710000001
SRX6376492,0.33614132220000004,0.5635600347
SRX6376493,0.3569273175,0.3239852952
SRX6376494,1.0570832671,0.5102443348
SRX6376495,1.1108823016,0.40426799890000004
SRX6376496,1.5106922108,0.6526482373
SRX2723951,1.6789947197,0.3778135936
SRX2723952,1.3690771714,0.14134090870000002
SRX2723953,3.7295583496,-0.6251469007
SRX2723954,0.1668822356,0.6218376215
SRX2723955,1.2056398151,0.0857543283
SRX2723956,-3.7377869092,0.24758132100000002
SRX2723957,2.6019997914,0.0461481408
SRX2723958,-2.2394113563999998,-1.2705249067
SRX2723959,2.3790269583,0.1361474618
SRX2723960,1.7910681864,0.2687656366
SRX2723961,0.9713868285,0.4617807902
SRX2723962,2.9157612833,0.28188172170000003
SRX2723963,-1.6918557449,0.054636685500000004
SRX2723964,1.4655519409,0.15496246200000002
SRX2723965,1.5379413469,0.3121187138
SRX2723966,2.5101637513,0.0138035004
SRX2723967,-0.9101665325,-0.0782284993
SRX2723968,-1.5999972188,0.0644249989
SRX6977206,-9.260739343200001,-0.019950289700000002
SRX6977207,-10.0720752612,-0.1267881105
SRX6977208,1.8786681118000002,0.1021867115
SRX6977209,2.7466946089,0.0980585441
SRX6977210,2.4782411113,0.0754202181
SRX6977211,-0.0754682695,0.2583894056
SRX6977212,0.5957898954,-0.0691244917
SRX6977213,-0.5203216259,-0.1892649139
SRX6977214,-9.2067202776,-0.20818591
SRX1153733,0.2225299008,-0.0316871123
SRX1153734,-0.2225299008,0.0316871123
SRX1153735,0.9661016656,0.0453055736
SRX1153736,2.8990032773000003,0.0911147029
SRX5204053,-6.9881882751,0.2520540591
SRX5204054,-1.0199751944,0.34208968700000003
SRX5204055,-2.3700239689,0.2858465444
SRX5204056,-0.37139098070000004,0.5780864528
SRX5204057,0.1137336226,0.5017651118
SRX5204058,-0.9322493554,0.5290245021000001
SRX5204059,-1.3632393252,0.596460589
SRX5204060,-1.163873682,0.4463801021
SRX5204061,-2.2255215205,0.4820870835
SRX5204062,-1.4477071712,0.40486032110000003
SRX5204063,-1.7286300259,0.34088286760000003
SRX5204064,-0.361125615,0.1943758722
SRX5204065,-1.8750981624,0.6256298539
SRX5204066,-2.7562699311000003,0.6327614567000001
SRX5204067,-4.4358228448,0.6377359451
SRX5204068,-0.9628361514,0.2619931942
SRX5204069,-0.7303758075,0.2474442312
SRX5204070,-0.7599658568000001,0.1590140583
SRX5204071,-0.41618076470000004,0.38594499200000004
SRX5204072,-0.5182970973000001,0.2343658496
SRX5204073,-1.2292554522,0.39014394490000004
SRX5204074,-1.6947056948,0.18811319880000002
SRX5204075,-1.8832030006,0.2124506794
SRX5204076,-0.6217257372,0.2109134925
SRX5204077,-1.0316503869,0.0761853915
SRX5204078,-0.7447441782,0.0919281359
SRX5204079,-0.9854882299000001,0.0834800963
SRX5204080,-0.0067901077,0.5144330075
SRX5204081,-0.49913215460000004,0.3199411115
SRX5204082,-0.3085554265,0.3218606906
SRX5204083,-0.0185124847,0.2981018311
SRX5204084,0.2735213912,0.1894557258
SRX5204085,-0.27227639070000004,0.24615529830000002
SRX5204086,-2.4598125375,0.2373091123
SRX5204087,-4.2740350016,0.3829640727
SRX5204088,-1.6376433267000001,0.2842929629
SRX5204089,-0.9675024839,0.3008923362
SRX5204090,-1.0143464753,0.1605794644
SRX5204091,-0.6041411609,0.09660391060000001
SRX5204092,-1.0213444743,0.5089992433
SRX5204093,-1.7676339945000001,0.4420170532
SRX5204094,-1.4291384332,0.4537280715
SRX5204095,-0.11806224100000001,0.11793971110000001
SRX5204096,0.2242966247,-0.17206519210000001
SRX5204097,-0.1062343837,0.054125481
SRX683459,-0.2963753289,-0.0486247704
SRX683460,7.6713050834,0.0863759311
SRX683461,0.6985827944,0.06502803530000001
SRX683462,8.0303935157,-0.3930604082
SRX683463,-0.4022074655,-0.0164032649
SRX683464,7.6219749422,-0.1930249903
SRX683465,1.0042032049,-0.21200383960000002
SRX683466,6.822902423,-0.5035215756
SRX683467,0.6199978955000001,-0.2831256741
SRX683468,6.3576243349,-0.40118780330000003
SRX683469,-0.5222722146000001,-0.28666178810000004
SRX683470,6.8175659407,-0.3067578717
SRX322077,-0.4970620958,-0.30128122220000003
SRX322078,-1.5652289667,-0.47141993120000003
SRX322079,-0.12081863670000001,-0.3329440299
SRX322080,0.44276905910000003,-0.0386088765
SRX322081,-0.0597531247,-0.037388450600000005
SRX322082,0.1511217836,0.0415518493
SRX322083,-0.1756610388,0.4150982022
SRX322084,-0.6564219556,-0.29530520400000004
SRX322085,0.8320829944,-0.1197929981
SRX2708592,11.9052880578,-0.3056682926
SRX2708593,10.3434014622,-0.8601750464
SRX2708594,6.017635243,-0.1221941395
SRX2708595,-0.2474945933,-0.1301458119
SRX2708596,1.395171581,0.056128073800000004
SRX2708597,-1.1476769877,0.07401773810000001
SRX2708598,-3.2234970185,-0.8608175296
SRX2708600,-1.3899136505,-0.3904483173
SRX2708601,-1.8550185298000001,0.23874563000000001
SRX2708602,-1.6817691605,-0.7989603254000001
SRX2708603,-2.0523115467,0.1526927294
SRX3073814,-0.40094314410000004,-0.1408672877
SRX3073815,-5.8812957107,-1.1689133452
SRX3073816,-8.5504497655,-2.9631861775
SRX3073817,-6.2759564562,-3.5297433569
SRX3073818,-6.8536290294,-2.5668577838
SRX3073819,1.0999070859,0.0678783641
SRX3073820,-7.7171772205,-1.8762897558
SRX3073821,-9.6226550101,-3.7489709361
SRX3073822,-5.9848912711,-3.3741618451
SRX3073823,-5.672021541,-2.7276941132
SRX3073824,0.40094314410000004,0.1408672877
SRX3073825,-6.4224254437,-1.3181453672
SRX3073826,-8.8627500273,-3.2146543061
SRX3073827,-5.139360533,-3.4136311076
SRX3073828,-5.2585301134,-2.6486914409
SRX3073829,2.0676251907,0.0521193676
SRX3073830,-7.7288074979,-2.2745786592
SRX3073831,-7.917834519,-3.4177434893
SRX3073832,-6.1331288165,-3.2793318816
SRX3073833,-5.7138111138,-2.2444235523
SRX2391456,-1.5091303048,0.1468104123
SRX2391457,-0.3052289794,0.030636091100000002
SRX2391458,-0.5887302477,0.2165533086
SRX2391459,-1.737507478,0.1687751177
SRX2391460,-1.4564853295,0.1222283651
SRX2391461,-1.6293611929,-0.0269889912
SRX2391462,-1.3145031763000001,0.17495970360000002
SRX2391463,-0.8235398008,0.0993374357
SRX2391464,-0.1360805766,0.1582959447
SRX2391465,0.053913080700000005,0.1678443773
SRX2391466,-0.4181741095,0.0527811919
SRX2391467,-0.0739487757,0.018146145500000002
SRX2391468,-0.37066527400000004,0.00389881
SRX2391469,-0.1012978496,0.021110902100000002
SRX2391470,-0.1330136397,-0.0329334666
SRX2391471,0.9774473954,-0.2486604023
SRX2391472,1.1609318926,-0.11457500350000001
SRX2391473,0.24714618500000002,-0.0458174613
SRX2391474,-0.8251613378,0.09232908270000001
SRX2391475,-0.0574822651,-0.17086565550000002
SRX2391476,0.054104561700000005,-0.1208336022
SRX2391477,-0.8496145799,0.06861392670000001
SRX2391478,-2.5064457542,-0.0178754799
SRX2391479,0.2375591889,-0.019448353
SRX2391480,0.8347962032,0.24549681710000001
SRX2391481,0.0773149606,0.36888590790000003
SRX2391482,0.7932430211,0.13851083520000002
SRX2391483,0.1864232167,0.2624664266
SRX2391484,-1.4964131989,0.079099133
SRX2391485,-0.7132040515,0.023143631
SRX2391486,-1.148409201,0.164960736
SRX2391487,-1.6841427833,0.116726939
SRX2391488,-1.085125023,0.1187253585
SRX2391489,-1.6550725453,0.137283824
SRX2391490,-1.2217845521,0.159658195
SRX2391491,-1.5761168251000002,0.1877111361
SRX2391492,-0.8769852908,0.41677936600000004
SRX2391493,-0.5192635466000001,0.22187878290000002
SRX2391494,-0.3407021013,0.16941765820000002
SRX2391495,0.0739487757,-0.018146145500000002
SRX2391496,-0.3448791256,0.0256086016
SRX2391497,-0.1436483287,0.0545085134
SRX2391498,0.1741880805,-0.2637159273
SRX2391499,0.8189310321000001,-0.3128043541
SRX2391500,0.3145170221,-0.0960139128
SRX2391501,-0.8227507865,-0.030184756700000002
SRX2391502,-0.8812818255,-0.0086357016
SRX2391503,0.3706788721,-0.0662582299
SRX2391505,-0.1353779933,-0.077451278
SRX2391506,-1.1248481636,-0.0488578203
SRX2391507,-1.3636042422,0.0932557873
SRX2391508,-0.2715541582,0.3717047229
SRX2391510,0.6268115161000001,0.09190021520000001
SRX2391512,0.33841299900000005,0.000697295
SRX2391513,0.0111494796,0.17676420680000002
SRX2391514,-0.4007908855,0.1282323599
SRX5632598,-7.9128973528,0.07258940650000001
SRX5632599,-5.6542380705,0.4103080046
SRX5632600,-5.4818429634,-0.17874328250000002
SRX5632601,-11.1955063194,-0.1385735763
SRX5632602,-13.0097746212,-0.1226744044
SRX5632603,-6.2380046587,-0.6662322459000001
SRX5632604,-6.9405698495,-0.0046208559
SRX5632605,-5.4563720306,-0.0251060456
SRX5632606,-6.8450526027,0.1893534413
SRX5632607,-6.7772611979,0.2590510636
SRX5632608,-0.0026141202000000002,0.0789821896
SRX5632609,0.5096390786,-0.0016186808
SRX5632610,0.3666168503,0.1755329642
SRX5632611,-0.5070249584000001,-0.0773635087
SRX5632612,0.7169884118000001,-0.10648117600000001
SRX5632613,1.3664072947,0.5172701398
SRX5632614,-7.5709668147,0.0536596393
SRX5632615,-6.4975435143,-0.0324711059
ERX2874132,3.3293304065,0.26010932810000004
ERX2874133,4.2007829336,0.4181962946
ERX2874134,9.6406052582,-0.48680264710000004
ERX2874135,9.1519092371,-0.6152974599000001
ERX2874136,9.4876762866,-0.34778200340000004
ERX2874137,8.8912164941,-0.6004339821
ERX2874138,3.4772519681,0.1724568417
ERX2874139,3.5622057728,0.07557156150000001
ERX2874140,-0.16832998600000001,0.011735173100000001
ERX2874141,0.16832998600000001,-0.011735173100000001
ERX2874142,8.6421185082,0.1315853546
ERX2874143,9.7959618879,0.1547747162
ERX2874144,2.2623429839,0.0580574898
ERX2874145,2.8588667617,0.051789814100000005
ERX2874146,0.5166292369000001,0.25839990900000004
ERX2874147,1.1870350204,0.1349579705
SRX1300292,0.0674575166,0.0393142537
SRX1300293,-0.0674575166,-0.0393142537
SRX1300299,-0.3602694855,0.0915854056
SRX1300300,0.48431918840000004,-0.008811188000000001
SRX1300304,-8.5385294376,0.1343913328
SRX1300305,-0.2866370808,0.4597863586
SRX1300306,-0.2258684122,0.40568499350000004
SRX1300310,-1.0070299506,0.2817989522
SRX1300311,-0.2214290079,0.0914551214
SRX7291195,-3.541060356,0.1339626673
SRX7291196,-4.398358135,0.2376566812
SRX7291197,-3.1464723077,0.1667943564
SRX7291198,-1.8371792572,-0.0644728675
SRX7291199,1.4532601588,0.032936301
SRX7291200,0.3839190984,0.0315365666
SRX7291201,-2.9248903469,0.1668143819
SRX7291202,-4.201936186,0.1181870208
SRX7291203,-3.8081316446,0.119857581
SRX7291204,-1.9347572017,-0.0026810853000000003
SRX7291205,1.0213748872,-0.002438743
SRX7291206,-1.9171729598,-0.0086765052
SRX2436955,3.1530835285,0.5403496389
SRX2436956,2.4562195637,0.5186811073
SRX2436957,3.3908884846,0.7201567743
SRX2436958,1.6347343352,0.6408318881
SRX2436959,2.3017799964,0.47459131990000003
SRX2436960,-3.6995803156,0.25822078190000003
SRX2436961,-4.3614279517,0.6176420572
SRX2436962,-2.9789463338,0.3675384074
SRX2436963,2.5728218456,-0.0214305121
SRX2436964,-4.7844760808,0.5623234531
SRX2436965,17.6939893044,0.9679511212
SRX2436966,-1.4873265484,0.3938777195
SRX2436967,-3.9388331632,0.4481141065
SRX2436969,3.0052519117,0.1153031922
SRX2436970,-1.4620094664,0.4525539635
SRX2436971,-5.059921175,0.5540256392
SRX2437029,-2.2160005534,0.5076285818
SRX2437030,3.8734194086000002,0.4800509871
SRX2437031,0.5882503957,0.1843789778
SRX2437032,0.2718183466,0.1278718037
SRX2437033,-3.4722125198000002,-0.3530012879
SRX2437034,18.5297340002,0.9166136458
SRX2437035,6.4672326412,0.410631464
SRX2437036,5.6370636346000005,0.41348417270000004
SRX2437037,-5.0316535047,0.28405116280000003
SRX2437038,-2.6381186878,0.3691065887
SRX2437039,0.1252416411,0.290989885
SRX2437040,7.4502812483,0.4310912055
SRX2437041,2.5005979085,0.4021933099
SRX2437042,-2.5778252858,-0.3827079396
SRX2437043,-5.3062183613,0.3152315525
SRX2437044,-2.8151263316,-0.43599543900000004
SRX4705203,17.6415789453,0.4694388149
SRX4705204,1.42529269,-0.0941499191
SRX4705205,-0.5563898566000001,-0.26304170590000003
SRX4705206,0.20551362920000002,-0.18363961650000002
SRX4705207,11.2463173825,0.7096232135
SRX4705208,9.3239956423,0.5552329476
SRX4705209,9.568335776,0.5439586384
SRX4705210,0.9020676040000001,-0.07298422930000001
SRX4705211,0.1325683563,-0.179781336
SRX4705212,0.6000219712,-0.180740966
SRX4705213,0.0986191357,-0.050569065
SRX4705214,0.7758361891000001,0.1397230596
SRX4705215,-0.22141668820000002,0.1608827655
SRX4705216,0.2765948787,-0.1064310143
SRX4705217,-0.2335175914,-0.0402689696
SRX4705218,-0.6961159239,-0.10333677620000001
SRX4705219,4.8889521170000005,0.31447323450000003
SRX4705220,6.9558304524,0.3780366961
SRX4705221,0.5168982572,-0.6390700282
SRX4705222,5.0199410267,0.35302206350000004
SRX4705223,16.8285276642,0.33391987570000004
SRX4705224,16.9659225842,0.46354302020000004
SRX4705225,1.6081358888000001,-0.2983361497
SRX4705226,0.3391684218,-0.45809034120000003
