,-0.1334283153659069,-0.10007123652443017,-0.06671415768295344,-0.033357078841476706,2.7755575615628914e-17,0.03335707884147676,0.0667141576829535,0.10007123652443023,0.13342831536590696,0.16678539420738372,0.20014247304886043,0.23349955189033714,0.26685663073181387,0.30021370957329063,0.3335707884147674,0.36692786725624404,0.4002849460977208,0.43364202493919757,0.46699910378067433,0.500356182622151
thresh,-0.05003561826221509,0.05003561826221509,2,,,,,,,,,,,,,,,,,
unreg,0,0,4,38,3997,37,2,0,5,0,0,1,0,0,0,0,0,0,0,0
Fur,1,0,3,5,81,11,6,2,9,3,5,0,0,0,1,0,0,0,0,0
unreg_genes,[],[],['ybiI' 'yciX' 'ybiX' 'preT'],[],[],[],['bglJ' 'efeO'],[],['ybaN' 'ydiE' 'yncE' 'yojI' 'efeU'],[],[],['bfd'],[],[],[],[],[],[],[],[]
Fur_genes,['ftnA'],[],['entH' 'mntP' 'entA'],['entD' 'entB' 'hmp' 'sufE' 'cyoD'],"['nrdF' 'rpoS' 'sufS' 'ydfN' 'cyoC' 'sdhB' 'gspO' 'cyoE' 'fumC' 'gspG'
 'katG' 'fepE' 'sucA' 'fecE' 'purR' 'aspC' 'sdhA' 'lpd' 'ygaC' 'glnK'
 'gspJ' 'flhD' 'sucB' 'gspE' 'gspL' 'tfaQ' 'sufD' 'gspM' 'gdhA' 'nohA'
 'gnd' 'gspC' 'oppC' 'ompF' 'soxR' 'gspD' 'zinT' 'oppA' 'grcA' 'oppF'
 'zwf' 'nac' 'fecD' 'sucC' 'fiu' 'garR' 'oppD' 'oppB' 'metJ' 'gspK' 'fnr'
 'flhC' 'rcnB' 'amtB' 'yjjZ' 'pyrC' 'gspF' 'cyoB' 'sucD' 'soxS' 'garK'
 'sdhC' 'garP' 'sdhD' 'gltD' 'garL' 'fecC' 'gspH' 'metH' 'fur' 'gltF'
 'ompW' 'yhhY' 'katE' 'sufA' 'gpmA' 'gltB' 'fecB' 'glnD' 'sufC' 'fumB']","['mntH' 'sufB' 'cirA' 'ndh' 'entF' 'cyoA' 'nrdE' 'fhuE' 'entE' 'fepA'
 'fhuB']",['nrdI' 'fecA' 'rcnA' 'nrdH' 'feoC' 'fhuD'],['nfeF' 'fhuC'],['entC' 'sodA' 'feoB' 'fepC' 'feoA' 'fepG' 'ybdZ' 'fepB' 'fecR'],['tonB' 'fes' 'fecI'],['fhuA' 'entS' 'exbD' 'fepD' 'exbB'],[],[],[],['fhuF'],[],[],[],[],[]
