,USA300HOU_RS02885
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,6.6344949876
USA300_LAC_U01-Set001_CAMHB_Control_1,7.2748671431
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,7.037629599
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,7.1410843635
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,7.2693552047
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,6.6840709755
USA300_LAC_U01-Set001_CAMHB_Control_2,7.1844724171
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,7.199288472
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,7.3068943452
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,7.3080239272
USA300_TCH1516_U01-Set000_CAMHB_Control_1,6.0153819136
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,6.3751202739
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,6.0878845748
USA300_LAC_U01-Set001_R10LB_PreCulture_1,7.2341309002
USA300_LAC_U01-Set001_R10LB_PreCulture_2,6.7679516323
USA300_LAC_U01-Set001_R10LB_Control_1,8.4299070726
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,8.4830279938
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,8.4032871056
USA300_LAC_U01-Set001_R10LB_Control_2,8.3243493617
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,8.4296176666
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,8.3861516231
USA300_TCH1516_U01-Set000_R10LB_Control_1,8.036055529
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,8.1691546064
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,8.0515343545
USA300_TCH1516_U01-Set000_R10LB_Control_2,7.7019855937
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,8.276885267800001
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,8.1800809735
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,6.9314207987
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,6.8058322116
USA300_TCH1516_U01-Set000_CAMHB_Control_2,6.5946264768
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,6.4394095294
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,6.6139336717
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,6.8800817837
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,6.8334486053
USA300_LAC_U01-Set004_CAMHB_Control_1,6.9980772775
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,7.1369606987
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,7.0294379024
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,7.2883621193
USA300_LAC_U01-Set004_CAMHB_Control_2,7.0742290305
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,6.8733819724
