,0
name,Biofilm
TF,RpoS+ppGpp+BluR+MarA
regulator,"<a href=""http://regulondb.ccg.unam.mx/sigmulon?term=ECK125110294&organism=ECK12&format=jsp&type=sigmulon"" target=""_blank"">RpoS</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125258878&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">ppGpp</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120051438&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">BluR</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011412&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">MarA</a>"
function,"Biofilm formation, acid resistance, cold shock response"
category,Extracellular Structures
has_venn,True
scatter,3
exp_var,0.0024403327678284015
precision,0.8
recall,1.0
