,-0.048065079675000004,-0.016021693225,0.016021693225,0.048065079675000004,0.080108466125,0.11215185257499999,0.144195239025,0.17623862547500002,0.208282011925,0.240325398375,0.272368784825,0.30441217127500003,0.336455557725,0.368498944175,0.40054233062500005,0.43258571707500004,0.46462910352500003,0.4966724899750001,0.5287158764250001,0.5607592628750001
thresh,-0.0640867729,0.0640867729,2,,,,,,,,,,,,,,,,,
unreg,2,2394,1804,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GlpR,0,0,0,0,1,0,0,0,1,0,0,2,3,1,1,0,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
GlpR_genes,[],[],[],[],['glpX'],[],[],[],['glpQ'],[],[],['glpC' 'glpT'],['glpK' 'glpB' 'glpF'],['glpA'],['glpD'],[],[],[],[],[]
