,-0.12359008569230769,-0.10299173807692308,-0.08239339046153847,-0.061795042846153864,-0.041196695230769256,-0.02059834761538465,-4.163336342344337e-17,0.02059834761538458,0.04119669523076917,0.061795042846153767,0.08239339046153839,0.10299173807692301,0.1235900856923076,0.1441884333076922,0.16478678092307686,0.18538512853846145,0.20598347615384605,0.22658182376923064,0.24718017138461523,0.2677785189999999
thresh,-0.1338892595,0.1338892595,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,2,33,719,4087,678,41,5,0,0,0,0,0,0,0,0,0,0
Fur,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fur_genes,[],[],[],[],[],[],['foxI' 'foxA'],[],[],[],[],[],[],[],[],[],['cyoD' 'cyoE'],['cyoB' 'cyoA'],['cyoC'],[]
