locus,gene_weight,gene_name,gene_product,cog,operon,regulator,rdlC,link
b4423,0.7757316523000001,ldrC,small toxic polypeptide LdrC,Function unknown,,rdlC,True,https://ecocyc.org/gene?orgid=ECOLI&id=G0-9607
