,-0.38929353484615387,-0.32441127903846156,-0.25952902323076926,-0.19464676742307696,-0.12976451161538466,-0.06488225580769236,-5.551115123125783e-17,0.06488225580769225,0.12976451161538455,0.1946467674230768,0.25952902323076915,0.3244112790384615,0.38929353484615375,0.454175790653846,0.5190580464615384,0.5839403022692307,0.6488225580769229,0.7137048138846152,0.7785870696923074,0.8434693254999999
thresh,-0.42173466275000004,0.42173466275000004,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,18,4173,19,0,0,0,0,0,0,0,0,0,0,0,0
rdlC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
rdlC_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ldrC'],[]
