,-0.05864748255555555,-0.046917986044444436,-0.035188489533333325,-0.023458993022222215,-0.011729496511111104,6.938893903907228e-18,0.011729496511111118,0.023458993022222235,0.03518848953333334,0.04691798604444444,0.05864748255555556,0.07037697906666668,0.08210647557777778,0.09383597208888889,0.10556546860000002,0.11729496511111112,0.12902446162222223,0.14075395813333333,0.15248345464444443,0.16421295115555556
thresh,-0.052782734299999995,0.052782734299999995,1,,,,,,,,,,,,,,,,,
unreg,1,5,23,212,1171,1770,704,176,64,39,13,10,10,6,2,3,1,1,0,0
unreg_genes,['ydhI'],[],[],[],[],[],[],[],[],[],"['mutM' 'ivy' 'cobU' 'yhdZ' 'ydiZ' 'yiiM' 'yebO' 'yjdP' 'tcyJ' 'dacD'
 'ydcD' 'yaiL' 'ycgJ']",['sohB' 'ydhQ' 'curA' 'fumD' 'yjfY' 'ydbJ' 'mak' 'cas2' 'gstB' 'chpB'],['yacL' 'yedI' 'cobS' 'arfA' 'ydbL' 'yahC' 'mscL' 'yegR' 'msyB' 'dsrB'],['rpnC' 'yjdJ' 'yfdY' 'yncJ' 'chpS' 'yffQ'],['ydfT' 'rpiB'],['yeaQ' 'ycaK' 'yodC'],['ybbC'],['yjdI'],[],[]
