,PN96_RS12285
SBRG_BHIN_Growth_Late_1,-0.7051820729999996
SBRG_BHIN_Growth_Late_2,-0.4379324249999996
SBRG_BHIN_Growth_Mid_1,-1.680878553
SBRG_BHIN_Growth_Mid_2,-1.563614431
SBRG_BHIN_Growth_Stat_1,-1.05419502
SBRG_BHIN_Growth_Stat_2,-1.060091952
SBRG_LBv2_Growth_Late_1,1.705917607
SBRG_LBv2_Growth_Late_2,1.8375157380000005
SBRG_LBv2_Growth_Mid_1,-0.053618052
SBRG_LBv2_Growth_Mid_2,0.053618052
SBRG_LBv2_Growth_Stat_1,-1.017024303
SBRG_LBv2_Growth_Stat_2,-1.922484623
SBRG_MHB_Rich_Mid_1,-0.0461319549999998
SBRG_MHB_Rich_Mid_2,-0.8103121039999999
SBRG_NBO_Rich_Mid_1,-0.796031632
SBRG_NBO_Rich_Mid_2,-0.1315882049999999
SBRG_M9Na_Arabinose_Mid_1,0.7775373475000009
SBRG_M9Na_Arabinose_Mid_2,0.8855067475000009
SBRG_M9Na_Galactose_Mid_1,-0.8394170404999994
SBRG_M9Na_Galactose_Mid_2,-1.7547453914999993
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.4380458524999993
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.0891373174999996
SBRG_M9Na_GlcNAcGrowth_Mid_1,0.0798319655000003
SBRG_M9Na_GlcNAcGrowth_Mid_2,0.2172791965000007
SBRG_M9Na_GlcNAcGrowth_Stat_1,-2.7481439384999997
SBRG_M9Na_GlcNAcGrowth_Stat_2,-2.3588415384999992
SBRG_M9Na_GlcNAc_Mid_1,-0.5651026214999995
SBRG_M9Na_GlcNAc_Mid_2,-0.5853599344999996
SBRG_M9Na_Gluconate_Mid_1,-0.6179774084999989
SBRG_M9Na_Gluconate_Mid_2,-0.4889869514999994
SBRG_M9Na_Glucosamine_Mid_1,-2.741374146499999
SBRG_M9Na_Glucosamine_Mid_2,-2.6885388134999992
SBRG_M9Na_Glycerol_Mid_1,-1.5617780684999991
SBRG_M9Na_Glycerol_Mid_2,-2.7699100745
SBRG_M9Na_Maltose_Mid_1,-0.1696670624999994
SBRG_M9Na_Maltose_Mid_2,-0.0819266204999991
SBRG_M9Na_Mannitol_Mid_1,-0.6054380734999993
SBRG_M9Na_Mannitol_Mid_2,0.0247864725000006
SBRG_M9Na_Trehalose_Mid_1,-0.1964936804999988
SBRG_M9Na_Trehalose_Mid_2,-0.5991372734999993
SBRG_M9Na_ethanol_Mid_1,-1.7112033954999992
SBRG_M9Na_ethanol_Mid_2,-2.5287169455
SBRG_M9Na_fructose_Mid_1,-0.5348200724999996
SBRG_M9Na_fructose_Mid_2,-0.7942437164999991
SBRG_M9Na_fumarate_Mid_1,0.2135144125000003
SBRG_M9Na_fumarate_Mid_2,0.5734128085000005
SBRG_M9Na_glucoseGrowth_Late_1,-0.0160146164999996
SBRG_M9Na_glucoseGrowth_Late_2,-0.1879527294999992
SBRG_M9Na_glucoseGrowth_Mid_1,0.1868045255000003
SBRG_M9Na_glucoseGrowth_Mid_2,-0.1868045254999994
SBRG_M9Na_glucoseGrowth_Stat_1,-2.1326900064999994
SBRG_M9Na_glucoseGrowth_Stat_2,-3.272681208499999
SBRG_M9Na_ribose_Mid_1,-0.8493033634999994
SBRG_M9Na_ribose_Mid_2,0.1050073735000003
SBRG_M9Na_succinate_Mid_1,-0.6754158874999989
SBRG_M9Na_succinate_Mid_2,-2.2338840584999997
SBRG_M9Na_sucrose_Mid_1,0.5604470965000008
SBRG_M9Na_sucrose_Mid_2,-0.5863892494999989
SBRG_LBv2_HapROver_Late_1,3.059472746
SBRG_LBv2_HapROver_Late_2,2.343390294
SBRG_LBv2_HapROver_Mid_1,-2.078880126
SBRG_LBv2_HapROver_Mid_2,-1.878463287
SBRG_LBv2_HapROver_Stat_1,3.1078557170000005
SBRG_LBv2_HapROver_Stat_2,3.273112537
SBRG_LBv2_LuxOOver_Late_1,2.029617582
SBRG_LBv2_LuxOOver_Late_2,2.263455497
SBRG_LBv2_LuxOOver_Mid_1,0.8822326800000004
SBRG_LBv2_LuxOOver_Mid_2,0.5734829960000001
SBRG_LBv2_LuxOOver_Stat_1,0.3881060520000003
SBRG_LBv2_LuxOOver_Stat_2,1.037814258
SBRG_LBv2_QstROver_Late_1,-2.182777761
SBRG_LBv2_QstROver_Late_2,-1.40896753
SBRG_LBv2_QstROver_Mid_1,2.803322455
SBRG_LBv2_QstROver_Mid_2,2.349860744
SBRG_LBv2_QstROver_Stat_1,2.17569375
SBRG_LBv2_QstROver_Stat_2,2.295568255
SBRG_LBv2_TfoXOver_Late_1,-2.323418172
SBRG_LBv2_TfoXOver_Late_2,-1.853896127
SBRG_LBv2_TfoXOver_Mid_1,4.543004672
SBRG_LBv2_TfoXOver_Mid_2,4.328053509
SBRG_LBv2_TfoXOver_Stat_1,4.908296913999999
SBRG_LBv2_TfoXOver_Stat_2,5.107275583
SRX12193062,0.0348885315
SRX12193071,0.7091902514999999
SRX12193063,-0.0348885315
SRX12193072,-1.3356109894999997
SBRG_LBv2_LowpH_Mid_1,3.677301354000001
SBRG_LBv2_LowpH_Mid_2,3.2509190839999995
SBRG_LBv2_highSalt_Mid_1,2.023496466
SBRG_LBv2_highSalt_Mid_2,1.9961010130000003
