,Value,list
TF,NrdR/Cobalamin/Zur,
reg_genes,48,"['cobC' 'PA1280' 'cobV' 'cobB' 'zur' 'PA5540' 'nrdJb' 'PA2906' 'cobM'
 'PA5535' 'PA5534' 'pyrQ' 'cobO' 'cobU' 'nrdJa' 'PA3601' 'PA5498' 'PA3600'
 'znuC' 'PA5537' 'cobH' 'cobQ' 'PA2946' 'PA1271' 'nrdB' 'cobD' 'nrdA'
 'PA1274' 'PA5536' 'PA5539' 'PA2945' 'cobP' 'PA0781' 'amiA' 'znuB' 'cobJ'
 'PA2947' 'topA' 'cobN' 'cobI']"
comp_genes,18,"['PA4837' 'PA4171' 'PA1923' 'PA1922' 'PA4834' 'PA4835' 'PA4836' 'PA1921'
 'PA0878' 'PA1924']"
both_genes,8,['PA2913' 'PA2911' 'PA4838' 'PA4063' 'nrdD' 'nrdG' 'PA2912' 'PA2914']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
