,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,4.9744722886999995,0.32532757642909754,2.0,0.0,5.2045136241,1.0,4.7444309533,,,,,,,,
1,Fur__wt_dpd,5.5220230085,0.21899492328464476,2.0,2.0,5.3671702132,3.0,5.6768758038,,,,,,,,
2,Fur__wt_fe,4.9423304968,0.09718732831932747,2.0,4.0,5.0110523157,5.0,4.8736086779,,,,,,,,
3,Fur__delfur_dpd,5.51046767765,0.142342582800725,2.0,6.0,5.6111190832,7.0,5.4098162721,,,,,,,,
4,Fur__delfur_fe2,5.07635452675,0.22971779916666762,2.0,8.0,4.9139195132,9.0,5.2387895403,,,,,,,,
5,Acid__wt_ph5,5.4340301077,0.25857307915105915,2.0,10.0,5.25119133,11.0,5.6168688854,,,,,,,,
6,Acid__delgadx_ph5,5.4003394482000004,0.08111067285164243,2.0,12.0,5.3429855414,13.0,5.457693355,,,,,,,,
7,Acid__delgadw_ph5,5.31098075005,0.35397055311787146,2.0,14.0,5.0606857716,15.0,5.5612757285,,,,,,,,
8,Acid__delgade_ph5,5.4870218343,0.15454107442815082,2.0,16.0,5.5962988760000005,17.0,5.3777447926,,,,,,,,
9,Oxidative__wt_pq,5.3736197706999995,0.00654772507234408,2.0,18.0,5.3782497115,19.0,5.3689898299,,,,,,,,
10,Oxidative__deloxyr_pq,5.54970626125,0.11976208672174898,2.0,20.0,5.6343908449,21.0,5.4650216776,,,,,,,,
11,Oxidative__delsoxr_pq,5.1004945391,0.038663778975678506,2.0,22.0,5.0731551188,23.0,5.1278339594,,,,,,,,
12,Oxidative__delsoxs_pq,5.519879532899999,0.4000249371464823,2.0,24.0,5.8027398786,25.0,5.2370191872,,,,,,,,
13,Nac/NtrC__wt_csn,5.1917277132,0.013961363775120507,2.0,26.0,5.2015998882,27.0,5.1818555382,,,,,,,,
14,Nac/NtrC__wt_cytd,5.0798759893500005,0.13711938950338073,2.0,28.0,4.9829179392,29.0,5.1768340395,,,,,,,,
15,Nac/NtrC__wt_gln,5.118250013,0.10514238878496306,2.0,30.0,5.1925969091,31.0,5.0439031169,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,5.13327610265,0.14417424901360748,2.0,32.0,5.2352226918,33.0,5.0313295135,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,5.05660732945,0.005875515778576779,2.0,34.0,5.0524527124,35.0,5.0607619465,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,5.1580249349,0.04665109835977857,2.0,36.0,5.1910122429,37.0,5.1250376269,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,4.89614563695,0.07042575813858966,2.0,38.0,4.9459441681000005,39.0,4.8463471058,,,,,,,,
20,Misc__wt_no_te,5.34929849585,0.2888840986749207,2.0,40.0,5.1450265907,41.0,5.553570401,,,,,,,,
21,Misc__bw_delcbl,5.19189002645,0.08736009877651443,2.0,42.0,5.2536629447,43.0,5.1301171082,,,,,,,,
22,Misc__bw_delfabr,4.72244238225,0.18695166128681864,2.0,44.0,4.8546371697,45.0,4.5902475948,,,,,,,,
23,Misc__bw_delfadr,5.0659224943000005,0.035735436814222046,2.0,46.0,5.0406537246,47.0,5.091191264,,,,,,,,
24,Misc__nitr_031,5.3500155375,,1.0,48.0,5.3500155375,,,,,,,,,,
25,Omics__wt_glu,4.77340681995,0.24529839221587096,2.0,49.0,4.5999546634,50.0,4.9468589765,,,,,,,,
26,Omics__wt_gly,4.6559805585500005,0.1544407804529169,2.0,51.0,4.7651866817,52.0,4.5467744354,,,,,,,,
27,Omics__wt_thr,4.76645052055,0.22557316984338197,2.0,53.0,4.9259548386,54.0,4.6069462025,,,,,,,,
28,Omics__bw_ac,5.269384373499999,0.25473734801092157,2.0,55.0,5.4495108797,56.0,5.0892578673,,,,,,,,
29,Omics__bw_fum,5.015148911300001,0.016550141946542272,2.0,57.0,5.0268516289,58.0,5.0034461937,,,,,,,,
30,Omics__bw_glc,5.54039946865,0.15424015276304776,2.0,59.0,5.6494637266000005,60.0,5.4313352107,,,,,,,,
31,Omics__bw_pyr,5.2173442886500005,0.050601964939380524,2.0,61.0,5.1815632961,62.0,5.2531252812,,,,,,,,
32,OmpR__wt_nacl,5.6404691731500005,0.2539285231414438,2.0,63.0,5.4609145925,64.0,5.8200237538,,,,,,,,
33,OmpR__bw_delompr_nacl,5.49585615575,0.25804516447122317,2.0,65.0,5.3133906701,66.0,5.6783216414,,,,,,,,
34,MinSpan__wt_ade,5.3831669541,,1.0,67.0,5.3831669541,,,,,,,,,,
35,MinSpan__wt_glc,5.294933141275,0.5292793254921693,4.0,68.0,5.0001303519,69.0,4.7923533079,70.0,5.3911305551,71.0,5.9961183502,,,,
36,MinSpan__wt_glc_anaero,5.83520034585,0.38786881394317146,2.0,72.0,5.5609356773,73.0,6.1094650144,,,,,,,,
37,MinSpan__wt_trp,4.8224299311,,1.0,74.0,4.8224299311,,,,,,,,,,
38,MinSpan__bw_delcra_glc,5.3505327047,0.1375698105125886,2.0,75.0,5.4478092506,76.0,5.2532561588,,,,,,,,
39,MinSpan__bw_delcra_trp,5.052201313,,1.0,77.0,5.052201313,,,,,,,,,,
40,MinSpan__bw_delmntr,5.5654663329,,1.0,78.0,5.5654663329,,,,,,,,,,
41,MinSpan__bw_delnac_ade,5.3759646347,,1.0,79.0,5.3759646347,,,,,,,,,,
42,MinSpan__bw_delnac_glc,5.2565192907,,1.0,80.0,5.2565192907,,,,,,,,,,
43,Cra/Crp__wt_ac,4.40571785925,0.17920838792885102,2.0,81.0,4.2789983929,82.0,4.5324373256,,,,,,,,
44,Cra/Crp__wt_fru,4.52063216765,0.09193262358609741,2.0,83.0,4.5856383492,84.0,4.4556259861,,,,,,,,
45,Cra/Crp__delcra_ac,4.5609146797,0.2062502481665844,2.0,85.0,4.7067556288,86.0,4.4150737306,,,,,,,,
46,Cra/Crp__delcra_fru,5.0356249458499995,0.05373860110100575,2.0,87.0,4.9976260166,88.0,5.0736238751,,,,,,,,
47,Cra/Crp__delcra_glc,5.02678461325,0.2304399179662402,2.0,89.0,4.8638389846,90.0,5.1897302419,,,,,,,,
48,RpoB Knock-in__wt_031,5.4033771818,,1.0,91.0,5.4033771818,,,,,,,,,,
49,RpoB Knock-in__wt_044,5.6118319648,,1.0,92.0,5.6118319648,,,,,,,,,,
50,RpoB Knock-in__wt_lb,5.1027739931,0.018566958978910603,2.0,93.0,5.0896451705,94.0,5.1159028157,,,,,,,,
51,RpoB Knock-in__rpoBE546V_031,5.3456902053,,1.0,95.0,5.3456902053,,,,,,,,,,
52,RpoB Knock-in__rpoBE546V_044,5.9544116116,,1.0,96.0,5.9544116116,,,,,,,,,,
53,RpoB Knock-in__rpoBE546V_lb,4.6682948815500005,0.8102141706075039,2.0,97.0,5.2412028158,98.0,4.0953869473,,,,,,,,
54,RpoB Knock-in__rpoBE546V_glc,4.6897490397,,1.0,99.0,4.6897490397,,,,,,,,,,
