k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.013554030368104576,,,
6,Iron,False,-0.008068415280431509,,,
12,Zinc - Intermediate,False,-0.003744012016960117,,,
3,Cadmium,False,-0.002706177849322557,,,
13,UC-6,False,0.0025720457313582303,,,
14,UC-7,False,0.002006825173739344,,,
7,Zinc - Steady,False,0.001702553399372846,,,
4,UC-4,False,0.0015151114028412848,,,
11,Chromium,False,0.0014353424520231785,,,
1,UC-2,False,-0.0012452359776943922,,,
9,UC-5,False,-0.0008238069369480102,,,
8,Zinc - Fast,False,-0.0007926549413241447,,,
0,UC-1,False,-0.0006225012120557949,,,
2,UC-3,False,-0.00032019007659982884,,,
10,Copper,False,-4.242948336468544e-05,,,
