,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.21350135682006965,2.0,0.0,-0.1509682572,1.0,0.1509682572,,,,,,,,
1,fur__wt_dpd,1.6676765671,0.1865249352844268,2.0,2.0,1.5357835204999999,3.0,1.7995696137000001,,,,,,,,
2,fur__wt_fe,1.6695241171,0.20782868784457326,2.0,4.0,1.8164811915999999,5.0,1.5225670426,,,,,,,,
3,fur__delfur_dpd,1.0173289494,0.3146606624626625,2.0,6.0,0.7948302612,7.0,1.2398276376,,,,,,,,
4,fur__delfur_fe2,1.1128245245,0.09926793543432562,2.0,8.0,1.1830175548,9.0,1.0426314942,,,,,,,,
5,acid__wt_ph5,1.8110192794,0.02499784413089463,2.0,10.0,1.8286954245,11.0,1.7933431343000001,,,,,,,,
6,acid__delgadx_ph5,1.7819390746,,1.0,12.0,1.7819390746,,,,,,,,,,
7,acid__delgadw_ph5,2.1026663818999998,0.24986378960123193,2.0,13.0,2.2793467619,14.0,1.9259860019000001,,,,,,,,
8,acid__delgade_ph5,1.88864241185,0.2851081139565733,2.0,15.0,1.6870405311,16.0,2.0902442926,,,,,,,,
9,oxidative__wt_pq,-1.08368305265,0.040388883984504693,2.0,17.0,-1.0551237989,18.0,-1.1122423064,,,,,,,,
10,oxidative__deloxyr_pq,-2.349791475,0.606601769933868,2.0,19.0,-1.92085925,20.0,-2.7787237,,,,,,,,
11,oxidative__delsoxr_pq,-0.5359797357,0.06882163655443926,2.0,21.0,-0.4873154898,22.0,-0.5846439816,,,,,,,,
12,oxidative__delsoxs_pq,-0.89521196475,0.48694127875880494,2.0,23.0,-0.5508924845000001,24.0,-1.239531445,,,,,,,,
13,nac_ntrc__wt_csn,-0.1435353517,0.08790674485640552,2.0,25.0,-0.0813758963,26.0,-0.20569480710000002,,,,,,,,
14,nac_ntrc__wt_cytd,-0.6071193042,0.010048039969405356,2.0,27.0,-0.600014267,28.0,-0.6142243414,,,,,,,,
15,nac_ntrc__wt_gln,-0.15166480205,0.3954786432407646,2.0,29.0,0.1279808284,30.0,-0.4313104325,,,,,,,,
16,nac_ntrc__bw_delnac_csn,1.91922106775,0.20304432225791727,2.0,31.0,2.0627950849,32.0,1.7756470506,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.45539719865000006,0.03624640058887842,2.0,33.0,0.42976712300000003,34.0,0.48102727430000003,,,,,,,,
18,nac_ntrc__bw_delnac_gln,0.79083389805,0.44507238711796887,2.0,35.0,0.476120195,36.0,1.1055476011,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.5756737645000001,0.02441053835042526,2.0,37.0,0.5929346217,38.0,0.5584129073,,,,,,,,
20,misc__wt_no_te,0.20346616280000002,0.08881209835750725,2.0,39.0,0.26626579980000004,40.0,0.1406665258,,,,,,,,
21,misc__bw_delcbl,1.97729207015,0.029625839699694862,2.0,41.0,1.9982407023,42.0,1.9563434380000002,,,,,,,,
22,misc__bw_delfabr,1.7933428748,0.12819885201480596,2.0,43.0,1.8839931524,44.0,1.7026925972,,,,,,,,
23,misc__bw_delfadr,1.1052898574999999,0.2677295814959179,2.0,45.0,1.2946032601,46.0,0.9159764549,,,,,,,,
24,misc__nitr_031,0.4692916328,,1.0,47.0,0.4692916328,,,,,,,,,,
25,omics__wt_glu,0.6483964841500001,0.08603323496334951,2.0,48.0,0.5875618003,49.0,0.7092311680000001,,,,,,,,
26,omics__wt_gly,0.8588696946500001,0.09833492012807597,2.0,50.0,0.7893364058,51.0,0.9284029835000001,,,,,,,,
27,omics__wt_thr,-0.05685149915,0.11424780047285016,2.0,52.0,-0.1376368936,53.0,0.0239338953,,,,,,,,
28,omics__bw_ac,-0.4362894542,0.33279831541866844,2.0,54.0,-0.2009655086,55.0,-0.6716133998,,,,,,,,
29,omics__bw_fum,0.9045785349000001,0.31902685761471483,2.0,56.0,0.6789924805,57.0,1.1301645893,,,,,,,,
30,omics__bw_glc,0.65958657745,0.5111158719812258,2.0,58.0,1.0210000765,59.0,0.2981730784,,,,,,,,
31,omics__bw_pyr,-0.4002417075,0.051069509246402106,2.0,60.0,-0.43635330380000004,61.0,-0.3641301112,,,,,,,,
32,ompr__wt_nacl,0.64879533795,0.6482027137130218,2.0,62.0,1.1071438724,63.0,0.1904468035,,,,,,,,
33,ompr__bw_delompr_nacl,1.8310604610999999,0.4101585178031066,2.0,64.0,1.5410345918,65.0,2.1210863304,,,,,,,,
