,-0.2401726785142857,-0.21015109369999999,-0.18012950888571427,-0.15010792407142856,-0.12008633925714285,-0.09006475444285714,-0.060043169628571424,-0.030021584814285712,0.0,0.03002158481428574,0.060043169628571424,0.09006475444285711,0.12008633925714285,0.1501079240714286,0.18012950888571427,0.21015109369999996,0.2401726785142857,0.27019426332857144,0.3002158481428572,0.3302374329571428
thresh,-0.10507554685,0.10507554685,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,0,14,355,3450,342,12,3,2,0,0,0,0,0,0,0
CysB,1,0,0,1,1,2,2,1,15,4,0,1,1,2,1,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],['gsiC' 'gsiD'],[],[],[],[],[],[],[]
CysB_genes,['cysP'],[],[],['cysU'],['yciW'],['tcyP' 'cbl'],['tauA' 'cysB'],['tauB'],"['yfbR' 'ariR' 'cysD' 'cysJ' 'hslJ' 'cysW' 'dgcZ' 'ygeH' 'ssuB' 'tcyJ'
 'ssuC' 'yoaC' 'tauC' 'ssuE' 'ybdN']",['cysK' 'ssuA' 'tauD' 'ssuD'],[],['cysN'],['cysM'],['cysC' 'cysA'],['cysI'],[],[],['cysH'],[],[]
