,b0712
SRX1125282,-0.0290542176
SRX1125283,0.0996536623
SRX1125284,-0.07815181780000001
SRX1125285,0.1682448057
SRX1125286,0.2660017809
SRX1125287,-0.0387613431
SRX1125288,0.3062799633
SRX1125289,0.2928708508
SRX1125290,0.2094485476
SRX1125291,0.30071898480000003
SRX1125292,0.4092576445
SRX1125293,0.0681954377
SRX1125294,-0.27722574580000003
SRX1125295,0.1484798377
SRX1125296,0.1625479673
SRX1125297,0.21911336950000002
SRX1125298,0.32066476850000003
SRX1125299,-0.0180465992
SRX5694250,0.8568063598000001
SRX5694251,-0.8322130764000001
SRX5694252,-0.19287781680000002
SRX5694253,0.06328569540000001
SRX5694254,-0.5639824123
SRX5694255,-2.338109088
SRX5694256,0.2310413325
SRX5694257,0.4585032988
SRX5694258,0.7612244743000001
SRX5694259,-1.9715979894000002
SRX5694260,0.528092939
SRX5694261,0.42046471230000004
SRX5694262,-0.9962043663000001
SRX5694263,0.47394516680000004
SRX5694264,-0.40778846630000004
SRX5694265,0.0922667851
SRX5694267,0.1948324428
SRX5694268,0.7172823001
SRX5694269,0.6569959417
SRX5694271,0.0012087921
SRX5694273,-0.9741478083
SRX5694274,0.24237709610000002
SRX5694275,0.5839747183
SRX5694276,-1.2660690694
SRX5694277,0.808055112
SRX5694278,0.1712094184
SRX5694279,0.4031197737
SRX5694280,1.2291895157
SRX5694281,0.8325432627
SRX5694282,-1.3495704273
SRX5694283,0.6525991542
SRX5694284,0.2254026841
SRX5694285,0.33654292010000003
SRX5694286,0.2922700192
SRX5694287,1.5207128795
SRX5694288,-0.2872076514
SRX5694289,0.20224435300000002
SRX5694290,-0.34569365100000005
SRX5694291,-2.2708632918
SRX5694292,1.0537966859
SRX5694293,-0.1344518059
SRX5694294,0.5585335119
SRX5694295,0.3122393356
SRX5694296,0.2570410976
SRX5694297,-0.8554985986
SRX5694298,0.34367168740000004
SRX5694299,-0.0422445549
SRX5694300,-0.2245810617
SRX5694301,0.9676167585000001
SRX5694302,0.0817317258
SRX5694303,0.2030143237
SRX5694304,0.1018448631
SRX5694305,-1.2758680039999999
SRX5694306,0.7337694138
SRX5694307,-1.1691531714
SRX5694308,-0.4942370646
SRX5694309,-2.1114887482
SRX5694310,0.9609962954000001
SRX5694311,-1.785877529
SRX5694312,-0.45189518910000004
SRX5694313,0.8123763307
SRX5694315,0.523327944
SRX5694317,1.6826111852999999
SRX5694319,-0.3106660114
SRX5694320,-1.5820002729
SRX5694321,-0.1021179552
SRX5694322,-0.4830874074
SRX5694323,0.3006036492
SRX5694324,0.0651995514
SRX5694325,0.1776709083
SRX5694326,0.3173809895
SRX5694327,1.2133068334
SRX5694328,-0.10123102190000001
SRX5694329,-0.4795955068
SRX5694330,1.1860954652
SRX5694331,0.1281532287
SRX5694332,0.20756730280000002
SRX5694334,0.0932839354
SRX5694335,-0.4065676157
SRX5694336,-1.3678109526
SRX5694337,-0.1813261149
SRX5694338,0.6500045096
SRX5694339,-0.22958194240000002
SRX5694340,1.0122396357
SRX5694341,-0.7236858555
SRX5694342,-1.5822612933
SRX5694343,0.2013875307
SRX5694344,-0.791855178
SRX5694345,-0.29209493680000004
SRX5694346,0.4876222515
SRX5694347,-0.2072664326
SRX5694348,1.0790653035
SRX5694349,0.6410296912
SRX5694350,-1.1005933782
SRX5694351,-0.7556353561
SRX5694352,-0.6474925464
SRX5694353,-0.5755748023
SRX5694354,1.0978155478
SRX5694356,-0.7080231362
SRX5694357,-1.8449747083
SRX5694358,-1.4595020731
SRX5694359,0.15842980110000002
SRX5694360,0.1454217666
SRX5694361,-0.1165231417
SRX5694362,0.8383487597
SRX5694363,0.7264435698
SRX5694364,-2.6731947892
SRX5694365,0.1180498908
SRX5694366,-0.4558723867
SRX5694367,0.2046384518
SRX5694368,-0.0002973111
SRX5694369,0.5059320826
SRX5694370,0.5443506573
SRX5694371,-1.82741654
SRX5694372,0.41215115100000005
SRX5694373,-0.4269444771
SRX5694374,-1.7127644929999999
SRX5694375,0.7158074484
SRX5694376,0.400759389
SRX5694377,-1.4727236426
SRX5694378,0.4303187913
SRX5694379,0.9806664108
SRX5694380,0.2176621156
SRX5694381,-1.5478468557
SRX5694382,-0.165902354
SRX5694383,0.5715377525
SRX5694384,0.0085221792
SRX5694385,1.6879433555
SRX5694386,-0.9709377124
SRX5694387,-0.3822880697
SRX5694388,-0.16883161160000001
SRX5694389,1.0301610346
SRX5694390,0.7618203163
SRX5694391,1.4760860685
SRX5694392,0.9098846831
SRX5694393,0.036726526
SRX5694394,0.6128255140000001
SRX5694395,0.3301397961
SRX5694396,-1.5917058097
SRX5694397,0.8236174772
SRX5694398,0.8664540638
SRX5694399,0.4152788706
SRX5694400,-0.1251670932
SRX5694401,0.9131890223
SRX5694402,-1.2057997312
SRX5694403,-0.3806577156
SRX5694404,0.4515488522
SRX5694405,0.1277966804
SRX5694406,0.4667099227
SRX5694407,0.009343796000000001
SRX5694408,0.6002947921
SRX5694409,-0.1419447936
SRX5694410,0.6658357086000001
SRX5694411,1.0881764125
SRX5694412,0.8334367855
SRX5694413,0.6973187983
SRX5694414,-0.9548927938
SRX5694415,0.7420841581000001
SRX5694416,0.0776935497
SRX5694417,0.0926754033
SRX5694418,-0.9856161562
SRX5694419,-1.3390517956
SRX5694420,0.0976424243
SRX5694421,-0.2355368277
SRX5694422,1.3307399853000001
SRX5694423,-0.6664237028000001
SRX5694424,0.6174691837
SRX5694425,0.5519273742
SRX5694426,-0.0499976927
SRX5694427,1.1729035748
SRX5694428,1.0474160417
SRX5694429,0.6900821516
SRX5694430,0.9325810722000001
SRX5694431,0.0756164179
SRX5694432,0.24004321520000002
SRX5694433,1.2573687981
SRX5694434,0.3705614121
SRX5694435,-0.9992803989000001
SRX5694436,-0.7198605648
SRX5694437,1.5282767448999999
SRX5694438,0.6653310207
SRX5694439,-0.5633505651
SRX5694440,0.0365137088
SRX5694441,-0.6750912068
SRX5694442,-0.1773286131
SRX5694443,0.1659090852
SRX5694444,0.5310272927
SRX5694445,-0.9681068652
SRX5694446,-0.4563080815
SRX5694447,0.8624608877000001
SRX5694448,0.6217746921
SRX5694449,0.9118412002
SRX5694450,-0.08945131440000001
SRX5694451,0.1040925327
SRX5694452,-1.3747031063000001
SRX5694453,1.0226698531
SRX5694454,-0.3031121882
SRX5694455,-1.4300409164
SRX5694456,0.3080184183
SRX5694457,-0.1389504889
SRX5694459,-0.7387565522
SRX5694460,-0.944497519
SRX5694461,0.6406228598
SRX5694462,0.2498236901
SRX5694463,0.52655814
SRX5694464,0.6108692601
SRX5694465,-0.3260340317
SRX5694466,1.8625272025
SRX5694467,0.049477838600000004
SRX5694468,-1.6766307331
SRX5694469,0.6350844003
SRX5694470,-0.2440432952
SRX5694471,0.23502599400000002
SRX5694472,-0.1219133025
SRX5694474,0.7417114166000001
SRX5694475,0.0223408405
SRX5694476,0.3019136892
SRX5694477,-1.2429546235
SRX5694478,1.0939436249
SRX5694479,-0.531128587
SRX5694480,0.0520709919
SRX5694481,0.7374232836
SRX5694482,-0.3923127528
SRX5694483,0.4784703745
SRX5694484,0.0230241393
SRX5694485,1.6345834699
SRX5694486,-0.1895396396
SRX5694487,0.6093866624000001
SRX5694488,0.8101914718000001
SRX5694489,0.5027165178
SRX5694491,-0.6008795106
SRX5694492,-1.2949144834
SRX5694493,-0.4759167663
SRX5694494,0.8498639213
SRX5694495,0.4376792222
SRX5694496,-0.3363003551
SRX5694497,0.6149717415
SRX5694498,0.39626459340000003
SRX5694499,0.8220412254
SRX5694500,1.1295966652
SRX5694501,0.1026016805
SRX5694502,-0.8881583771
SRX5694503,0.4945859483
SRX5694504,-0.271212514
SRX5694505,-2.1019679178
SRX5694506,0.2998479077
SRX5694507,-0.39426519120000003
SRX5694508,0.11359860170000001
SRX5694509,0.5984106156
SRX5694510,0.4735691339
SRX5694511,0.9716669312
SRX5694512,-1.2671819185
SRX5694513,-0.0761631673
SRX5694514,-0.9783384708
SRX5694515,2.0951473305
SRX5694516,-0.6338088663
