,new_2078548_2079183_c
M9exp_1,9.2441
M9exp_2,9.0309
M9exp_3,8.8378
M9tran_1,8.9932
M9tran_2,8.857999999999997
M9tran_3,9.1306
M9stat_1,8.5723
M9stat_2,8.5109
M9stat_3,8.2328
MG-0.1_1,9.2864
MG-0.1_2,8.7205
MG-0.1_3,9.9805
MG-0.2_2,9.097
MG-0.2_3,9.472
MG+5_1,8.8274
MG+5_2,8.4663
MG+5_3,9.1796
MG+10_1,9.0075
MG+10_2,8.9049
MG+10_3,8.5213
MG+15_1,8.6751
MG+15_2,9.9415
MG+15_3,9.5193
MG+25_1,9.073
MG+25_2,9.056
MG+25_3,9.8766
MG+45_1,9.2737
MG+45_2,8.4703
MG+45_3,10.0651
MG+60_2,9.1821
MG+60_3,9.405
MG+90_2,9.5273
MG+90_3,10.5935
MG+120_1,9.3245
MG+120_2,11.4049
MG+120_3,11.4942
MG+150_1,11.5008
MG+150_3,12.2506
GM-0.1_1,9.9728
GM-0.1_2,10.7791
GM-0.1_3,10.3058
GM-0.2_1,9.4107
GM-0.2_2,10.973
GM-0.2_3,10.2078
GM+5_1,9.7932
GM+5_2,10.3943
GM+5_3,9.8458
GM+10_2,9.9445
GM+10_3,8.4506
GM+15_1,10.0129
GM+15_2,9.5389
GM+15_3,9.1337
GM+25_1,10.2055
GM+25_2,9.8861
GM+25_3,9.0747
GM+45_1,9.6097
GM+45_2,8.4088
GM+45_3,8.4738
GM+60_1,9.2462
GM+60_2,8.4288
GM+60_3,8.7058
GM+90_1,9.2134
GM+90_2,9.1926
GM+90_3,9.2848
GM+120_1,8.165
GM+120_3,9.1159
GM+150_1,9.484
GM+150_2,8.6139
GM+150_3,9.0292
BT_1,9.7258
BT_2,9.4533
B36_1,9.2243
B36_2,8.9502
B60_1,8.7633
B60_2,9.1961
S0_1,7.805
S0_2,8.2779
S0_3,8.5641
S1_1,10.5235
S1_2,10.2111
S1_3,10.1441
S2_1,9.298
S2_2,9.1101
S2_3,8.9943
S3_1,10.2819
S3_2,9.8388
S4_1,9.8699
S4_2,9.4477
S4_3,9.365
S5_1,9.6817
S5_2,9.1614
S5_3,9.732
S6_1,9.5472
S6_2,8.5456
S6_3,9.0902
S6/t_1,10.1085
S6/t_2,8.2712
S6_4,9.7999
