,-0.19574210161897787,-0.16562793213913513,-0.13551376265929238,-0.10539959317944964,-0.07528542369960689,-0.045171254219764145,-0.0150570847399214,0.015057084739921345,0.04517125421976409,0.07528542369960683,0.10539959317944958,0.13551376265929233,0.16562793213913507,0.19574210161897782,0.22585627109882056,0.2559704405786633,0.28608461005850605,0.31619877953834885,0.34631294901819154,0.37642711849803423
thresh,-0.21079918635889924,0.21079918635889924,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,65,1956,1778,78,5,1,0,0,0,0,0,0,2,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['cspA' 'cspB'],[],[]
