,PA4981
SRX7442752,0.395250633
SRX7442753,-0.395250633
SRX7442754,2.500388899
SRX7442755,2.605775882
SRX7442756,0.112288598
SRX7442757,0.8004473360000001
SRX7442758,0.7469484460000001
SRX7442759,2.514111463
SRX7442761,2.475095883
SRX7874204,-0.017580182
SRX7874205,0.017580182
SRX7874206,-0.215349844
SRX7874207,0.5166672330000001
SRX8639787,-0.039511051000000005
SRX8639788,0.039511051000000005
SRX8639789,-0.481013501
SRX8639790,-0.029824104
SRX8639791,0.033547559000000005
SRX8639792,0.04080306
SRX8639793,-3.449163039
SRX8639794,-2.9750322110000003
SRX8639795,-3.390720419
SRX8639796,-3.197450183
SRX8639797,0.11001387300000001
SRX8639798,0.405617952
SRX8639800,0.374532018
SRX1156127,-0.07938400100000001
SRX1156135,0.07938400100000001
SRX1156136,-0.47995804400000003
SRX1156137,0.030632637
SRX1156138,0.19492794800000002
SRX1156140,-0.184667045
ERX2195929,-0.12263013700000001
ERX2195930,0.12263013700000001
ERX2195931,-0.23404717600000002
ERX2195932,-0.086777927
ERX2195933,0.275687453
ERX2195934,0.23387374900000002
SRX4579961,0.37142087300000004
SRX4579962,-0.051216326000000006
SRX4579963,-0.32020454600000003
SRX4579964,-1.482966818
SRX4579965,-1.182273311
SRX4579966,-0.7684966980000001
SRX5630349,-0.492739
SRX5630350,0.492738999
SRX5630351,-0.401073921
SRX5630352,-0.329192608
SRX1411278,-0.12929079000000002
SRX1411287,0.076279972
SRX1411289,-0.11121147
SRX1411279,0.157674068
SRX1411280,-0.028383279
SRX1411281,-0.29927341300000004
SRX1411282,-0.19091539100000002
SRX1411283,-0.052520057
SRX1411284,-0.518568279
SRX1411285,-0.32223624100000003
SRX1411286,-0.056555089
SRX1411288,-0.209049634
SRX2711962,-0.009008563
SRX2711963,0.009008563
SRX2711964,-0.172246864
SRX2711965,-0.503754926
SRX2711966,0.10781162400000001
SRX2711967,-0.514845905
ERX3558798,-0.19520273400000002
ERX3558799,-0.289867771
ERX3558800,-0.550304914
ERX3558801,-0.023821295000000003
ERX3558802,0.015628363
ERX3558803,-0.051783731000000006
ERX3558804,0.057212487000000006
ERX3558805,-0.021057118
ERX3593017,0.19163004800000003
ERX3593018,0.624968065
ERX3593020,0.008608962000000001
ERX3593021,-0.058798583
ERX3593022,0.050189622
SRX7058492,0.124619002
SRX7058494,-0.005401347
SRX7058495,-0.020602828
SRX7058509,-0.124619002
SRX2662717,-0.061224994000000005
SRX2662718,-0.4296429
SRX2662721,-0.116753509
