,-0.10912887238360713,-0.09233981509382141,-0.0755507578040357,-0.058761700514249976,-0.04197264322446426,-0.025183585934678537,-0.008394528644892818,0.008394528644892901,0.02518358593467862,0.04197264322446434,0.05876170051425006,0.07555075780403578,0.0923398150938215,0.10912887238360722,0.12591792967339294,0.14270698696317863,0.15949604425296438,0.17628510154275012,0.1930741588325358,0.2098632161223215
thresh,-0.1175234010285,0.1175234010285,1,,,,,,,,,,,,,,,,,
unreg,0,0,2,12,31,331,1636,1544,301,43,9,8,1,1,1,0,0,0,3,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['kdpA'],[],[],[],['proV' 'proX' 'proW'],[]
