sample,BSU15390
LBexp_1,13.5435
LBexp_2,13.4946
LBexp_3,13.2305
LBtran_1,13.033
LBtran_2,12.8232
LBtran_3,12.9414
LBstat_1,13.9141
LBstat_2,13.5389
LBstat_3,13.3104
LBGexp_1,13.4627
LBGexp_2,13.3818
LBGexp_3,13.4276
LBGtran_2,12.9649
LBGtran_3,13.5165
LBGstat_1,13.5978
LBGstat_2,12.9224
LBGstat_3,12.8929
S0_1,12.717
S0_2,12.8612
S0_3,12.9259
S1_1,13.6527
S1_2,13.4912
S1_3,14.0
S2_1,13.4948
S2_2,13.172
S2_3,13.3193
S3_1,13.6262
S3_2,13.6506
S4_1,13.8233
S4_2,13.7475
S4_3,13.4824
S5_1,13.6079
S5_2,13.8742
S5_3,13.9012
S6_1,13.2726
S6_2,11.3776
S6_3,13.4139
S6/t_1,13.1616
S6/t_2,10.7571
S6_4,12.5579
S6_5,13.4895
S6_6,13.6306
S7_4,12.8296
S7_5,12.489
S7_6,12.7148
S8_4,12.5801
S8_5,11.1124
G135_1,13.4177
G135_3,11.5139
G150_1,13.1386
G150_2,13.3825
G150_3,13.5127
G180_1,13.1898
G180_2,13.6133
G180_3,12.3935
C30_1,12.8612
C30_2,13.3369
C90_1,13.4751
C90_2,13.7077
BI_1,13.8491
BI_2,13.8522
BC_2,14.325
BC/t_1,13.8547
BC/t_2,14.1559
BC_1,13.6882
Sw_1,14.2235
Sw_2,14.4106
BT_1,13.3538
BT_2,12.6656
B36_1,13.623
B36_2,13.741
B60_1,13.918
B60_2,13.7065
M9exp_1,13.8329
M9exp_2,13.3063
M9exp_3,13.1609
M9tran_1,12.8834
M9tran_2,12.9086
M9tran_3,13.1838
M9stat_1,12.0751
M9stat_2,11.8544
M9stat_3,11.797
M+G_1,12.8541
M+G_2,13.2039
M+G_3,13.2713
Glu_1,13.7834
Glu_2,13.8097
Glu_3,13.7878
Fru_1,13.9085
Fru_2,13.8548
Fru_3,13.0748
Mal_1,12.7929
Mal_2,13.2431
Mal_3,13.3378
G+S_2,13.3956
G+S_3,13.6153
Pyr_1,13.2982
Pyr_2,13.6471
Pyr_3,13.2985
Gly_1,12.6128
Gly_2,13.5392
Gly_3,11.7561
Glucon_1,12.8211
Glucon_2,13.6369
Glucon_3,12.4594
aero_1,13.4859
aero_2,12.4014
aero_3,13.5167
nit_1,13.3208
nit_2,13.5122
nit_3,13.2109
ferm_1,12.7141
ferm_2,12.8787
ferm_3,13.4033
T-5.40H_1,14.0105
T-4.40H_1,13.8463
T-3.40H_1,13.5369
T-2.40H_1,13.3742
T-1.40H_1,13.3746
T-1.10H_1,13.4519
T-0.40H_1,13.255999999999998
T0.0H_1,13.1246
T0.30H_1,13.1545
T1.0H_1,12.7596
T1.30H_1,12.6154
T2.0H_1,12.5028
T2.30H_1,13.2717
T3.0H_1,12.7882
T3.30H_1,13.1132
T4.0H_1,13.071
T5.0H_1,12.2059
HPh_1,13.7987
HPh_2,13.3122
HPh_3,13.3668
LPh_1,13.61
LPh_2,14.1639
LPh_3,13.466
LPhT_1,14.2098
LPhT_2,14.2875
LPhT_3,14.4392
SMMPr_1,13.4847
SMMPr_2,13.4253
SMMPr_3,13.1739
HiTm_1,13.6566
HiTm_2,13.7289
HiTm_3,13.7121
LoTm_1,14.0849
LoTm_2,13.6388
LoTm_3,13.7174
HiOs_1,13.8894
HiOs_2,13.6787
HiOs_3,13.8317
BMM_1,13.4986
BMM_2,13.3879
BMM_3,13.3516
Heat_1,13.8985
Heat_2,13.6744
Heat_3,13.0858
Cold_1,13.6647
Cold_2,12.5305
Cold_3,11.4772
Etha_1,12.2296
Etha_2,11.2702
Etha_3,12.2873
SMM_1,13.4931
SMM_2,13.3394
SMM_3,13.5316
Salt_1,13.3904
Salt_2,13.4031
Salt_3,13.4724
Mt0_1,13.2142
Mt0_3,13.7384
M0t45_1,13.2677
M0t45_2,13.2588
M0t45_3,13.5076
M0t90_1,12.9027
M0t90_2,14.0796
M0t90_3,13.4668
M40t45_1,12.9614
M40t45_2,13.1096
M40t45_3,13.6284
M40t90_1,12.928
M40t90_2,13.7116
M40t90_3,13.7155
dia0_1,13.2348
dia0_2,13.3172
dia0_3,13.5416
dia5_1,12.8385
dia5_2,13.0422
dia5_3,13.2332
dia15_1,13.6937
dia15_2,13.7819
dia15_3,12.2213
Diami_1,12.7186
Diami_2,13.2026
Diami_3,13.0989
Paraq_1,13.4654
Paraq_2,13.8573
Paraq_3,12.2492
H2O2_1,12.9561
H2O2_2,13.4109
H2O2_3,13.095999999999998
Oxctl_1,12.8636
Oxctl_2,12.885
Oxctl_3,13.5881
GM-0.1_1,13.6605
GM-0.2_1,13.6492
GM+5_1,13.3174
GM+15_1,13.7195
GM+25_1,14.0026
GM+45_1,13.8621
GM+60_1,13.8047
GM+90_1,13.8122
GM+120_1,12.7439
GM+150_1,13.0437
GM-0.1_2,14.0961
GM-0.2_2,13.6973
GM+5_2,13.8807
GM+10_2,13.9141
GM+15_2,13.7608
GM+25_2,13.8278
GM+45_2,12.8918
GM+60_2,12.7661
GM+90_2,13.7162
GM+150_2,12.7729
GM-0.1_3,13.695
GM-0.2_3,13.7808
GM+5_3,13.9176
GM+10_3,12.8254
GM+15_3,13.5826
GM+25_3,13.1535
GM+45_3,12.9731
GM+60_3,12.8337
GM+90_3,13.0909
GM+120_3,13.1057
GM+150_3,13.1223
MG-0.1_1,13.7005
MG+5_1,13.8174
MG+10_1,14.1194
MG+15_1,13.1148
MG+25_1,13.5897
MG+45_1,13.6504
MG+120_1,12.6581
MG+150_1,13.2337
MG-0.1_2,12.8198
MG-0.2_2,13.5339
MG+5_2,13.7424
MG+10_2,13.772
MG+15_2,14.2804
MG+25_2,13.4537
MG+45_2,13.2123
MG+60_2,13.4415
MG+90_2,13.0815
MG+120_2,13.7492
MG-0.1_3,14.1425
MG-0.2_3,13.7125
MG+5_3,13.4182
MG+10_3,12.892
MG+15_3,13.9164
MG+25_3,13.9064
MG+45_3,14.2317
MG+60_3,13.6765
MG+90_3,13.741
MG+120_3,13.2872
MG+150_3,13.3836
