,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,11.589466666666667,0.06686264527621763,3.0,0.0,11.5804,1.0,11.6604,2.0,11.5276,,,,,,,,,,
1,LB__LBtran,10.725266666666668,0.3402529108374148,3.0,3.0,10.392,4.0,10.7117,5.0,11.0721,,,,,,,,,,
2,LB__LBstat,10.605233333333333,0.2068498086374101,3.0,6.0,10.844,7.0,10.4804,8.0,10.4913,,,,,,,,,,
3,LB__LBGexp,11.314233333333334,0.0709220934077195,3.0,9.0,11.3813,10.0,11.24,11.0,11.3214,,,,,,,,,,
4,LB__LBGtran,11.173,0.18200928547741768,2.0,12.0,11.0443,13.0,11.3017,,,,,,,,,,,,
5,LB__LBGstat,10.6738,0.21282676053541713,3.0,14.0,10.6449,15.0,10.4769,16.0,10.8996,,,,,,,,,,
6,Life Cycle__S0,11.2769,0.08978574497101452,3.0,17.0,11.1923,18.0,11.2673,19.0,11.3711,,,,,,,,,,
7,Life Cycle__S1,10.886333333333333,0.08741134556413943,3.0,20.0,10.9371,21.0,10.7854,22.0,10.9365,,,,,,,,,,
8,Life Cycle__S2,9.699733333333334,0.2051772485762817,3.0,23.0,9.7743,24.0,9.8572,25.0,9.4677,,,,,,,,,,
9,Life Cycle__S3,10.030000000000001,0.0875398195108953,2.0,26.0,9.9681,27.0,10.0919,,,,,,,,,,,,
10,Life Cycle__S4,10.037233333333333,0.4316495839605703,3.0,28.0,10.4593,29.0,10.0558,30.0,9.5966,,,,,,,,,,
11,Life Cycle__S5,11.197899999999999,0.19449514132748896,3.0,31.0,10.9885,32.0,11.2323,33.0,11.3729,,,,,,,,,,
12,Life Cycle__S6,11.9196375,0.3581713593778422,8.0,34.0,12.1911,35.0,12.1946,36.0,12.2668,37.0,12.0857,38.0,11.285,39.0,11.571,40.0,12.073,41.0,11.6899
13,Life Cycle__S7,11.793700000000001,0.13903017658048203,3.0,42.0,11.9527,43.0,11.7334,44.0,11.695,,,,,,,,,,
14,Life Cycle__S8,11.33735,0.10458109293749032,2.0,45.0,11.4113,46.0,11.2634,,,,,,,,,,,,
15,Life Cycle__G135,11.038250000000001,1.22944656044905,2.0,47.0,11.9076,48.0,10.1689,,,,,,,,,,,,
16,Life Cycle__G150,11.7033,0.3274954198153002,3.0,49.0,11.3253,50.0,11.8828,51.0,11.9018,,,,,,,,,,
17,Life Cycle__G180,11.446600000000002,0.6319004035447354,3.0,52.0,11.4148,53.0,12.0938,54.0,10.8312,,,,,,,,,,
18,Stress Time Course__C30,10.84235,0.2557605227551735,2.0,55.0,10.6615,56.0,11.0232,,,,,,,,,,,,
19,Stress Time Course__C90,10.74465,0.20994000333428653,2.0,57.0,10.5962,58.0,10.8931,,,,,,,,,,,,
20,Biofilm__BI,11.26155,0.1448861794651238,2.0,59.0,11.1591,60.0,11.364,,,,,,,,,,,,
21,Biofilm__BC,11.170924999999999,0.29049288430757375,4.0,61.0,11.4897,62.0,10.9612,63.0,11.3418,64.0,10.890999999999998,,,,,,,,
22,Biofilm__Sw,13.03525,0.16086679271993895,2.0,65.0,12.9215,66.0,13.149,,,,,,,,,,,,
23,Life Cycle__BT,10.809899999999999,0.56766532393656,2.0,67.0,11.2113,68.0,10.4085,,,,,,,,,,,,
24,Life Cycle__B36,11.18345,0.2061216267158793,2.0,69.0,11.3292,70.0,11.0377,,,,,,,,,,,,
25,Life Cycle__B60,10.990200000000002,0.11794541110191632,2.0,71.0,10.9068,72.0,11.0736,,,,,,,,,,,,
26,M9__M9exp,10.974400000000001,0.35124508537487115,3.0,73.0,11.361,74.0,10.8873,75.0,10.6749,,,,,,,,,,
27,M9__M9tran,10.426499999999999,0.15857588088987615,3.0,76.0,10.2816,77.0,10.402,78.0,10.5959,,,,,,,,,,
28,M9__M9stat,9.375399999999999,0.34575469628047006,3.0,79.0,9.062,80.0,9.7463,81.0,9.3179,,,,,,,,,,
29,Supplement__M+G,10.648533333333333,0.07206624267528684,3.0,82.0,10.6027,83.0,10.7316,84.0,10.6113,,,,,,,,,,
30,Supplement__Glu,11.147633333333333,0.0906459780317546,3.0,85.0,11.0947,86.0,11.0959,87.0,11.2523,,,,,,,,,,
31,Supplement__Fru,10.8853,0.3356169393817903,3.0,88.0,11.0052,89.0,11.1445,90.0,10.5062,,,,,,,,,,
32,Supplement__Mal,10.614433333333334,0.2314843479229934,3.0,91.0,10.4193,92.0,10.5538,93.0,10.8702,,,,,,,,,,
33,Supplement__G+S,10.76235,0.35051283143417117,2.0,94.0,10.5145,95.0,11.0102,,,,,,,,,,,,
34,Supplement__Pyr,10.3219,0.4973718126311537,3.0,96.0,9.7551,97.0,10.6855,98.0,10.5251,,,,,,,,,,
35,Supplement__Gly,10.5457,0.4551645746320768,3.0,99.0,10.3727,100.0,11.062,101.0,10.2024,,,,,,,,,,
36,Supplement__Glucon,10.1161,0.3975992454721211,3.0,102.0,10.1391,103.0,10.5017,104.0,9.7075,,,,,,,,,,
37,Stressors__aero,11.278766666666668,0.6181587687102186,3.0,105.0,11.5989,106.0,10.5662,107.0,11.6712,,,,,,,,,,
38,Stressors__nit,10.931766666666666,0.20128522880065808,3.0,108.0,11.0842,109.0,11.0075,110.0,10.7036,,,,,,,,,,
39,Stressors__ferm,10.714433333333332,0.267242480405592,3.0,111.0,10.58,112.0,10.5411,113.0,11.0222,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,11.0911,,1.0,114.0,11.0911,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,11.0256,,1.0,115.0,11.0256,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,11.0369,,1.0,116.0,11.0369,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,10.6761,,1.0,117.0,10.6761,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,10.6546,,1.0,118.0,10.6546,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,10.8503,,1.0,119.0,10.8503,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,10.6438,,1.0,120.0,10.6438,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,10.5892,,1.0,121.0,10.5892,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,9.9836,,1.0,122.0,9.9836,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,9.6811,,1.0,123.0,9.6811,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,9.3419,,1.0,124.0,9.3419,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,9.3217,,1.0,125.0,9.3217,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,9.8756,,1.0,126.0,9.8756,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,9.3949,,1.0,127.0,9.3949,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,9.7029,,1.0,128.0,9.7029,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,9.3485,,1.0,129.0,9.3485,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,9.0534,,1.0,130.0,9.0534,,,,,,,,,,,,,,
57,Stressors__HPh,11.457033333333333,0.30478396173902117,3.0,131.0,11.7669,132.0,11.1576,133.0,11.4466,,,,,,,,,,
58,Stressors__LPh,11.829533333333332,0.37828939098702363,3.0,134.0,11.5986,135.0,12.2661,136.0,11.6239,,,,,,,,,,
59,Stressors__LPhT,11.129933333333334,0.2372618033593552,3.0,137.0,10.9279,138.0,11.0707,139.0,11.3912,,,,,,,,,,
60,Stressors__SMMPr,10.7121,0.11354413238912874,3.0,140.0,10.5815,141.0,10.7674,142.0,10.7874,,,,,,,,,,
61,Stressors__HiTm,11.187833333333332,0.08363404410485811,3.0,143.0,11.2467,144.0,11.0921,145.0,11.2247,,,,,,,,,,
62,Stressors__LoTm,10.709533333333335,0.46784168618597155,3.0,146.0,10.5848,147.0,11.2271,148.0,10.3167,,,,,,,,,,
63,Stressors__HiOs,11.155233333333333,0.08348181438692731,3.0,149.0,11.1273,150.0,11.0893,151.0,11.2491,,,,,,,,,,
64,Stressors__BMM,10.951133333333333,0.12471015729816605,3.0,152.0,11.017,153.0,10.8073,154.0,11.0291,,,,,,,,,,
65,Stressors__Heat,11.3909,0.24807716541431246,3.0,155.0,11.6715,156.0,11.3005,157.0,11.2007,,,,,,,,,,
66,Stressors__Cold,10.011433333333331,0.6030554065202742,3.0,158.0,10.6634,159.0,9.8973,160.0,9.4736,,,,,,,,,,
67,Stressors__Etha,11.899233333333333,0.19603900972340552,3.0,161.0,11.8683,162.0,11.7205,163.0,12.1089,,,,,,,,,,
68,Stress Time Course__SMM,10.8677,0.02848648802502718,3.0,164.0,10.8931,165.0,10.8369,166.0,10.8731,,,,,,,,,,
69,Stress Time Course__Salt,12.4018,0.2702751005919712,3.0,167.0,12.1571,168.0,12.6919,169.0,12.3564,,,,,,,,,,
70,Stress Time Course__Mt0,11.483450000000001,0.3908179179618046,2.0,170.0,11.2071,171.0,11.7598,,,,,,,,,,,,
71,Stress Time Course__M0t45,11.3337,0.3704470137550033,3.0,172.0,10.9274,173.0,11.6527,174.0,11.421,,,,,,,,,,
72,Stress Time Course__M0t90,10.4589,0.5489976593757027,3.0,175.0,9.93,176.0,11.026,177.0,10.4207,,,,,,,,,,
73,Stress Time Course__M40t45,12.3799,0.43279097726269755,3.0,178.0,12.2228,179.0,12.0476,180.0,12.8693,,,,,,,,,,
74,Stress Time Course__M40t90,12.4547,0.43510344746967966,3.0,181.0,11.9536,182.0,12.7367,183.0,12.6738,,,,,,,,,,
75,Stress Time Course__dia0,11.484633333333333,0.13887059924020392,3.0,184.0,11.3559,185.0,11.4662,186.0,11.6318,,,,,,,,,,
76,Stress Time Course__dia5,10.618433333333334,0.12212085543973779,3.0,187.0,10.5142,188.0,10.7528,189.0,10.5883,,,,,,,,,,
77,Stress Time Course__dia15,11.577766666666667,0.4114897366075286,3.0,190.0,11.4297,191.0,12.0428,192.0,11.2608,,,,,,,,,,
