,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,-1.6016973955237364,2.477422458985453,2.0,0.0,-3.3534996161362014,1.0,0.1501048250887288,,
1,Chrom__sac_sta,-1.5478552443563958,0.9697277539592534,2.0,2.0,-0.8621541736270077,3.0,-2.233556315085784,,
2,Chrom__sac_MW001,4.996003610813204e-16,0.3371777023025855,2.0,4.0,-0.2384206397630567,5.0,0.2384206397630577,,
3,Chrom__sac_fadR,0.49625925610758403,0.2503330734485743,2.0,6.0,0.31924704231682705,7.0,0.673271469898341,,
4,FadR__wt_p,-2.942091015256665e-15,0.8565914905478571,2.0,8.0,0.6057016516730792,9.0,-0.6057016516730851,,
5,FadR__ko_p,0.24177320945557262,1.5267604899768603,2.0,10.0,1.3213559051659065,11.0,-0.8378094862547613,,
6,GDGT__75_2.4_log,-1.8503717077085943e-16,0.31814225568939575,3.0,12.0,-0.2149925186099027,27.0,-0.15047303646775306,50.0,0.3654655550776552
7,GDGT__80_3.5_stat,1.3309899870690416,0.9972426939067432,3.0,13.0,2.4569550993222085,20.0,0.9769210854553058,42.0,0.5590937764296108
8,GDGT__80_2.4_log,-0.6244268639266232,2.4598304541872054,3.0,14.0,-3.4630860114421944,37.0,0.7096000339267143,41.0,0.8802053857356107
9,GDGT__75_3.5_stat,1.1157270764970717,1.285729253558466,3.0,15.0,-0.3599802669322733,24.0,1.9943486098405223,28.0,1.7128128865829662
10,GDGT__80_1.6_stat,-1.3385996168097662,1.3579852343855412,3.0,16.0,-1.851923526059338,17.0,0.20122164980776935,33.0,-2.36509697417773
11,GDGT__75_2.4_stat,-0.11289240660910149,0.89690671646561,3.0,18.0,-1.106404949027355,26.0,0.637125150793426,31.0,0.1306025784066246
12,GDGT__80_2.4_stat,1.20540101570234,1.539687482808243,3.0,19.0,1.1747329505610224,29.0,2.760193442336232,30.0,-0.3187233457902345
13,GDGT__80_1.6_log,-3.251344911490979,0.5231275819061707,2.0,21.0,-3.6212519720825536,39.0,-2.8814378508994047,,
14,GDGT__65_3.5_stat,0.5517595740124029,2.328924287645171,3.0,22.0,3.0141728009330757,23.0,0.2566507986534884,34.0,-1.6155448775493553
15,GDGT__75_1.6_stat,-1.5218777241170258,0.7060084845560198,3.0,25.0,-0.9789084292455436,32.0,-1.2667351420201856,38.0,-2.319989601085348
16,GDGT__75_1.6_log,-1.988898453806242,0.097771371597906,2.0,35.0,-1.9197636539434528,36.0,-2.058033253669031,,
17,GDGT__65_2.4_stat,-0.8042844574207125,1.0386673630826895,3.0,40.0,-1.2181423891280252,46.0,-1.5722252779515542,49.0,0.3775142948174415
18,GDGT__65_2.4_log,-0.7089464055517287,2.7518025590820114,3.0,43.0,1.4751151876409243,44.0,-3.7996826687003145,47.0,0.19772826440420416
19,GDGT__80_3.5_log,-0.8908214430500814,0.6545120163702487,3.0,45.0,-0.2787086132571409,51.0,-1.5807715831820752,52.0,-0.8129841327110281
20,GDGT__65_1.6_log,-2.699084274233703,2.1478185300158104,3.0,48.0,-4.587850921450218,53.0,-3.1466581526080137,54.0,-0.3627437486428771
21,NutLim__t0,-2.7755575615628914e-15,1.0365899814759891,2.0,55.0,-0.7329798052117125,56.0,0.7329798052117069,,
22,NutLim__t05,-4.507096166402519,9.060412363857413,3.0,57.0,-0.7886082119242631,58.0,-14.835148070524886,59.0,2.1024677832415914
23,NutLim__t1,-4.069919196943315,9.083756979972224,3.0,60.0,-0.03418679375574663,61.0,-14.472252516284684,62.0,2.2966817192104885
24,NutLim__t15,-2.6952277055348755,7.421415191310759,3.0,63.0,1.3091982939104498,64.0,-11.258754045819993,65.0,1.863872635304917
25,NutLim__t2,-5.274097070901693,11.163634327082107,3.0,66.0,-0.2328647328252865,67.0,-18.069255262529296,68.0,2.4798287826495056
26,NutLim__t4,1.6207454771693368,2.094690534441332,2.0,69.0,3.1019153585600763,70.0,0.1395755957785973,,
27,UV_irr__wt0,2.9605947323337506e-16,1.7027879681251303,3.0,71.0,0.36645566026470255,72.0,1.4897245156284842,73.0,-1.856180175893186
28,UV_irr__wt1,2.1950492274178557,1.9284251406009238,3.0,74.0,3.2470542078910967,75.0,3.3686901302776557,76.0,-0.030596655915186007
29,UV_irr__wt2,2.085630794984415,0.3188269061884681,3.0,77.0,2.2186540731506548,78.0,1.7218327591234728,79.0,2.3164055526791167
30,UV_irr__mut0,0.5410603395038246,2.229469532256917,3.0,80.0,2.75508142117001,81.0,0.5716426004742363,82.0,-1.7035430031327727
31,UV_irr__mut1,-0.7377919146338824,4.608886119903658,3.0,83.0,3.871028155565825,84.0,-0.7376598180655238,85.0,-5.3467440814019485
32,UV_irr__mut2,2.0139808176300704,1.8475169500473911,3.0,86.0,0.7415756246625695,87.0,1.167261417043706,88.0,4.133105411183935
33,YtrA__overexpr,1.819818200367538,0.3335527915789466,3.0,89.0,1.5602944204038227,90.0,2.196041082182012,91.0,1.7031190985167792
34,YtrA__wt,-8.881784197001252e-16,2.114518539070175,3.0,92.0,1.5887850313076044,93.0,-2.4000108530214157,94.0,0.8112258217138086
