,-0.14783261977311604,-0.12508913980802128,-0.10234565984292651,-0.07960217987783175,-0.05685869991273698,-0.03411521994764222,-0.011371739982547452,0.011371739982547313,0.03411521994764208,0.05685869991273684,0.07960217987783161,0.1023456598429264,0.12508913980802114,0.14783261977311588,0.17057609973821067,0.19331957970330546,0.2160630596684002,0.23880653963349494,0.2615500195985897,0.28429349956368455
thresh,-0.15920435975566344,0.15920435975566344,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,1,7,133,2700,2593,117,4,1,2,0,0,0,1,1,0,0,0
HmgR,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['hpd'],['PP_3434'],[],[],[]
HmgR_genes,[],[],[],[],[],[],[],['hmgR'],[],[],[],[],[],['hmgB'],['hmgC'],[],[],['hmgA'],[],[]
