,-0.30149490450285915,-0.2512457537523826,-0.20099660300190608,-0.15074745225142955,-0.10049830150095301,-0.05024915075047648,5.551115123125783e-17,0.05024915075047659,0.10049830150095312,0.15074745225142966,0.2009966030019062,0.25124575375238273,0.30149490450285926,0.3517440552533358,0.40199320600381233,0.45224235675428887,0.5024915075047653,0.5527406582552419,0.6029898090057184,0.653238959756195
thresh,-0.3266194798780974,0.3266194798780974,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,109,3995,106,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['fryB'],[]
