,new_3614978_3615063_c
LBexp_1,9.7564
LBexp_2,10.1017
LBexp_3,9.6699
LBtran_1,10.312
LBtran_2,9.6085
LBtran_3,8.9449
LBstat_1,9.5122
LBstat_2,10.0707
LBstat_3,10.7987
LBGexp_1,9.8397
LBGexp_2,9.5974
LBGexp_3,9.4083
LBGtran_2,9.1438
LBGtran_3,9.6163
LBGstat_1,8.0627
LBGstat_2,7.9408
LBGstat_3,10.0905
S0_1,11.3778
S0_2,12.2045
S0_3,12.3948
S1_1,10.7903
S1_2,10.6149
S1_3,10.7546
S2_1,10.9193
S2_2,9.9544
S2_3,9.7794
S3_1,11.3969
S3_2,11.2488
S4_1,11.7183
S4_2,10.9599
S4_3,10.5162
S5_1,10.6058
S5_2,10.6483
S5_3,11.0669
S6_1,10.1306
S6_2,9.3925
S6_3,10.0927
S6/t_1,9.8748
S6/t_2,8.6418
S6_4,9.8581
S6_5,10.2251
S6_6,10.1224
S7_4,10.3415
S7_5,10.1424
S7_6,10.448
S8_4,9.8069
S8_5,9.8999
G135_1,9.7506
G135_3,8.4262
G150_1,9.4726
G150_2,10.0284
G150_3,9.8067
G180_1,9.5948
G180_2,9.7339
G180_3,9.4875
C30_1,9.5496
C30_2,9.6052
C90_1,10.2097
C90_2,10.5028
BI_1,10.3572
BI_2,10.6506
BC_2,12.2442
BC/t_1,10.7121
BC/t_2,12.0981
BC_1,10.8522
Sw_1,13.6443
Sw_2,13.5997
BT_1,13.2474
BT_2,12.0043
B36_1,12.6318
B36_2,11.8606
B60_1,13.5776
B60_2,13.8873
M9exp_1,11.027
M9exp_2,10.6431
M9exp_3,9.8448
M9tran_1,10.2265
M9tran_2,9.8179
M9tran_3,10.311
M9stat_1,10.2376
M9stat_2,11.0587
M9stat_3,10.8559
M+G_1,9.8162
M+G_2,9.9844
M+G_3,10.2654
Glu_1,10.4166
Glu_2,12.0844
Glu_3,10.5835
Fru_1,10.6803
Fru_2,10.6665
Fru_3,10.2496
Mal_1,11.8265
Mal_2,10.0339
Mal_3,12.0648
G+S_2,10.3451
G+S_3,10.2842
Pyr_1,10.1396
Pyr_2,10.184
Pyr_3,9.6398
Gly_1,12.6765
Gly_2,13.7922
Gly_3,12.1105
Glucon_1,9.998
Glucon_2,10.3474
Glucon_3,10.2117
aero_1,10.2588
aero_2,9.6249
