,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,7.1903999999999995,0.1538451169195823,3.0,0.0,7.138,1.0,7.0696,2.0,7.3636,,,,,,,,,,
1,LB__LBtran,7.4358,0.18027124008005257,3.0,3.0,7.6396,4.0,7.2972,5.0,7.3706,,,,,,,,,,
2,LB__LBstat,7.485600000000001,0.18007001416115903,3.0,6.0,7.2941,7.0,7.5112,8.0,7.6515,,,,,,,,,,
3,LB__LBGexp,7.181166666666667,0.09502974972782645,3.0,9.0,7.0819,10.0,7.2713,11.0,7.1903,,,,,,,,,,
4,LB__LBGtran,7.5646,0.011455129855222379,2.0,12.0,7.5565,13.0,7.5727,,,,,,,,,,,,
5,LB__LBGstat,7.348,0.2836843844838839,3.0,14.0,7.2217,15.0,7.1494,16.0,7.6729,,,,,,,,,,
6,Life Cycle__S0,8.450866666666668,0.40438763993640237,3.0,17.0,8.0219,18.0,8.5056,19.0,8.8251,,,,,,,,,,
7,Life Cycle__S1,7.336133333333334,0.16654688028700323,3.0,20.0,7.3192,21.0,7.5105,22.0,7.1787,,,,,,,,,,
8,Life Cycle__S2,9.268233333333333,0.17204837498021758,3.0,23.0,9.1344,24.0,9.4623,25.0,9.208,,,,,,,,,,
9,Life Cycle__S3,13.335049999999999,0.1257942963730863,2.0,26.0,13.2461,27.0,13.424,,,,,,,,,,,,
10,Life Cycle__S4,13.985466666666667,0.29318776122705614,3.0,28.0,14.2489,29.0,14.0379,30.0,13.6696,,,,,,,,,,
11,Life Cycle__S5,14.0145,0.2907019779774469,3.0,31.0,13.7395,32.0,13.9853,33.0,14.3187,,,,,,,,,,
12,Life Cycle__S6,12.74985,0.7450808987715936,8.0,34.0,13.236,35.0,12.5663,36.0,13.7527,37.0,13.2396,38.0,11.429,39.0,11.9861,40.0,12.8774,41.0,12.9117
13,Life Cycle__S7,12.0956,0.3764085944821133,3.0,42.0,12.4585,43.0,11.707,44.0,12.1213,,,,,,,,,,
14,Life Cycle__S8,10.73025,1.3213704420033017,2.0,45.0,9.7959,46.0,11.6646,,,,,,,,,,,,
15,Life Cycle__G135,7.5985499999999995,0.057487781310466106,2.0,47.0,7.6392,48.0,7.5579,,,,,,,,,,,,
16,Life Cycle__G150,7.663333333333334,0.5929364412256457,3.0,49.0,7.644,50.0,7.0803,51.0,8.2657,,,,,,,,,,
17,Life Cycle__G180,7.337799999999999,0.46232204143864924,3.0,52.0,7.8612,53.0,6.9851,54.0,7.1671,,,,,,,,,,
18,Stress Time Course__C30,9.582899999999999,0.10606601717798238,2.0,55.0,9.6579,56.0,9.5079,,,,,,,,,,,,
19,Stress Time Course__C90,7.8922,1.3304921194806083,2.0,57.0,8.833,58.0,6.9514,,,,,,,,,,,,
20,Biofilm__BI,7.84745,0.13894648250315683,2.0,59.0,7.7492,60.0,7.9457,,,,,,,,,,,,
21,Biofilm__BC,9.385674999999999,0.5251295546497708,4.0,61.0,9.6325,62.0,8.9012,63.0,10.0062,64.0,9.0028,,,,,,,,
22,Biofilm__Sw,7.1053,0.12487505755754405,2.0,65.0,7.017,66.0,7.1936,,,,,,,,,,,,
23,Life Cycle__BT,11.5018,0.9202287650361725,2.0,67.0,12.1525,68.0,10.8511,,,,,,,,,,,,
24,Life Cycle__B36,10.5936,0.07778174593051983,2.0,69.0,10.6486,70.0,10.5386,,,,,,,,,,,,
25,Life Cycle__B60,10.734,0.1462296823493789,2.0,71.0,10.8374,72.0,10.6306,,,,,,,,,,,,
26,M9__M9exp,7.734933333333333,0.4401210098749357,3.0,73.0,8.0239,74.0,7.9525,75.0,7.2284,,,,,,,,,,
27,M9__M9tran,7.675866666666667,0.12176511542035917,3.0,76.0,7.5893,77.0,7.6232,78.0,7.8151,,,,,,,,,,
28,M9__M9stat,10.102333333333332,1.3348706167016087,3.0,79.0,11.6291,80.0,9.5223,81.0,9.1556,,,,,,,,,,
29,Supplement__M+G,8.486266666666666,1.7871765031281417,3.0,82.0,10.5498,83.0,7.4738,84.0,7.4352,,,,,,,,,,
30,Supplement__Glu,7.838166666666667,0.5544497933387058,3.0,85.0,8.4693,86.0,7.4295,87.0,7.6157,,,,,,,,,,
31,Supplement__Fru,7.7418000000000005,0.1560986547027232,3.0,88.0,7.6791,89.0,7.9195,90.0,7.6268,,,,,,,,,,
32,Supplement__Mal,7.389633333333333,0.3540137897502488,3.0,91.0,7.042,92.0,7.7497,93.0,7.3772,,,,,,,,,,
33,Supplement__G+S,11.2629,0.09772215715998173,2.0,94.0,11.332,95.0,11.1938,,,,,,,,,,,,
34,Supplement__Pyr,11.012033333333335,0.6100456731535212,3.0,96.0,11.5885,97.0,11.0744,98.0,10.3732,,,,,,,,,,
35,Supplement__Gly,8.279166666666667,0.16483802150394017,3.0,99.0,8.3625,100.0,8.3857,101.0,8.0893,,,,,,,,,,
36,Supplement__Glucon,8.919366666666667,0.481598404620835,3.0,102.0,9.3604,103.0,8.9922,104.0,8.4055,,,,,,,,,,
37,Stressors__aero,7.548766666666666,0.05255419425063373,3.0,105.0,7.6017,106.0,7.548,107.0,7.4966,,,,,,,,,,
38,Stressors__nit,10.462933333333334,0.5719919958647444,3.0,108.0,10.7407,109.0,9.8051,110.0,10.843,,,,,,,,,,
39,Stressors__ferm,10.5157,1.298828502920998,3.0,111.0,10.6449,112.0,9.1571,113.0,11.7451,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,9.4056,,1.0,114.0,9.4056,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,8.373,,1.0,115.0,8.373,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,7.8261,,1.0,116.0,7.8261,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,7.5126,,1.0,117.0,7.5126,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,7.3850999999999996,,1.0,118.0,7.3850999999999996,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,7.1638,,1.0,119.0,7.1638,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,7.0885,,1.0,120.0,7.0885,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,7.0528,,1.0,121.0,7.0528,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,7.8988,,1.0,122.0,7.8988,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,7.5088,,1.0,123.0,7.5088,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,7.838,,1.0,124.0,7.838,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,8.0969,,1.0,125.0,8.0969,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,9.2939,,1.0,126.0,9.2939,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,10.0371,,1.0,127.0,10.0371,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,11.058,,1.0,128.0,11.058,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,11.1683,,1.0,129.0,11.1683,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,11.1924,,1.0,130.0,11.1924,,,,,,,,,,,,,,
57,Stressors__HPh,7.7649,0.3208866310708503,3.0,131.0,7.9948,132.0,7.3983,133.0,7.9016,,,,,,,,,,
58,Stressors__LPh,7.709933333333333,0.23310275273649927,3.0,134.0,7.9126,135.0,7.4552,136.0,7.7620000000000005,,,,,,,,,,
59,Stressors__LPhT,7.653333333333333,0.18519439336365812,3.0,137.0,7.8666,138.0,7.5603,139.0,7.5331,,,,,,,,,,
60,Stressors__SMMPr,8.740633333333335,0.4119691291023315,3.0,140.0,9.194,141.0,8.6387,142.0,8.3892,,,,,,,,,,
61,Stressors__HiTm,7.979233333333333,0.5718560337474226,3.0,143.0,8.5526,144.0,7.4089,145.0,7.9762,,,,,,,,,,
62,Stressors__LoTm,12.927233333333334,0.1424990292364589,3.0,146.0,12.9211,147.0,12.7879,148.0,13.0727,,,,,,,,,,
63,Stressors__HiOs,8.649,0.3076234061315884,3.0,149.0,8.7286,150.0,8.909,151.0,8.3094,,,,,,,,,,
64,Stressors__BMM,7.625666666666667,0.6134990328707396,3.0,152.0,7.1707,153.0,7.3829,154.0,8.3234,,,,,,,,,,
65,Stressors__Heat,8.271099999999999,0.24360763534831967,3.0,155.0,8.4285,156.0,7.9905,157.0,8.3943,,,,,,,,,,
66,Stressors__Cold,7.417333333333333,0.06967928912764056,3.0,158.0,7.3369,159.0,7.4558,160.0,7.4593,,,,,,,,,,
67,Stressors__Etha,9.1881,0.058148516748065114,3.0,161.0,9.2406,162.0,9.1981,163.0,9.1256,,,,,,,,,,
68,Stress Time Course__SMM,7.649,0.1154201455552715,3.0,164.0,7.5211,165.0,7.6805,166.0,7.7454,,,,,,,,,,
69,Stress Time Course__Salt,9.087233333333332,0.15619184784531287,3.0,167.0,9.1935,168.0,9.1603,169.0,8.9079,,,,,,,,,,
70,Stress Time Course__Mt0,6.9952000000000005,0.38791878015893966,2.0,170.0,7.2695,171.0,6.7209,,,,,,,,,,,,
71,Stress Time Course__M0t45,7.2809,0.13627017281855905,3.0,172.0,7.2159,173.0,7.4375,174.0,7.1893,,,,,,,,,,
72,Stress Time Course__M0t90,7.282766666666667,0.17313019185957504,3.0,175.0,7.454,176.0,7.1078,177.0,7.2865,,,,,,,,,,
73,Stress Time Course__M40t45,7.319400000000001,0.2745359175044316,3.0,178.0,7.4367,179.0,7.5158000000000005,180.0,7.0057,,,,,,,,,,
74,Stress Time Course__M40t90,7.262333333333333,0.026629369750959603,3.0,181.0,7.2435,182.0,7.2507,183.0,7.2928,,,,,,,,,,
75,Stress Time Course__dia0,7.127433333333333,0.15579782839736017,3.0,184.0,7.0782,185.0,7.3019,186.0,7.0022,,,,,,,,,,
76,Stress Time Course__dia5,7.362066666666666,0.17145204382956,3.0,187.0,7.3611,188.0,7.534,189.0,7.1911,,,,,,,,,,
77,Stress Time Course__dia15,7.5219,0.10645322916661536,3.0,190.0,7.4366,191.0,7.6411999999999995,192.0,7.4879,,,,,,,,,,
78,Stressors__Diami,7.783033333333333,0.3217657740241076,3.0,193.0,7.6969,194.0,7.5131,195.0,8.1391,,,,,,,,,,
79,Stressors__Paraq,7.936666666666667,0.286464314240593,3.0,196.0,7.9027,197.0,8.2386,198.0,7.6687,,,,,,,,,,
80,Stressors__H2O2,8.601799999999999,0.2681733208206965,3.0,199.0,8.2961,200.0,8.7974,201.0,8.7119,,,,,,,,,,
