sample,new_4204818_4204899
LBexp_1,7.138
LBexp_2,7.0696
LBexp_3,7.3636
LBtran_1,7.6396
LBtran_2,7.2972
LBtran_3,7.3706
LBstat_1,7.2941
LBstat_2,7.5112
LBstat_3,7.6515
LBGexp_1,7.0819
LBGexp_2,7.2713
LBGexp_3,7.1903
LBGtran_2,7.5565
LBGtran_3,7.5727
LBGstat_1,7.2217
LBGstat_2,7.1494
LBGstat_3,7.6729
S0_1,8.0219
S0_2,8.5056
S0_3,8.8251
S1_1,7.3192
S1_2,7.5105
S1_3,7.1787
S2_1,9.1344
S2_2,9.4623
S2_3,9.208
S3_1,13.2461
S3_2,13.424
S4_1,14.2489
S4_2,14.0379
S4_3,13.6696
S5_1,13.7395
S5_2,13.9853
S5_3,14.3187
S6_1,13.236
S6_2,12.5663
S6_3,13.7527
S6/t_1,13.2396
S6/t_2,11.429
S6_4,11.9861
S6_5,12.8774
S6_6,12.9117
S7_4,12.4585
S7_5,11.707
S7_6,12.1213
S8_4,9.7959
S8_5,11.6646
G135_1,7.6392
G135_3,7.5579
G150_1,7.644
G150_2,7.0803
G150_3,8.2657
G180_1,7.8612
G180_2,6.9851
G180_3,7.1671
C30_1,9.6579
C30_2,9.5079
C90_1,8.833
C90_2,6.9514
BI_1,7.7492
BI_2,7.9457
BC_2,9.6325
BC/t_1,8.9012
BC/t_2,10.0062
BC_1,9.0028
Sw_1,7.017
Sw_2,7.1936
BT_1,12.1525
BT_2,10.8511
B36_1,10.6486
B36_2,10.5386
B60_1,10.8374
B60_2,10.6306
M9exp_1,8.0239
M9exp_2,7.9525
M9exp_3,7.2284
M9tran_1,7.5893
M9tran_2,7.6232
M9tran_3,7.8151
M9stat_1,11.6291
M9stat_2,9.5223
M9stat_3,9.1556
M+G_1,10.5498
M+G_2,7.4738
M+G_3,7.4352
Glu_1,8.4693
Glu_2,7.4295
Glu_3,7.6157
Fru_1,7.6791
Fru_2,7.9195
Fru_3,7.6268
Mal_1,7.042000000000002
Mal_2,7.7497
Mal_3,7.3772
G+S_2,11.332
G+S_3,11.1938
Pyr_1,11.5885
Pyr_2,11.0744
Pyr_3,10.3732
Gly_1,8.3625
Gly_2,8.3857
Gly_3,8.0893
Glucon_1,9.3604
Glucon_2,8.9922
Glucon_3,8.4055
aero_1,7.6017
aero_2,7.547999999999999
aero_3,7.4966
nit_1,10.7407
nit_2,9.8051
nit_3,10.843
ferm_1,10.6449
ferm_2,9.1571
ferm_3,11.7451
T-5.40H_1,9.4056
T-4.40H_1,8.373
T-3.40H_1,7.8261
T-2.40H_1,7.5126
T-1.40H_1,7.3851
T-1.10H_1,7.1638
T-0.40H_1,7.0885
T0.0H_1,7.0528
T0.30H_1,7.8988
T1.0H_1,7.5088
T1.30H_1,7.837999999999999
T2.0H_1,8.0969
T2.30H_1,9.2939
T3.0H_1,10.0371
T3.30H_1,11.058
T4.0H_1,11.1683
T5.0H_1,11.1924
HPh_1,7.9948
HPh_2,7.3983
HPh_3,7.9016
LPh_1,7.9126
LPh_2,7.4552
LPh_3,7.762
LPhT_1,7.8666
LPhT_2,7.5603
LPhT_3,7.5331
SMMPr_1,9.194
SMMPr_2,8.6387
SMMPr_3,8.3892
HiTm_1,8.5526
HiTm_2,7.4089
HiTm_3,7.9762
LoTm_1,12.9211
LoTm_2,12.7879
LoTm_3,13.0727
HiOs_1,8.7286
HiOs_2,8.908999999999997
HiOs_3,8.3094
BMM_1,7.1707
BMM_2,7.3829
BMM_3,8.3234
Heat_1,8.4285
Heat_2,7.9905
Heat_3,8.3943
Cold_1,7.3369
Cold_2,7.4558
Cold_3,7.4593
Etha_1,9.2406
Etha_2,9.1981
Etha_3,9.1256
SMM_1,7.5211
SMM_2,7.6805
SMM_3,7.7454
Salt_1,9.1935
Salt_2,9.1603
Salt_3,8.9079
Mt0_1,7.2695
Mt0_3,6.7209
M0t45_1,7.2159
M0t45_2,7.4375
M0t45_3,7.1893
M0t90_1,7.454
M0t90_2,7.1078
M0t90_3,7.2865
M40t45_1,7.4367
M40t45_2,7.5158
M40t45_3,7.0057
M40t90_1,7.2435
M40t90_2,7.2507
M40t90_3,7.2928
dia0_1,7.0782
dia0_2,7.3019
dia0_3,7.0022
dia5_1,7.3611
dia5_2,7.534
dia5_3,7.1911
dia15_1,7.4366
dia15_2,7.6412
dia15_3,7.4879
Diami_1,7.6969
Diami_2,7.5131
Diami_3,8.1391
Paraq_1,7.9027
Paraq_2,8.2386
Paraq_3,7.6687
H2O2_1,8.2961
H2O2_2,8.7974
H2O2_3,8.7119
Oxctl_1,8.2603
Oxctl_2,8.2055
Oxctl_3,8.2749
GM-0.1_1,7.3256
GM-0.2_1,7.7842
GM+5_1,7.2129
GM+15_1,7.3263
GM+25_1,7.2926
GM+45_1,7.3897
GM+60_1,7.1089
GM+90_1,7.2624
GM+120_1,7.7587
GM+150_1,7.6119
GM-0.1_2,7.4311
GM-0.2_2,7.9213
GM+5_2,7.0691
GM+10_2,7.12
GM+15_2,7.3232
GM+25_2,7.3446
GM+45_2,6.6989
GM+60_2,6.98
GM+90_2,7.871
GM+150_2,6.83
GM-0.1_3,7.6798
GM-0.2_3,7.2889
GM+5_3,7.4496
GM+10_3,7.1398
GM+15_3,7.4097
GM+25_3,7.4389
GM+45_3,7.8788
GM+60_3,7.4682
GM+90_3,7.8156
GM+120_3,8.2619
GM+150_3,7.6414
MG-0.1_1,7.1792
MG+5_1,7.6913
MG+10_1,7.4065
MG+15_1,7.4828
MG+25_1,7.4835
MG+45_1,7.5766
