,Value,list
TF,AmpR,
reg_genes,0,[]
comp_genes,7,['creD' 'PA0466' 'PA0467' 'PA4112' 'PA0320']
both_genes,0,['PA4111' 'ampC']
reg_genes2,2,
comp_genes2,0,
both_genes2,0,
