,new_2987548_2987649_c
M9exp_1,14.6822
M9exp_2,14.4768
M9exp_3,14.2572
M9tran_1,14.2861
M9tran_2,13.8662
M9tran_3,14.0938
M9stat_1,11.5879
M9stat_2,11.2766
M9stat_3,11.002
MG-0.1_1,14.3645
MG-0.1_2,13.0433
MG-0.1_3,14.4348
MG-0.2_2,13.9141
MG-0.2_3,14.1485
MG+5_1,14.1038
MG+5_2,13.8491
MG+5_3,13.8841
MG+10_1,14.6849
MG+10_2,14.1915
MG+10_3,11.0255
MG+15_1,14.007
MG+15_2,15.2716
MG+15_3,14.7463
MG+25_1,14.3517
MG+25_2,14.2219
MG+25_3,14.4884
MG+45_1,14.0068
MG+45_2,13.7829
MG+45_3,14.8702
MG+60_2,13.7168
MG+60_3,14.585
MG+90_2,14.0357
MG+90_3,14.5865
MG+120_1,12.7188
MG+120_2,14.2263
MG+120_3,13.6526
MG+150_1,14.4497
MG+150_3,14.375
GM-0.1_1,14.1356
GM-0.1_2,14.0137
GM-0.1_3,14.2267
GM-0.2_1,13.8732
GM-0.2_2,14.5593
GM-0.2_3,13.7248
GM+5_1,13.4918
GM+5_2,13.704
GM+5_3,13.4874
GM+10_2,13.8636
GM+10_3,12.717
GM+15_1,14.3173
GM+15_2,13.8666
GM+15_3,13.9605
GM+25_1,14.5831
GM+25_2,14.3902
GM+25_3,13.3287
GM+45_1,14.5634
GM+45_2,12.4425
GM+45_3,11.0835
GM+60_1,14.2902
GM+60_2,12.7742
GM+60_3,13.1883
GM+90_1,14.6695
GM+90_2,14.4047
GM+90_3,14.1356
GM+120_1,13.6135
GM+120_3,13.8201
GM+150_1,14.2482
GM+150_2,13.9971
GM+150_3,14.2252
BT_1,12.7508
BT_2,11.7675
B36_1,12.4387
B36_2,12.5024
B60_1,12.743
B60_2,12.9536
S0_1,13.6829
S0_2,14.5652
S0_3,14.7097
S1_1,13.4368
S1_2,13.0845
S1_3,14.3861
S2_1,13.0474
S2_2,12.692
S2_3,12.2094
S3_1,12.6845
S3_2,13.7509
S4_1,14.0429
S4_2,13.2531
S4_3,12.5263
S5_1,12.6398
S5_2,12.3391
S5_3,13.0863
S6_1,11.4284
S6_2,8.0548
S6_3,11.9991
S6/t_1,11.5084
S6/t_2,7.8799
S6_4,11.2615
S6_5,12.1031
S6_6,12.1669
S7_4,12.0373
S7_5,11.5974
S7_6,11.7096
S8_4,10.9984
S8_5,10.4204
G135_1,15.3456
G135_3,13.2652
G150_1,15.4217
G150_2,15.6561
G150_3,15.7833
G180_1,15.2672
G180_2,15.2423
G180_3,14.4003
T-5.40H_1,14.6149
T-4.40H_1,14.357
T-3.40H_1,14.0506
T-2.40H_1,14.138
T-1.40H_1,13.9561
T-1.10H_1,13.8261
T-0.40H_1,13.8217
T0.0H_1,13.5913
T0.30H_1,13.1273
T1.0H_1,12.7623
T1.30H_1,12.3004
T2.0H_1,12.1277
T2.30H_1,12.4946
T3.0H_1,10.9297
T3.30H_1,11.5263
T4.0H_1,11.4582
T5.0H_1,10.8557
LBexp_1,15.7555
LBexp_2,15.6476
LBexp_3,15.5078
LBtran_1,13.37
LBtran_2,14.2374
LBtran_3,14.4964
LBstat_1,13.1595
LBstat_2,12.2038
LBstat_3,11.9033
LBGexp_1,15.2851
LBGexp_2,15.8316
LBGexp_3,15.7642
LBGtran_2,15.1768
LBGtran_3,15.4828
LBGstat_1,14.517
LBGstat_2,14.0255
LBGstat_3,14.6045
Mt0_1,14.9318
Mt0_3,15.0439
M0t45_1,14.7523
M0t45_2,14.9127
M0t45_3,14.7698
M0t90_1,12.8981
M0t90_2,13.3538
M0t90_3,12.7752
M40t45_1,14.626
M40t45_2,13.1136
M40t45_3,14.9388
M40t90_1,12.6758
M40t90_2,14.0213
M40t90_3,13.7486
dia0_1,15.3088
dia0_2,15.4566
dia0_3,15.425999999999998
dia5_1,14.8969
dia5_2,14.8769
dia5_3,14.8955
dia15_1,13.856
dia15_2,14.4238
dia15_3,14.6659
C30_1,13.9513
C30_2,14.1267
C90_1,13.6182
C90_2,13.7318
SMM_1,14.6991
SMM_2,14.2111
SMM_3,14.3142
Salt_1,12.8628
Salt_2,12.9535
Salt_3,12.4971
M+G_1,14.0617
M+G_2,13.8366
M+G_3,13.956
Glu_1,14.6058
Glu_2,14.3338
Glu_3,13.7772
Fru_1,14.3926
Fru_2,13.8723
Fru_3,13.7555
Mal_1,12.5993
Mal_2,13.2808
Mal_3,13.843
G+S_2,13.3483
G+S_3,13.4391
Pyr_1,12.7607
Pyr_2,12.8097
Pyr_3,12.6367
Gly_1,12.1605
Gly_2,12.4419
Gly_3,11.173
Glucon_1,13.2237
Glucon_2,13.8466
Glucon_3,12.3507
BI_1,13.8472
BI_2,14.0792
BC_2,10.1857
BC/t_1,9.2882
BC/t_2,10.4239
BC_1,9.6952
Sw_1,8.7161
Sw_2,9.4908
BMM_1,14.9946
BMM_2,14.7135
BMM_3,14.696
Heat_1,14.5621
Heat_2,14.144
Heat_3,14.377
Cold_1,14.8228
Cold_2,14.0406
Cold_3,13.0201
Etha_1,13.2827
Etha_2,12.4995
Etha_3,13.0808
SMMPr_1,14.0523
SMMPr_2,13.9122
SMMPr_3,14.0309
HiTm_1,12.4087
HiTm_2,13.9266
HiTm_3,13.6062
LoTm_1,13.9637
LoTm_2,13.8118
LoTm_3,13.3967
HiOs_1,13.4965
HiOs_2,13.0668
HiOs_3,13.2022
Oxctl_1,14.5431
Oxctl_2,14.6146
Oxctl_3,15.4633
Diami_1,13.2987
Diami_2,14.6204
Diami_3,14.1862
Paraq_1,14.6607
Paraq_2,15.3975
Paraq_3,13.1743
H2O2_1,14.2126
H2O2_2,14.7221
H2O2_3,14.4025
HPh_1,15.2572
HPh_2,14.5746
HPh_3,15.0386
LPh_1,14.8878
LPh_2,15.2492
LPh_3,14.9057
LPhT_1,13.6815
LPhT_2,13.5985
LPhT_3,13.6292
aero_1,14.9417
aero_2,14.1035
aero_3,15.0307
nit_1,14.6375
nit_2,14.786
nit_3,14.5145
ferm_1,14.8148
ferm_2,14.7267
ferm_3,14.9215
