,PP_2558
SRX8894563,0.0776037190000002
SRX8894564,-0.1753811650000001
SRX8894565,-1.461842651
SRX8894566,-1.355249883
SRX8894567,-1.085576717
SRX8894568,-0.8846843519999998
SRX8245718,-0.109578474
SRX8245719,0.413867551
SRX8245720,-0.182926675
SRX8245721,-0.1213624019999999
SRX8245722,1.2028983109999998
SRX8245723,1.443720812
SRX8245724,0.5313180690000001
SRX8245725,-0.099891881
SBRG_IL__IL3__1,1.3850992830000002
SBRG_IL__IL3__2,1.2179335970000005
SRX8245728,-1.460325193
SRX8245729,-1.812192263
SRX8245730,-0.6315234140000001
SRX8245731,-0.5462324289999998
SRX8245732,-1.709817976
SRX8245733,-2.115981114
SBRG_IL__wt__1,-1.143976389
SBRG_IL__wt__2,-1.013200377
SRX8245726,0.4095402150000002
SRX8245727,0.5563031700000001
SRX8894553,1.0931974849999997
SRX8894554,1.1964542640000002
SRX8894555,0.3807454740000002
SRX8894556,0.3545395899999999
SRX8894557,0.4471793220000002
SRX8894558,0.7767410050000003
SRX8894559,0.8269630189999999
SRX8894560,0.7984746810000001
SBRG_UNeb__coum__1,2.4010394926666665
SBRG_UNeb__coum__2,1.7439373016666668
SBRG_UNeb__coum__3,1.3891714826666666
SBRG_UNeb__coumferul__1,1.0417977086666668
SBRG_UNeb__coumferul__2,1.1944209806666668
SBRG_UNeb__coumferul__3,1.2781138776666665
SBRG_UNeb__ferulate__1,2.8738892836666663
SBRG_UNeb__ferulate__2,2.7202656366666664
SBRG_UNeb__ferulate__3,2.6724997336666663
SBRG_UNeb__glc__1,-0.4160036603333334
SBRG_UNeb__glc__2,0.1885776166666668
SBRG_UNeb__glc__3,0.2274260436666664
SRX5659920,-0.1689396344999996
SRX5659925,0.1689396345
SRX5704140,-0.0867399323333337
SRX5704141,-0.0043132273333337
SRX5704142,-0.4327394523333336
SRX5704143,0.0207789096666664
SRX5704144,0.0766366186666664
SRX5704145,0.2878938646666662
SRX5704146,-0.4705436143333337
SRX5704147,-0.3991350053333335
SRX5704148,0.3310316616666662
SRX5704149,0.0406803646666662
SRX5704150,0.3994342326666662
SRX5704151,0.7081751316666662
SRX5704152,0.4885269936666665
SRX5704153,-0.2800799723333336
SRX5704154,-0.3638569163333338
SRX5704155,-0.2787684763333335
SRX5704156,0.0544145006666663
SRX5704157,-0.9272383303333336
SRX5704158,0.0912513896666662
SRX5704159,0.1195915526666664
SRX5704160,0.1467411596666665
SRX5704161,-0.1530190363333337
SRX5704162,-0.1601115553333336
SRX5704163,0.5098223046666663
SRX5704164,-0.4017870613333336
SRX5704165,-0.3839602913333335
SRX5704166,-0.8562444793333337
SRX5704167,0.0719747896666662
SRX5704168,-0.0583738523333337
SRX5704169,-0.4313456393333337
SRX5704170,0.0690742336666665
SRX5704171,0.1744373386666664
SRX5704172,-0.1289361473333334
SRX5704173,0.0707410486666662
SRX5704174,-0.1109992243333337
SRX5704175,0.3090279586666664
SRX4552613,0.6845711115000002
SRX4552614,1.5875077855000002
SRX4552615,0.4488740705
SRX4552616,0.5582769295000001
SRX4552617,-0.0957941294999997
SRX4552618,0.3624761785000001
SRX4552619,-0.0307894344999999
SRX4552621,0.0307894345000001
SRX4552622,3.0124093635
SRX4552623,3.0415644455
SRX4552624,2.8623312905
SRX7195897,-0.0973226723333331
SRX7195898,0.2974877936666669
SRX7195899,-0.2001651213333333
SRX7195900,0.1051480106666669
SRX7195901,-0.210701642333333
SRX7195902,0.476158220666667
SRX801088,-0.1809780595000001
SRX801089,0.1809780594999999
SRX801090,0.8187380824999999
SRX801091,0.1846507465
SRX801092,0.3898710685
SRX801093,0.9044239665
SRX3921725,0.1518004050000003
SRX3921834,0.2241938850000004
SRX3921973,-0.3759942899999995
SRX3922005,-0.8338810419999994
SRX3922933,-0.5391452739999996
