,Value,list
TF,sigC,
reg_genes,22,"['moeW' 'papA1' 'Rv0175' 'mce1D' 'Rv1502' 'PPE3' 'mmpL8' 'lprK' 'Rv2336'
 'nrp' 'mce1B' 'Rv3902c' 'espK' 'PE35' 'fbpA' 'fadD29' 'mmpL4' 'fadD26'
 'Rv0987']"
comp_genes,5,['Rv0097' 'PPE1']
both_genes,3,['Rv0100' 'fcoT' 'fadD10']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
