,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,3.9257079851840606,0.19792751354620963,2.0,0.0,4.0656638721959775,1.0,3.7857520981721433,,
1,Chrom__sac_sta,20.50196282473717,0.8986901382922348,2.0,2.0,21.137432715709085,3.0,19.866492933765254,,
2,Chrom__sac_MW001,-6.106226635438361e-15,0.7003766258064579,2.0,4.0,-0.4952410614923056,5.0,0.4952410614922934,,
3,Chrom__sac_fadR,-0.2554718214981522,0.5983894537318636,2.0,6.0,0.16765341902616235,7.0,-0.6785970620224667,,
4,FadR__wt_p,-5.551115123125783e-15,1.6086861934180476,2.0,8.0,1.1375129161670698,9.0,-1.137512916167081,,
5,FadR__ko_p,0.47675562154429574,0.8679990568354772,2.0,10.0,1.0905236406961891,11.0,-0.13701239760759765,,
6,GDGT__75_2.4_log,-2.294460917558657e-15,2.853290191802402,3.0,12.0,-3.294014395561492,27.0,1.7050312446151739,50.0,1.588983150946311
7,GDGT__80_3.5_stat,-4.808347782970706,4.9975712145836395,3.0,13.0,-7.565370101678952,20.0,-7.8201485710120595,42.0,0.9604753237788916
8,GDGT__80_2.4_log,-1.4578485851874952,0.9294056308505109,3.0,14.0,-2.1665678667412567,37.0,-0.4055759400740595,41.0,-1.8014019487471693
9,GDGT__75_3.5_stat,-3.945360212533119,3.279842076576888,3.0,15.0,-7.538821951522915,24.0,-3.1843120140801333,28.0,-1.1129466719963077
10,GDGT__80_1.6_stat,-10.43452582668471,3.234539775507889,3.0,16.0,-11.395131590448155,17.0,-6.82849503209034,33.0,-13.079950857515634
11,GDGT__75_2.4_stat,-6.538363171689352,0.9444250061227756,3.0,18.0,-5.985115396773044,26.0,-7.628852076734956,31.0,-6.001122041560056
12,GDGT__80_2.4_stat,-9.155746244687803,1.7166012398476636,3.0,19.0,-10.021872237018538,29.0,-10.26673283992271,30.0,-7.178633657122158
13,GDGT__80_1.6_log,-5.64357474731009,1.867294544393271,2.0,21.0,-4.323198112496963,39.0,-6.963951382123216,,
14,GDGT__65_3.5_stat,3.13626546194183,2.999692932475515,3.0,22.0,6.1105176373736505,23.0,3.186515608869824,34.0,0.11176313958201564
15,GDGT__75_1.6_stat,-4.354385826089705,2.1278498759660502,3.0,25.0,-6.575316074718741,32.0,-4.154056250851345,38.0,-2.3337851526990288
16,GDGT__75_1.6_log,-0.5469302262577727,4.393902238016505,2.0,35.0,-3.653888294629991,36.0,2.5600278421144456,,
17,GDGT__65_2.4_stat,-7.913254032534415,2.3405472209503952,3.0,40.0,-6.479078793375829,46.0,-10.614155486886752,49.0,-6.646527817340665
18,GDGT__65_2.4_log,-16.451759115545023,1.000994932998523,3.0,43.0,-15.649244011021016,44.0,-17.57341099464951,47.0,-16.132622340964545
19,GDGT__80_3.5_log,-2.127686202352093,5.168331387660452,3.0,45.0,3.5607655538755685,51.0,-6.534853792584148,52.0,-3.4089703683476995
20,GDGT__65_1.6_log,-16.29162763388398,2.289340718699697,3.0,48.0,-17.411040128661433,53.0,-13.657971609813444,54.0,-17.805871163177066
21,NutLim__t0,-2.220446049250313e-15,1.7266456575247775,2.0,55.0,1.220922853142073,56.0,-1.2209228531420775,,
22,NutLim__t05,3.0470891145391494,1.6372710402713575,3.0,57.0,3.4379301127818445,58.0,4.453570280589775,59.0,1.2497669502458273
23,NutLim__t1,5.113635966955426,1.3957767333260809,3.0,60.0,4.202999873360337,61.0,6.7205829114782025,62.0,4.4173251160277385
24,NutLim__t15,7.978875384441388,0.7733428159672022,3.0,63.0,7.875974391568338,64.0,8.798517035641744,65.0,7.262134726114083
25,NutLim__t2,9.722508334144765,2.0398871087661976,3.0,66.0,10.814663230848096,67.0,10.983787429952471,68.0,7.3690743416337225
26,NutLim__t4,6.213686840030745,0.35385812308651077,2.0,69.0,6.46390231844316,70.0,5.963471361618328,,
27,UV_irr__wt0,9.992007221626409e-16,0.45061917464496165,3.0,71.0,0.2709655436517988,72.0,-0.5201786207414024,73.0,0.2492130770896066
28,UV_irr__wt1,1.1010831230091034,0.8401217758777464,3.0,74.0,1.9122929969611224,75.0,0.2347629772478397,76.0,1.1561933948183478
29,UV_irr__wt2,1.669131502316527,0.5139606714382362,3.0,77.0,1.9310461292557424,78.0,1.9993749238113283,79.0,1.0769734538825098
30,UV_irr__mut0,2.4990436780061716,0.877184591784392,3.0,80.0,2.4800365968722433,81.0,3.3855773527270467,82.0,1.6315170844192253
31,UV_irr__mut1,2.4899484507740457,0.6106646829950622,3.0,83.0,1.7850016799712884,84.0,2.8565247723425373,85.0,2.8283189000083104
32,UV_irr__mut2,2.0741552258172375,1.1115310384444552,3.0,86.0,2.817202089711788,87.0,2.6089497667513144,88.0,0.7963138209886097
33,YtrA__overexpr,0.06068537016738892,0.5731372370912772,3.0,89.0,-0.4888267875191724,90.0,0.016045794756235906,91.0,0.6548371032651032
34,YtrA__wt,4.144832625267251e-15,0.4492911316397048,3.0,92.0,-0.2721340877986286,93.0,-0.246450667669165,94.0,0.518584755467806
