,PSPTOB0010
SRX1828913,-0.061188871000000006
SRX1828914,-0.9032546084
SRX1828915,0.028181604800000003
SRX1828916,-1.050525097
SRX1828917,0.0330072662
SRX1828918,-0.7976254589
SRX3983989,0.7969614858
SRX3983990,-0.18824678690000002
SRX3983993,-1.1280224532
SRX3983994,-1.4020598012
SRX3983995,0.22105967310000002
SRX3983996,-1.7694666491
SRX3983997,-0.9509120027
SRX3983998,0.1704315078
SRX3983999,0.2856482684
SRX3984000,0.8616421292
SRX3984001,-0.7960226032000001
SRX3984002,-0.8109199004000001
SRX3984003,-0.0206245668
SRX3984004,0.3179468012
SRX3984005,0.8045799913
SRX3984006,0.2642794174
SRX3984007,-1.2973921186
SRX3984008,0.36290164080000004
SRX3984009,0.1609106838
SRX3984010,0.0662586406
SRX3984011,0.2876166503
SRX3984012,0.0545821095
SRX3984013,0.1448088673
SRX3984014,0.076155967
SRX3984015,-0.17924508620000001
SRX3984016,0.2628761008
SRX3984017,-0.1700579546
SRX3984019,0.09837089610000001
SRX3984020,0.1119360373
SRX3984021,-0.654270038
SRX3984022,-0.4345712211
SRX3984023,0.0755559353
SRX3984024,0.4129983352
SRX3984025,0.46633963110000004
SRX3984026,0.5925509481
SRX3984027,0.5370444089
SRX3984028,0.4035652033
SRX3984029,0.6791465673
SRX3984031,-0.8483207341000001
SRX3984032,-0.6081759288
SRX3984034,-0.1290402577
SRX3984035,-2.1176759052
SRX3984036,0.2160164726
SRX3984037,-0.0956976482
SRX3984038,0.35432342380000004
SRX3984039,-0.1014309968
SRX3984040,0.6712144059
SRX3984041,0.1384207473
SRX3984042,-1.9231912492
SRX3984043,-1.6937159049
SRX3984045,0.0621757727
SRX3984046,0.0410678191
SRX3984047,-0.0027475631
SRX3984048,-0.4755620048
SRX3984049,-0.8642850828
SRX3984050,-0.7178771726000001
SRX3984051,-0.2208013952
SRX3984052,0.1545917698
SRX3984056,-0.699977779
SRX3984057,-0.837452955
SRX3984058,-0.3941199367
SRX3984059,0.2181988557
SRX3984061,0.1055717503
SRX3984062,0.1773471446
SRX3984063,0.0432988582
SRX3984064,0.2024785113
SRX3984065,0.22813734360000001
SRX3984066,0.4176507296
SRX3984067,0.1345981756
SRX3984068,0.44230754120000004
SRX3984069,-1.1370464678
SRX3984070,-0.546645763
SRX3984071,-0.7668471073
SRX3984073,0.5631266949
SRX3984074,0.5435928927
SRX3984077,-0.3495563814
SRX3984078,0.0134392437
SRX3984079,-1.4521394349
SRX3984080,0.012416503300000001
SRX3984082,0.12002530360000001
SRX3984084,-0.8744363219
SRX6997963,0.0413326653
