,SP5448_04475
SRX1726505,-0.3571913607
SRX1726506,0.8516492281
SRX1726507,-0.4944578673
SRX1726508,0.43723184860000003
SRX1726509,1.0061437335
SRX1726510,0.33603638220000004
SRX1726511,1.3077003528
SRX1726512,1.1053597747
SRX1726513,1.5711852385
SRX1081650,0.8006833057
SRX1081651,-0.34658431510000004
SRX1081652,0.35712167110000004
SRX1081653,0.1838206057
SRX1081654,-0.4985855509
SRX1081655,0.1535137512
SRX1081656,0.0665933055
SRX1081657,-0.8688764253
SRX1081658,-0.5311195366
SRX1081659,0.2968487752
SRX1081660,0.1895554218
SRX1081661,-0.9834433366
SRX1081662,-0.11872757
SRX1081663,0.7573765247
SRX1081664,0.4558226866
SRX1081665,-0.19626636460000002
SRX1081666,0.596425259
SRX1081668,-0.11796825620000001
SRX1081669,-0.4491985741
SRX1081670,0.3008225466
SRX1081671,-0.047813923800000005
SRX1081672,1.2866605744
SRX1081673,0.8487770995
SRX1081674,0.6273129044
SRX1081675,1.3268349723
SRX1081676,0.5308135496
SRX1081677,0.979502748
SRX1081678,0.0027755448000000003
SRX1081679,0.0681408423
SRX1081680,0.2177853821
SRX1081681,1.4207835486
SRX1081682,0.6616343596
SRX1081683,1.0240347094
SRX1081684,2.0492235738
SRX1081685,0.6872763379
SRX1081686,1.2901668891
SRX1081687,0.9059142068
SRX1081688,1.8514817094
SRX1081689,1.4320524719
SRX1081690,1.3452764414
SRX1081691,1.6561969819
SRX1081692,1.2889120801
SRX1962715,-0.39301913520000004
SRX1962716,0.45435585100000003
SRX1962717,-0.061336715800000004
SRX1962718,2.8033173351
SRX1962719,0.3247929674
SRX1962720,1.169306319
SRX1962721,0.5764167905
SRX4892146,-0.1649879145
SRX4892147,-0.23017058910000002
SRX4892148,0.0442100428
SRX4892149,0.35094846080000003
SRX4892150,-1.0071281383
SRX4892151,-1.4887367817000001
SRX4892152,-1.0210158741
SRX4892153,-0.4772965369
SRX4892154,-0.112908638
SRX4892155,-1.1976943042000001
SRX4892156,-0.9012635618
SRX4892157,-1.6043006477000001
SRX4892158,0.2025484947
SRX4892159,0.3064515847
SRX4892160,0.2159492087
SRX4892161,0.2818721844
SRX7620814,-0.5403855535000001
SRX7620815,0.0065781744
SRX7620816,-0.1963189621
SRX7620817,0.2956136069
SRX7620818,0.1981887458
SRX7620819,-0.17881878310000002
SRX7620856,-0.4307727827
SRX7620857,1.0619578262
SRX7620858,0.2744239908
SRX7620859,0.6841797039
SRX7620860,-0.1037350798
SRX7620861,1.0773809319
SRX7620862,-0.025876639
SRX7620863,0.8721424758
SRX7620864,0.0675865301
SRX7620865,0.574175647
SRX7620866,0.6884164501000001
SRX7620867,0.6236080502
SRX2161502,0.0932649321
SRX2161503,0.0641231993
SRX2161504,-0.1573881315
SRX2161505,1.4211266968
SRX2161506,1.5403711749
SRX2161507,0.7236989126000001
SRX2161508,2.4594683103
SRX2161509,2.2022556723
SRX2161510,2.8047203707
SRX2161511,2.3398596135
SRX2161512,2.3763776986
SRX2161513,2.0130804605
SRX2161514,1.3245416723
SRX2161515,0.9291653777000001
SRX2161516,1.1104392835
SRX2161517,2.4367504455
SRX2161518,2.3253804358
SRX2161519,1.8203223114
SRX2161520,3.3857106331
SRX2161521,3.8206887758
SRX2161522,3.8253009578
SRX2161523,3.7542156311
SRX2161524,3.918596713
SRX2161525,3.5033453983
