,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.005105768315189868,,1.0,0.0,0.005105768315189868
1,Cr__2,0.012494968664546777,,1.0,1.0,0.012494968664546777
2,Cr__3,0.012070719026901551,,1.0,2.0,0.012070719026901551
3,Cr__4,0.015641587179665586,,1.0,3.0,0.015641587179665586
4,Cr__5,0.01602401164455989,,1.0,4.0,0.01602401164455989
5,Cr__6,0.01608051236099825,,1.0,5.0,0.01608051236099825
6,Fe__1,-0.03229786613457437,,1.0,6.0,-0.03229786613457437
7,Fe__2,-0.09103115770770424,,1.0,7.0,-0.09103115770770424
8,Fe__3,-0.18233148783331046,,1.0,8.0,-0.18233148783331046
9,Fe__4,-0.3100884834948063,,1.0,9.0,-0.3100884834948063
10,Fe__5,-0.4437118114530036,,1.0,10.0,-0.4437118114530036
11,Fe__6,-0.5892137159959961,,1.0,11.0,-0.5892137159959961
12,Cd__1,-0.003999203311378427,,1.0,12.0,-0.003999203311378427
13,Cd__2,-0.004766392333850615,,1.0,13.0,-0.004766392333850615
14,Cd__3,-0.002382066789578364,,1.0,14.0,-0.002382066789578364
15,Cd__4,0.0044826963591238465,,1.0,15.0,0.0044826963591238465
16,Cd__5,0.007250140991271814,,1.0,16.0,0.007250140991271814
17,Cd__6,0.01984176685781073,,1.0,17.0,0.01984176685781073
18,Zn__1,-0.0001763697223102432,,1.0,18.0,-0.0001763697223102432
19,Zn__2,0.020484867714652383,,1.0,19.0,0.020484867714652383
20,Zn__3,0.05770008331384178,,1.0,20.0,0.05770008331384178
21,Zn__4,0.11280008573728716,,1.0,21.0,0.11280008573728716
22,Zn__5,0.13554611129074226,,1.0,22.0,0.13554611129074226
23,Zn__6,0.1551668920190471,,1.0,23.0,0.1551668920190471
24,Cu__1,0.008878635962578409,,1.0,24.0,0.008878635962578409
25,Cu__2,0.01686957153639809,,1.0,25.0,0.01686957153639809
26,Cu__3,0.03027970475129932,,1.0,26.0,0.03027970475129932
27,Cu__4,0.051125149664548224,,1.0,27.0,0.051125149664548224
28,Cu__5,0.07236132120807905,,1.0,28.0,0.07236132120807905
29,Cu__6,0.09575251432278907,,1.0,29.0,0.09575251432278907
30,Pb__1,0.007629889538920329,,1.0,30.0,0.007629889538920329
31,Pb__2,0.019283457515013643,,1.0,31.0,0.019283457515013643
32,Pb__3,0.03277983158749242,,1.0,32.0,0.03277983158749242
33,Pb__4,0.050722607348959066,,1.0,33.0,0.050722607348959066
34,Pb__5,0.06523156413252679,,1.0,34.0,0.06523156413252679
35,Pb__6,0.07964447362146042,,1.0,35.0,0.07964447362146042
