,STM1801
SRX3136375,0.0816347934
SRX3136376,-0.0789455201
SRX3136377,-0.2512255102
SRX3136378,0.2485362369
SRX3136379,-0.0112539424
SRX3136380,0.049791679000000005
SRX3136381,0.019989736
SRX3136382,0.0684429529
SRX8914620,0.1604843014
SRX8914621,0.0063013025000000005
SRX8914622,-0.166785604
SRX8914623,0.5226002243
SRX8914625,0.3359921267
ERX3503512,0.1333535351
ERX3503513,-0.3005168519
ERX3503514,0.16716331680000002
ERX3503515,-0.1453527456
ERX3503516,-0.3181788686
ERX3503517,-0.2086037345
ERX3503518,-0.44515963540000003
ERX3503519,-0.22994008700000002
ERX3503520,-0.366186485
SRX2195704,-0.2064029384
SRX2195705,0.2064029384
SRX2195706,0.6337301906
SRX2195707,0.5166614744
SRX2195708,-0.346233764
SRX2195709,-0.7272597096000001
SRX2195710,-0.1046784892
SRX2195711,-0.2816032124
ERX3467881,-0.016991622
ERX3467883,0.016991622
SRX3798491,0.454957437
SRX3798492,0.19393311770000002
SRX3798499,0.6816422945
SRX3798500,1.4336755401
SRX3798501,0.4867587648
SRX3798502,0.5147454801
SRX3798503,1.5752026661
SRX3798504,1.9810797085
SRX3798506,1.6329103188
SRX3798507,1.4233595386
SRX3798508,1.5878057591
SRX3798509,0.0847275816
SRX3798510,0.011190456000000001
SRX3798517,0.1759668426
SRX3798518,-0.0959180375
SRX4341761,-0.1394894918
SRX4341762,-0.2434617486
SRX4341763,-0.2853433064
SRX4341764,-0.0203132754
SRX4341765,-0.048190492800000005
SRX4341766,-0.022119289900000002
SRX4341767,-0.0625260811
SRX4341768,-0.0058867404
SRX4341769,0.0684128215
SRX1258665,1.3462681273000001
SRX1258666,1.2367600427
SRX1258667,1.0556747048
SRX1258669,0.017192241900000002
SRX1258670,-0.017192241900000002
ERX2079594,0.0108955934
ERX2079595,0.1523407396
ERX2079596,0.0963784599
ERX2079597,0.0550838427
ERX2079598,-0.0399557065
ERX2079599,-0.015128136200000001
SRX2804001,0.3546373439
SRX2804004,-0.33459066390000003
SRX2804005,-0.21217332160000002
SRX2804006,0.2616499437
SRX2804007,-0.2290281123
SRX2804008,-0.4531219164
SRX2804009,0.2480612389
SRX2804010,0.3832295658
SRX2804011,0.2092563117
SRX2804012,-0.2189313488
SRX2804013,-0.5068945573
SRX2804014,-0.4258738656
SRX2804015,-0.5378918559
SRX2804016,-1.3035141046
SRX2804017,-0.6311141712
SRX2804019,-0.9777932783000001
SRX2804020,0.6379299863
SRX2804021,-0.3925805519
SRX2804022,0.25168839120000003
SRX2804023,-1.3595725937
SRX2804024,-0.142668883
SRX2804027,0.2581703472
SRX2804028,-0.0391935095
SRX2804029,-0.2189768377
SRX2804030,-0.5750540098
SRX2804031,-0.626748107
SRX2804032,-0.7008960886000001
SRX2804033,0.1855795136
SRX2804034,-0.8338663729
SRX2804035,-1.0567590465
SRX2804036,-0.9675455903
SRX2804037,-0.7948407148000001
SRX2804038,-1.1464537708
SRX2804039,0.305462697
SRX2804040,0.07122002300000001
SRX2804041,-0.7613948730000001
SRX2804042,-0.9410594010000001
SRX2804043,-1.3372287741
SRX2804044,-0.7438927685000001
SRX2804045,0.4081222413
SRX2804046,0.2203334871
SRX2804047,-0.7443032247
SRX2804048,0.4694863523
SRX2804049,-0.9507290330000001
SRX2804050,-0.9998950523000001
SRX2804051,-0.6658694228
SRX2804052,-0.5598436045
SRX2804053,-0.0782055093
SRX2804054,-0.3242564751
SRX2804055,-1.5246977619000002
SRX2804056,-1.1778523068
SRX2804057,-1.186953652
SRX2804058,-0.6127529579000001
SRX2804059,0.1841459969
SRX2070419,-0.2999217923
SRX2070420,0.0905106732
SRX2070421,0.06378068020000001
SRX2070422,-0.029066687
SRX2070423,-0.015026610900000001
SRX2070424,0.0422667694
SRX2070425,0.0644668656
SRX2070426,-0.07573291680000001
SRX2070427,0.0112660511
SRX1470895,-0.0670848866
SRX1470896,0.0670848866
SRX2409106,0.0056578804
SRX2409107,0.0836511286
SRX2409108,-0.08930900900000001
SRX2409109,-0.5575059455
SRX2409110,-0.5766535907
SRX2409111,-0.5562477162
SRX7973255,-0.11819532340000001
SRX7973256,-0.0772823039
SRX7973257,0.1954776272
SRX7973258,0.1092593122
SRX7973259,-0.1292591331
SRX7973260,0.0746009187
SRX7973261,-0.9376811975
SRX7973262,-0.9309622701
SRX7973264,-0.8835569408
SRX7973265,-0.9162998885
SRX7973266,-1.0246253773
ERX3475890,-1.1563794215
ERX3475891,-0.6011050098
ERX3475892,0.2327903741
ERX3475894,-0.9074870647000001
ERX3475895,-0.4108388698
ERX3475896,-0.3568966964
ERX3475897,0.28684396500000003
ERX3475899,0.0700527315
ERX3475900,-0.018947579000000003
ERX3475901,-1.3046529386
SRX8524961,0.5873614355
SRX8524962,-0.0256792295
SRX8524963,1.0751358768000001
SRX8524964,0.8773277666
SRX8524965,-0.1520391124
SRX8524966,0.1520391124
SRX8524967,1.1696549872
SRX8524968,0.824657524
SRX8524969,0.3364955878
SRX8524970,0.3509589833
SRX8524971,0.8356700029
SRX8524972,1.4104667201
SRX3266937,-0.0782280907
SRX3266939,0.0782280907
SRX4401053,0.1027066361
SRX4401054,-0.1027066361
SRX4401055,-0.13479867010000002
SRX4401056,0.0917390867
SRX4401057,-0.0819830953
SRX4401058,-0.1227299029
SRX4401081,-1.0865065646
SRX4401082,-0.3207415959
SRX4401083,-0.4588671751
SRX4401084,0.0556440837
SRX4401085,0.20799183440000002
SRX4401086,0.0952062723
SRX4401087,-0.9244213354
SRX4401088,-0.5579765123
SRX4401089,-0.9564685366000001
SRX4401090,-0.2130725421
SRX4401091,-0.1776914411
SRX4401092,-0.2491530471
SRX4401093,0.0778347549
SRX4401094,0.47383159690000004
SRX4401095,0.18692791020000002
SRX4401096,0.221301604
SRX4401097,0.2722907023
SRX4401098,0.2607119401
SRX4401099,-0.2110537084
SRX4401100,0.2209533595
SRX4401101,-0.0098996511
SRX4401102,0.2299846082
SRX4401103,0.136296575
SRX4401104,0.3090135268
SRX8757611,0.3664161387
SRX8757612,0.0353573289
SRX8757613,0.563394587
SRX8757614,-0.1906621786
SRX8757615,0.6184736803
SRX8757616,0.3028025546
SRX8757617,0.2875130551
SRX8757618,-0.0294914368
SRX8757619,-0.020744949000000002
SRX8757620,0.049353711200000004
SRX8757621,0.23651018140000002
SRX8757622,0.0069725914
SRX8757623,0.6117206336000001
SRX8757625,0.5035574631
SRX8757626,0.34811439590000004
SRX8757628,-0.08471104010000001
SRX8757630,0.22712741660000002
SRX8757631,-0.1175828637
SRX8757632,0.3036800555
SRX8757633,-0.3137999362
SRX8757634,0.1482163793
SRX6054568,0.0098432186
SRX6054569,-0.0098432186
ERX540771,0.0638750292
ERX540772,-0.0638750292
ERX540773,-0.21155269140000002
ERX540774,0.2897602937
SRX4702827,0.1106030276
SRX4702828,-0.062495963300000006
SRX4702829,-0.0481070643
SRX4702830,-1.048984033
SRX4702831,-1.1114320414
SRX4702832,-1.2320551735
SRX2993586,0.035657897800000005
SRX2993587,-0.035657897800000005
SRX2993588,-0.3356472982
SRX2993589,-0.0325066074
SRX2993590,-0.15671615120000001
SRX1462169,-0.0608294611
SRX1462104,0.0129896184
SRX1462103,0.08085276870000001
SRX1462105,-0.1320925675
SRX1462171,0.00830526
SRX1462102,-0.08085276870000001
ERX1045682,-1.0961200229
ERX1045674,0.36961133890000003
ERX1045681,0.0218734915
ERX1045662,-0.3704820621
ERX1045684,0.0026055522
ERX1045660,0.2003238631
ERX1045664,0.1462435859
ERX1045670,-0.4140528711
ERX1045667,0.0802908804
ERX1045675,-0.6172341846
ERX1045673,-0.6083816929
ERX1045677,0.2004503389
ERX1045679,-0.1550777895
ERX1045659,-0.7945070288
ERX1045663,-0.0291307196
ERX1045668,0.42832541630000004
ERX1045689,-0.2299057636
ERX1045685,-0.2154134816
ERX1045683,-0.6446103964000001
ERX1045680,-1.0591909565
ERX1045666,0.3185196101
ERX1045658,0.0046516758
SRX1816875,-0.1430124005
SRX1816859,0.1193969898
SRX1816857,0.09132587860000001
SRX1816863,-0.1234291089
SRX1816867,-0.36893604480000003
SRX1816858,-0.2107228684
SRX1816879,-0.0201340965
SRX1816878,-0.07348093010000001
SRX1816868,-0.019506028
SRX1816866,0.1527420251
SRX1816870,-0.4210592782
SRX1816880,0.196555572
SRX1816864,-0.4068912478
SRX1816874,0.2540236957
SRX1816877,-0.1055696101
SRX1816861,-0.3308159056
SRX1816872,-0.1781839063
SRX1816862,-0.0199808076
SRX1816871,-0.0174144816
SRX1816876,-0.1311838205
SRX1816869,-0.446151487
SRX8370456,-0.2188893486
SRX8370458,0.2571046499
SRX8370457,-0.0382153014
ERX321085,-0.1120468044
ERX321083,0.007694223500000001
ERX321086,-0.007694223500000001
ERX321081,-0.010070331200000001
SRX974437,0.0
SRX976478,-1.0382653403
SRX976341,-1.3827829437
SRX976476,-0.43628461430000004
SRX976336,-0.9664523707
SRX976480,-2.005202525
SRX976335,-0.5568540169
SRX976343,-2.1342965872
SRX976468,0.1858982187
SRX976471,-1.5852150667
SRX976474,-2.3112285944
SRX976469,-0.0018127447
SRX976470,-0.9494068789000001
SRX976482,-4.0145102429
SRX976344,-3.1791347585
SRX976475,-2.4567146676
SRX976473,-1.0088080242
SRX3456073,-3.7546965607000002
SRX3456063,-3.6593291548
SRX3456076,-2.8062997994
SRX3456082,-2.2931976508
SRX3456094,-1.1071535023
SRX3456067,-4.0984963759
SRX3456061,-2.1908882004
SRX3456065,-0.0643702309
SRX3456064,-3.0317480172
SRX3456085,0.39418450930000004
SRX3456079,-3.4412183494
SRX3456084,-1.0722030672
SRX3456074,-3.0946260696
SRX3456080,0.2999346713
SRX3456070,-0.3804369288
SRX3456069,-3.2887457889
SRX3456089,-0.8645893345000001
SRX3456062,-4.04564372
SRX3456087,-1.805957751
SRX3456066,-2.3596779822
SRX3456092,-2.6988367251
SRX3456075,-0.24942719430000002
SRX3456098,-1.3100856745
SRX3456096,-2.7980446444
SRX3456068,-3.3552392588
SRX3456060,0.0643702309
SRX3456072,-3.8236670729
SRX3456093,-1.8278543984
SRX3456097,-1.7378840756
SRX3456077,-4.0611178282000004
SRX3456071,-3.2365466415
SRX3456078,-3.7357458748
SRX4029144,-0.2174214918
SRX4029145,-0.2600807939
SRX4029142,-0.1756580808
SRX4029141,0.1527072391
SRX4029146,-0.53488357
SRX4029143,0.022950841700000002
ERX2173642,-0.95434617
ERX2173639,0.1605909341
ERX2173641,-0.9294237461
ERX2173640,-0.1605909341
SRX3139264,-0.0438650597
SRX3139266,0.3302698367
SRX3139265,0.0438650597
SRX3139267,0.2812170606
SRX2949967,0.0068582063
SRX2949969,0.3460205584
SRX2949968,-0.0068582063
SRX2949970,0.2783777482
SRX7514165,-0.2918138411
SRX7514167,-0.195756279
SRX7514159,0.3694589084
SRX7514156,-0.0493561371
SRX7514162,-0.2605834677
SRX7514172,0.1202877391
SRX7514171,-0.6567358793
SRX7514155,0.0615786262
SRX7514161,0.22013464200000002
SRX7514173,0.002544872
SRX7514166,-0.19770513280000002
SRX7514160,0.3534270973
SRX7514164,-0.2121690978
SRX7514175,-0.041841710500000004
SRX7514168,-0.026562544100000002
SRX7514158,0.0068089123
SRX7514163,-0.08303850580000001
SRX7514169,-1.000951252
SRX7514152,-0.6687582232
SRX7514157,0.0425472248
SRX7514170,-0.5332339611
SRX7514174,-0.17190385930000002
SRX7514154,-0.07402072650000001
SRX7476251,-0.0025768069
SRX7476248,-0.7278509155
SRX7476249,-0.7882858203
SRX7476252,-0.0022024535000000002
SRX7476246,1.1366117108
SRX7476255,0.7598460278
SRX7476247,1.3630307221
SRX7476254,0.9223204477
SRX7476244,-0.0266397741
SRX7476250,0.0025768069
SRX7476245,0.2636419532
SRX7476253,0.1206500108
SRX1639010,0.2702691686
SRX1639002,0.6781711127000001
SRX1639013,1.4357208069
SRX1638990,0.37807985720000004
SRX1638991,1.1728025571
SRX1639016,1.1163478126
SRX1639008,0.5487710228
SRX1638993,1.1144355846
SRX1639000,1.7357150925
SRX1639009,0.3351683709
SRX1639012,1.7089797054
SRX1639015,1.3114829256
SRX1639001,1.0924260784
SRX1638989,0.0
SRX1638992,0.9077551457
SRX1638995,0.6619155316
SRX1639011,1.1809602545
SRX1639014,1.3226201638
SRX1639007,0.014733127200000001
SRX1638994,1.1184232544000001
SRX334198,-0.44295746540000003
SRX334211,-0.3574289382
SRX334183,-0.40783882990000003
SRX334205,0.3694049441
SRX334185,-0.4760451692
SRX334203,0.201416372
SRX334202,-0.06933177780000001
SRX334201,0.13394168310000001
SRX334184,-0.14873806550000002
SRX334199,-0.1980073929
SRX334188,0.5294804197
SRX334207,0.23751612630000002
SRX334186,-0.1158676978
SRX334196,-0.22976641650000001
SRX334194,-0.2344861254
SRX334212,1.4797210574
SRX334190,1.0863119899
SRX334181,-0.4009181626
SRX334189,0.5346580641
SRX334204,0.6335813138
SRX334200,0.24939044300000002
SRX334214,0.0
SRX334197,0.492537753
SRX334213,-0.0969756715
SRX334210,0.36949973480000003
SRX334195,0.17071124000000001
SRX334206,0.6296358539
SRX666590,0.2332131665
SRX666587,-0.08864302190000001
SRX666588,0.08864302190000001
SRX666589,0.1999817879
SRX4665717,0.1458556445
SRX4665719,0.28066503
SRX4665716,0.3099660812
SRX4665710,0.017686064300000002
SRX4665712,1.761417223
SRX4665726,0.6205947378000001
SRX4665731,1.7820569448999999
SRX4665733,-0.0937729831
SRX4665732,0.7660051546000001
SRX4665725,0.0
SRX4665713,1.6259267565000002
SRX4665711,1.3719170604
SRX4665728,1.003708472
SRX4665709,0.3436579793
SRX4665727,1.0721867767
SRX4665706,1.1188850192
SRX4665722,-0.044900385800000005
SRX4665708,0.5824248241000001
SRX4665715,0.2467142779
SRX4665718,0.486475119
SRX4665705,0.4307471577
SRX4665704,1.0568396167
SRX4665714,1.5120004149000001
SRX4665723,0.1323796586
SRX4665703,0.1800488264
SRX4665720,0.5341138038000001
SRX4665729,1.256893839
SRX4665695,0.3179807369
SRX4665685,0.7879552083
SRX4665673,1.0548784945
SRX4665700,0.8379764268000001
SRX4665682,0.23071848390000002
SRX4665670,-0.261210718
SRX4665701,0.3609986572
SRX4665699,0.7140965340000001
SRX7268193,0.0925282815
SRX4665686,0.5062861841
SRX4665679,0.9573219095000001
SRX4665690,-0.42638662590000004
SRX4665681,0.861182387
SRX4665687,0.9784181835
SRX4665676,0.1219397111
SRX4665693,0.2797616651
SRX4665692,0.0
SRX7268192,0.1072672801
SRX4665684,0.2528490835
SRX4665677,-1.1009439966
SRX4665698,1.4926937237
SRX4665675,1.9692808096
SRX4665683,0.183700892
SRX4665696,0.41829362870000003
SRX4665694,0.4076406875
SRX4665678,0.8232799580000001
SRX4665689,-0.0683411934
SRX4665697,0.2097828508
SRX4665680,0.9564775962000001
SRX4665702,0.70556034
SRX4665672,0.9056520636000001
SRX4665671,1.0907926881
SRX3471976,0.28175324830000004
SRX3471978,0.9115360396000001
SRX3471973,0.4195021639
SRX3471974,0.3463238172
SRX3471975,0.0
SRX3471977,0.8697430815
SRX1392948,-1.1637717994
SRX1392949,-0.6711373337000001
SRX1392950,-1.0592872318
SRX1392951,-0.9132888097
SRX1392954,-0.1695567376
SRX1392955,0.1695567376
SRX4340129,0.0408382988
SRX4340130,-0.0408382988
SRX4340131,-0.0318321409
SRX4340132,0.0141021785
SRX4340133,0.0720228703
SRX4340134,0.1221838413
SRX8537506,-0.0225915949
SRX8537507,0.1515196427
SRX8537508,-0.1289280478
SRX8537509,0.1149928006
SRX8537510,-0.19887876440000002
SRX8537511,0.4518342905
