,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0002001239696059187,,1.0,0.0,0.0002001239696059187
1,Cr__2,0.004070544989430771,,1.0,1.0,0.004070544989430771
2,Cr__3,0.00894814736486532,,1.0,2.0,0.00894814736486532
3,Cr__4,0.01241757494450894,,1.0,3.0,0.01241757494450894
4,Cr__5,0.015798332301115905,,1.0,4.0,0.015798332301115905
5,Cr__6,0.020096089833627696,,1.0,5.0,0.020096089833627696
6,Fe__1,-0.01008072162606044,,1.0,6.0,-0.01008072162606044
7,Fe__2,-0.02102433801333644,,1.0,7.0,-0.02102433801333644
8,Fe__3,-0.024827522893192042,,1.0,8.0,-0.024827522893192042
9,Fe__4,-0.0328087526313635,,1.0,9.0,-0.0328087526313635
10,Fe__5,-0.03736791388013677,,1.0,10.0,-0.03736791388013677
11,Fe__6,-0.03831786694222899,,1.0,11.0,-0.03831786694222899
12,Cd__1,0.003038866049137744,,1.0,12.0,0.003038866049137744
13,Cd__2,0.007603439929711924,,1.0,13.0,0.007603439929711924
14,Cd__3,0.01371888222529406,,1.0,14.0,0.01371888222529406
15,Cd__4,0.018233697097556387,,1.0,15.0,0.018233697097556387
16,Cd__5,0.01878319677016422,,1.0,16.0,0.01878319677016422
17,Cd__6,0.025604035602025853,,1.0,17.0,0.025604035602025853
18,Zn__1,-0.0030054872252096108,,1.0,18.0,-0.0030054872252096108
19,Zn__2,0.0007774291681143117,,1.0,19.0,0.0007774291681143117
20,Zn__3,0.015858520590955424,,1.0,20.0,0.015858520590955424
21,Zn__4,0.03699541320069042,,1.0,21.0,0.03699541320069042
22,Zn__5,0.054860403566463316,,1.0,22.0,0.054860403566463316
23,Zn__6,0.06802927472831598,,1.0,23.0,0.06802927472831598
24,Cu__1,0.007373950983406645,,1.0,24.0,0.007373950983406645
25,Cu__2,0.013467778852786702,,1.0,25.0,0.013467778852786702
26,Cu__3,0.01966014225678815,,1.0,26.0,0.01966014225678815
27,Cu__4,0.0268110829634002,,1.0,27.0,0.0268110829634002
28,Cu__5,0.03759540157129535,,1.0,28.0,0.03759540157129535
29,Cu__6,0.04887836867279815,,1.0,29.0,0.04887836867279815
30,Pb__1,0.007296648770564725,,1.0,30.0,0.007296648770564725
31,Pb__2,0.015220680733023325,,1.0,31.0,0.015220680733023325
32,Pb__3,0.02734409100948316,,1.0,32.0,0.02734409100948316
33,Pb__4,0.0439886600678116,,1.0,33.0,0.0439886600678116
34,Pb__5,0.060140914312217075,,1.0,34.0,0.060140914312217075
35,Pb__6,0.08012805287697658,,1.0,35.0,0.08012805287697658
